fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-09-19,1,00:00,111.95,111.95,111.95,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,2,00:15,112.66,112.66,112.66,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,3,00:30,112.7,112.7,112.7,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,4,00:45,114.98,114.98,114.98,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,5,01:00,110.45,110.45,110.45,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,6,01:15,111.18,111.18,111.18,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,7,01:30,111.32,111.32,111.32,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,8,01:45,110.69,110.69,110.69,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,9,02:00,111.73,111.73,111.73,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4108,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,10,02:15,108.5,108.5,108.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.6358,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,11,02:30,110.02,110.02,110.02,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5703,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,12,02:45,103.11,103.11,103.11,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7953,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,13,03:00,106.82,106.82,106.82,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0203,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,14,03:15,108.79,108.79,108.79,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9548,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,15,03:30,108.72,108.72,108.72,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8893,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,16,03:45,108.71,108.71,108.71,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8239,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,17,04:00,106.56,106.56,106.56,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0489,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,18,04:15,103.47,103.47,103.47,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.2739,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-19,19,04:30,104.22,104.22,104.22,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.4989,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
