fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-01,1,normal,564.5297,672.5713,-108.0416,-16.06,172.486,160.8217,251.0061,19.784,0.25,0.0,0,1.1029,0.1029,9.36,103.4514,52.7991,0.847,0.8744,5,2,False
2026-02-01,2,normal,753.3712,672.5713,80.7999,12.01,177.9217,172.7465,424.3467,21.6437,0.25,0.0,6,0.9822,-0.0178,10.0541,130.2925,43.2195,1.0973,0.9504,6,2,False
2026-02-01,3,normal,649.5462,672.5713,-23.0251,-3.42,178.777,171.1177,319.1207,19.4692,0.9522,0.75,19,0.9833,-0.0167,9.9593,96.3764,43.1616,1.2062,1.1,9,5,False
2026-02-01,4,normal,653.6067,672.5713,-18.9646,-2.82,186.6439,175.9689,312.3151,21.3212,0.0,0.3718,6,0.9737,-0.0263,10.2416,101.7566,47.2431,1.0678,0.8301,4,2,False
2026-02-01,5,normal,635.3026,672.5713,-37.2687,-5.54,176.8246,186.9068,292.4662,20.8952,0.0,0.0,0,1.0922,0.0922,10.8782,108.3893,56.3175,0.8872,1.0663,6,0,False
2026-02-01,6,normal,756.5335,672.5713,83.9622,12.48,160.5821,162.0961,455.7214,21.8662,0.0,0.0,1,0.9968,-0.0032,9.4342,139.7286,46.089,1.0221,0.9974,3,0,False
2026-02-01,7,normal,570.9628,672.5713,-101.6085,-15.11,176.3194,177.4447,236.5428,19.3441,0.0,0.25,0,1.4862,0.4862,10.3275,104.6752,54.2659,0.7496,1.1845,8,2,False
2026-02-01,8,normal,736.4681,672.5713,63.8968,9.5,173.8166,169.6047,416.3828,23.3361,0.0,0.0,6,1.0034,0.0034,9.8712,115.0189,51.2785,1.2138,1.3057,1,1,False
2026-02-01,9,normal,649.3246,672.5713,-23.2467,-3.46,166.145,174.3331,330.1826,21.3361,0.25,0.0,1,0.7868,-0.2132,10.1464,110.3181,40.0167,1.038,1.1633,4,2,False
2026-02-01,10,normal,734.9459,672.5713,62.3746,9.27,188.7259,171.2741,397.5584,22.6125,0.25,0.0,9,0.9658,-0.0342,9.9684,110.1954,58.3484,1.2485,0.9839,5,3,False
2026-02-01,11,normal,593.9766,672.5713,-78.5947,-11.69,176.5481,170.1448,265.5439,18.2603,0.5,0.221,0,0.9044,-0.0956,9.9027,117.3024,44.4507,0.772,0.8279,4,3,False
2026-02-01,12,normal,667.46,672.5713,-5.1113,-0.76,177.1165,181.3635,329.5478,20.5678,0.25,0.25,4,0.9958,-0.0042,10.5556,110.6312,49.8376,1.0465,1.0189,7,5,False
2026-02-01,13,normal,670.6133,672.5713,-1.958,-0.29,180.3928,176.8834,335.6744,22.3374,0.0,0.0,3,0.9927,-0.0073,10.2949,105.2346,54.5049,1.098,1.0536,3,1,False
2026-02-01,14,normal,658.2909,672.5713,-14.2804,-2.12,187.0365,179.4236,313.2878,21.4569,0.1218,0.0,1,1.0233,0.0233,10.4427,105.3974,53.8191,0.9924,1.2168,2,0,False
2026-02-01,15,normal,751.5454,672.5713,78.9741,11.74,175.7742,163.3628,434.0284,21.62,0.408,0.3656,10,0.99,-0.01,9.5079,117.8437,49.9942,1.2351,1.2025,6,4,False
2026-02-01,16,normal,647.2535,672.5713,-25.3178,-3.76,170.2322,165.9435,333.1483,22.0706,0.158,0.0,6,0.9686,-0.0314,9.6581,103.3827,54.5584,1.125,0.8535,5,1,False
2026-02-01,17,normal,688.1214,672.5713,15.5501,2.31,161.009,174.1382,374.3389,21.3648,0.0,0.1156,1,1.0082,0.0082,10.1351,122.8985,53.7343,1.0038,1.0848,2,2,False
2026-02-01,18,normal,753.7671,672.5713,81.1958,12.07,180.4648,175.5403,418.7479,20.9859,0.471,0.0,6,0.9306,-0.0694,10.2167,127.3036,49.0182,1.0746,0.8179,9,2,False
2026-02-01,19,normal,735.9801,672.5713,63.4088,9.43,168.4463,179.7998,409.9807,22.2468,0.0,0.25,5,0.9997,-0.0003,10.4646,117.7625,52.6914,1.1605,1.2017,6,3,False
2026-02-01,20,normal,657.0685,672.5713,-15.5028,-2.31,180.5478,179.4075,318.2701,21.157,0.1156,0.0,1,0.9941,-0.0059,10.4418,110.4393,43.386,0.9725,0.9075,2,0,False
2026-02-01,21,normal,614.2853,672.5713,-58.286,-8.67,192.8787,182.4923,258.0326,19.1183,0.4948,0.25,1,1.0295,0.0295,10.6213,103.041,53.2385,0.8722,1.1242,7,3,False
2026-02-01,22,normal,673.5615,672.5713,0.9902,0.15,179.2359,154.9968,359.9042,20.5754,0.0,0.211,0,0.8778,-0.1222,9.021,130.0002,47.5772,0.9235,1.1857,0,3,False
2026-02-01,23,normal,561.6154,672.5713,-110.9559,-16.5,173.3929,164.2202,242.2921,18.2898,0.25,0.25,0,1.2201,0.2201,9.5578,116.5752,49.7117,0.7034,0.9574,6,3,False
2026-02-01,24,normal,607.4546,672.5713,-65.1167,-9.68,174.7467,166.8628,285.97,20.1249,0.211,0.5,5,0.7913,-0.2087,9.7116,99.3987,53.1172,1.0203,0.9117,3,4,False
2026-02-01,25,normal,690.4213,672.5713,17.85,2.65,181.0633,168.9726,361.3089,20.9235,0.6156,0.0,9,0.997,-0.003,9.8344,112.3098,43.8622,1.0648,1.0531,6,0,False
2026-02-01,26,normal,673.6844,672.5713,1.1131,0.17,175.3459,173.2308,346.5649,21.4573,0.25,0.25,7,1.0032,0.0032,10.0823,107.6563,47.9904,1.0897,1.1458,10,1,False
2026-02-01,27,normal,668.7278,672.5713,-3.8435,-0.57,179.9108,189.6633,319.6879,20.5343,0.25,0.4948,5,0.5633,-0.4367,11.0387,103.8688,56.8905,1.0373,1.0784,5,2,False
2026-02-01,28,normal,654.7317,672.5713,-17.8396,-2.65,162.919,164.975,347.453,20.6152,0.25,0.0,0,1.0788,0.0788,9.6018,123.3137,47.8718,0.9123,1.1214,4,0,False
2026-02-01,29,normal,587.9302,672.5713,-84.6411,-12.58,172.6594,162.3456,273.7161,20.7909,0.25,0.0,2,1.0034,0.0034,9.4487,99.7453,48.6846,1.0054,1.0396,3,4,False
2026-02-01,30,normal,618.1494,672.5713,-54.4219,-8.09,187.2138,178.3239,272.2152,19.6035,0.4948,0.0,0,1.0293,0.0293,10.3787,108.0055,45.3725,0.8562,0.9485,9,0,False
2026-02-01,31,normal,597.9736,672.5713,-74.5977,-11.09,172.8046,153.9949,291.9703,20.7961,0.75,0.0,8,1.0175,0.0175,8.9627,95.2438,50.7181,1.0604,1.2468,7,0,False
2026-02-01,32,normal,566.9232,672.5713,-105.6481,-15.71,183.351,182.7451,219.1698,18.3427,0.75,0.0,0,1.1919,0.1919,10.636,101.8467,48.1954,0.7575,1.0812,6,1,False
2026-02-01,33,normal,619.1744,672.5713,-53.3969,-7.94,166.343,164.9426,308.2728,20.384,0.0,0.1218,1,1.014,0.014,9.5999,116.0832,48.3955,0.8924,0.9987,3,3,False
2026-02-01,34,normal,643.6387,672.5713,-28.9326,-4.3,184.365,173.7942,306.6912,21.2117,0.25,0.25,7,0.965,-0.035,10.1151,99.517,52.3173,1.1346,0.8309,7,4,False
2026-02-01,35,normal,646.6292,672.5713,-25.9421,-3.86,171.7587,170.9858,325.4541,21.5694,0.1218,0.278,5,0.7357,-0.2643,9.9516,98.8879,50.4348,1.1444,0.8018,8,3,False
2026-02-01,36,normal,678.1542,672.5713,5.5829,0.83,164.8701,175.7248,360.3349,22.7755,0.0,0.0,6,0.9994,-0.0006,10.2274,105.8684,53.4792,1.131,1.1613,5,0,False
2026-02-01,37,normal,622.1708,672.5713,-50.4005,-7.49,180.856,165.1809,297.3898,21.2558,0.0,0.1083,0,1.1759,0.1759,9.6138,103.7488,60.3019,0.9768,1.0171,3,1,False
2026-02-01,38,normal,574.7075,672.5713,-97.8638,-14.55,176.2708,177.4231,239.4643,18.4508,0.221,0.0,0,1.2761,0.2761,10.3263,122.4457,58.9133,0.6494,1.1055,1,3,False
2026-02-01,39,normal,783.2474,672.5713,110.676,16.46,171.8698,162.8237,472.7955,24.2415,0.0,0.0,11,0.9639,-0.0361,9.4766,113.5874,68.683,1.3933,1.1501,3,3,False
