fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-16,1,normal,713.0927,666.9224,46.1703,6.92,24.7736,190.1654,517.3401,19.1864,0.0,0.5,5,0.5136,-0.4864,10.1965,115.1388,49.3673,1.1106,0.9406,1,4,False
2026-02-16,2,normal,752.9711,666.9224,86.0487,12.9,24.7225,199.8745,546.6529,18.2789,0.0,0.5,0,0.66,-0.34,10.7171,133.701,58.3352,0.9901,0.912,2,3,False
2026-02-16,3,normal,590.0692,666.9224,-76.8532,-11.52,24.6132,195.1997,387.8037,17.5474,0.25,0.0,0,1.2079,0.2079,10.4664,111.7302,57.0584,0.8471,0.8941,4,1,False
2026-02-16,4,normal,610.8596,666.9224,-56.0628,-8.41,25.0413,178.097,425.1836,17.4622,0.0,0.0,0,1.2988,0.2988,9.5494,132.4808,55.0203,0.787,1.272,1,2,False
2026-02-16,5,normal,779.096,666.9224,112.1736,16.82,25.776,197.8944,574.4626,19.037,0.7092,0.0,10,0.5147,-0.4853,10.6109,124.1097,56.5801,1.1284,0.9917,4,1,False
2026-02-16,6,normal,600.2198,666.9224,-66.7026,-10.0,25.9232,174.5887,417.6138,17.906,0.25,0.0,0,1.1541,0.1541,9.3613,114.9838,47.7751,0.888,1.0017,5,1,False
2026-02-16,7,normal,953.0131,666.9224,286.0907,42.9,25.4548,184.8367,763.8876,21.1661,0.25,0.0,12,0.5225,-0.4775,9.9107,145.8808,53.599,1.2818,1.3514,7,2,False
2026-02-16,8,normal,708.568,666.9224,41.6456,6.24,25.2868,190.5841,511.7819,19.0847,0.25,0.25,5,0.5135,-0.4865,10.2189,115.0118,42.8309,1.0987,0.9355,5,3,False
2026-02-16,9,normal,668.6698,666.9224,1.7474,0.26,25.5779,169.612,493.2068,19.7268,0.0,0.0,0,0.8618,-0.1382,9.0944,115.5464,55.854,1.028,0.9222,1,0,False
2026-02-16,10,normal,677.8385,666.9224,10.9161,1.64,25.2325,177.2475,494.7966,19.4381,0.5,0.0,8,0.5128,-0.4872,9.5038,107.4479,59.3869,1.1406,0.9025,3,2,False
