fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-13,1,normal,510.5024,666.6079,-156.1055,-23.42,24.2848,189.0665,315.0738,17.9227,0.0,0.0,0,1.2698,0.2698,10.1375,93.2354,52.4591,0.8584,0.6085,3,3,False
2026-02-13,2,normal,592.3098,666.6079,-74.2982,-11.15,25.5166,197.5163,386.5223,17.2455,0.2295,0.25,0,1.196,0.196,10.5906,109.1884,45.6626,0.8632,1.359,3,2,False
2026-02-13,3,normal,586.729,666.6079,-79.8789,-11.98,24.1152,184.5199,395.438,17.3441,0.5,0.0,0,1.1123,0.1123,9.8938,109.6026,50.2729,0.8803,1.0582,4,1,False
2026-02-13,4,normal,605.2001,666.6079,-61.4078,-9.21,23.6299,191.658,407.1971,17.2849,0.25,0.1768,0,0.9852,-0.0148,10.2765,115.3678,47.3116,0.8607,0.9862,7,2,False
2026-02-13,5,normal,627.1383,666.6079,-39.4696,-5.92,25.4972,187.7311,431.4555,17.5455,0.25,0.25,0,1.0889,0.0889,10.0659,116.6031,46.5457,0.9149,1.2317,6,3,False
2026-02-13,6,normal,796.4197,666.6079,129.8118,19.47,24.1621,179.8556,614.4696,22.0675,0.25,0.0,18,0.59,-0.41,9.6437,109.6651,45.3664,1.4113,0.8816,2,3,False
2026-02-13,7,normal,658.1451,666.6079,-8.4628,-1.27,23.6778,178.4448,473.3782,17.3557,0.25,0.25,0,0.9974,-0.0026,9.568,130.1204,50.143,0.8929,1.1966,5,3,False
2026-02-13,8,normal,544.6758,666.6079,-121.9321,-18.29,24.6378,203.2833,333.4028,16.6481,0.25,0.5,0,0.9753,-0.0247,10.8998,95.6371,57.5506,0.8585,0.933,4,3,False
2026-02-13,9,normal,655.3136,666.6079,-11.2943,-1.69,23.6266,176.284,475.4138,20.0108,0.0,0.0,0,0.7123,-0.2877,9.4522,108.0694,55.5021,1.0742,1.0459,1,1,False
2026-02-13,10,normal,541.5669,666.6079,-125.041,-18.76,24.1829,193.3968,341.9378,17.9506,0.25,0.0,0,1.2398,0.2398,10.3697,94.1447,53.4791,0.919,0.911,3,3,False
2026-02-13,11,normal,535.6548,666.6079,-130.9531,-19.64,24.577,196.5979,331.6559,17.176,0.25,0.0,0,1.2769,0.2769,10.5414,101.3755,49.7489,0.8144,0.9827,4,2,False
2026-02-13,12,normal,601.5631,666.6079,-65.0448,-9.76,24.8829,198.6727,395.2834,17.276,0.25,0.0,0,1.2273,0.2273,10.6526,118.5225,48.4303,0.8893,0.815,5,7,False
2026-02-13,13,normal,767.8074,666.6079,101.1995,15.18,26.1956,200.73,559.7145,18.8327,0.5,0.5,18,0.59,-0.41,10.7629,116.562,46.8336,1.2044,0.8301,4,5,False
2026-02-13,14,normal,619.099,666.6079,-47.5089,-7.13,24.5078,190.6181,421.5604,17.5873,0.0,0.25,0,1.2401,0.2401,10.2207,120.4538,44.2724,0.84,0.9261,3,1,False
2026-02-13,15,normal,641.6247,666.6079,-24.9832,-3.75,24.0689,186.3935,447.0313,15.8689,1.25,0.25,11,0.59,-0.41,9.9942,115.5536,51.6123,0.9567,0.7754,11,3,False
