fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-21,1,normal,558.8432,616.6676,-57.8244,-9.38,114.3377,187.2845,274.9663,17.7454,0.25,0.25,0,1.1774,0.1774,10.2598,110.2753,54.7657,0.8751,0.8227,2,3,False
2026-02-21,2,normal,599.2358,616.6676,-17.4317,-2.83,127.7562,185.3077,303.8917,17.7198,0.5,0.5,11,0.787,-0.213,10.1515,111.3363,46.3236,0.9649,0.9087,5,2,False
2026-02-21,3,normal,646.0582,616.6676,29.3906,4.77,117.9077,191.8417,355.7016,19.3928,0.25,0.211,4,0.59,-0.41,10.5094,115.1845,54.7065,1.0459,0.8356,3,1,False
2026-02-21,4,normal,567.3871,616.6676,-49.2804,-7.99,131.4247,187.5378,267.6204,19.1958,0.8594,0.0,18,0.7877,-0.2123,10.2736,92.4932,47.9871,1.1321,0.9994,9,1,False
2026-02-21,5,normal,663.2121,616.6676,46.5445,7.55,121.9439,178.2446,382.976,19.9525,0.3123,0.0,8,0.5607,-0.4393,9.7646,121.1196,50.7661,1.1067,0.7511,4,1,False
2026-02-21,6,normal,544.7822,616.6676,-71.8853,-11.66,121.7045,191.082,251.0041,19.0084,0.0,0.0,0,1.123,0.123,10.4678,103.3509,44.9293,0.8894,0.9071,6,1,False
2026-02-21,7,normal,622.8317,616.6676,6.1641,1.0,115.5366,178.1184,348.9782,19.8015,0.25,0.0,3,0.7877,-0.2123,9.7576,116.0741,49.5689,1.0465,1.0015,2,1,False
2026-02-21,8,normal,561.5699,616.6676,-55.0977,-8.93,127.467,177.2646,275.2532,18.4149,0.25,0.0,0,1.1307,0.1307,9.7109,109.2341,63.4436,0.8809,0.6707,4,0,False
2026-02-21,9,normal,636.8823,616.6676,20.2147,3.28,122.1047,192.7989,342.4726,20.4939,0.3594,0.0,14,0.7877,-0.2123,10.5619,105.173,50.2986,1.1873,1.0029,5,2,False
2026-02-21,10,normal,620.6373,616.6676,3.9697,0.64,114.2691,191.3405,333.0671,18.0394,0.1156,0.2254,0,1.4415,0.4415,10.482,128.9243,52.4125,0.8858,0.9378,5,4,False
