fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-18,1,normal,525.1806,629.4077,-104.2271,-16.56,80.9669,179.01,282.3281,17.1244,0.75,0.0,0,1.1869,0.1869,9.9188,105.7527,50.0158,0.798,0.6842,10,0,False
2026-02-18,2,normal,602.7953,629.4077,-26.6124,-4.23,82.9459,179.1251,358.1909,17.4666,0.5423,0.25,0,0.8483,-0.1517,9.9252,122.2165,55.7851,0.8761,0.9189,7,3,False
2026-02-18,3,normal,541.6815,629.4077,-87.7262,-13.94,80.2426,171.4346,308.0919,18.0875,0.5,0.1156,0,0.9659,-0.0341,9.4991,104.0063,52.2586,0.8781,0.9699,6,1,False
2026-02-18,4,normal,565.1855,629.4077,-64.2222,-10.2,75.6532,173.0522,334.3306,17.8505,0.5,0.25,0,0.7254,-0.2746,9.5887,111.8749,55.7147,0.9271,1.0038,2,5,False
2026-02-18,5,normal,686.3216,629.4077,56.9139,9.04,81.6534,186.8792,436.449,18.6599,0.5,0.4405,12,0.59,-0.41,10.3549,122.3357,42.5291,1.0452,0.8299,8,3,False
2026-02-18,6,normal,596.184,629.4077,-33.2237,-5.28,77.3283,175.379,362.8307,19.354,0.0,0.25,0,1.0436,0.0436,9.7177,113.3456,45.8361,0.9521,0.9355,1,2,False
2026-02-18,7,normal,492.5581,629.4077,-136.8495,-21.74,81.9143,178.9307,250.5463,18.8333,0.25,0.0,0,1.1582,0.1582,9.9145,87.1678,55.6704,0.9387,1.0164,3,5,False
2026-02-18,8,normal,747.5288,629.4077,118.1211,18.77,72.5915,183.909,512.3946,21.3664,0.5,0.0,18,0.59,-0.41,10.1903,119.2636,56.1397,1.2618,1.0206,7,1,False
2026-02-18,9,normal,595.4583,629.4077,-33.9494,-5.39,75.6037,193.7318,345.2212,19.0985,0.25,0.0,0,1.1547,0.1547,10.7346,111.1246,50.3481,0.9378,0.8493,4,2,False
2026-02-18,10,normal,564.6962,629.4077,-64.7115,-10.28,80.8323,178.8978,323.8151,18.849,0.3519,0.0,0,1.0263,0.0263,9.9126,106.0788,48.799,0.906,1.0134,4,0,False
2026-02-18,11,normal,628.1627,629.4077,-1.2449,-0.2,75.1555,156.9751,414.6479,18.6158,0.772,0.0,3,0.4213,-0.5787,8.6979,122.6548,53.1203,1.0176,0.9161,7,2,False
2026-02-18,12,normal,671.1317,629.4077,41.724,6.63,76.0733,189.5949,425.8294,20.3658,0.0,0.0,0,0.9978,-0.0022,10.5053,122.6218,54.9614,0.9996,0.9733,1,0,False
2026-02-18,13,normal,531.7883,629.4077,-97.6194,-15.51,74.0914,194.9763,279.4318,16.7112,0.75,0.25,0,1.0321,0.0321,10.8035,103.0797,53.5596,0.8179,1.0157,10,3,False
2026-02-18,14,normal,617.7695,629.4077,-11.6382,-1.85,81.2535,186.7443,369.5078,19.7361,0.0,0.0,0,1.1538,0.1538,10.3474,117.1417,41.4985,0.9393,0.8925,6,1,False
2026-02-18,15,normal,641.0499,629.4077,11.6422,1.85,78.2587,181.3174,402.1488,20.675,0.522,0.0,14,0.59,-0.41,10.0467,101.7743,57.3665,1.1737,1.1137,9,0,False
2026-02-18,16,normal,580.2148,629.4077,-49.1929,-7.82,74.364,176.1751,348.4626,18.787,0.0,0.25,0,1.2266,0.2266,9.7618,117.721,44.4667,0.8588,1.1586,3,1,False
2026-02-18,17,normal,562.7747,629.4077,-66.633,-10.59,72.2768,199.8357,311.0908,20.4287,0.0,0.0,0,0.9523,-0.0477,11.0728,93.5824,54.2626,1.0234,0.9438,3,1,False
2026-02-18,18,normal,583.5732,629.4077,-45.8345,-7.28,78.5504,169.4047,354.348,18.7299,0.25,0.25,1,1.0604,0.0604,9.3866,113.6026,52.5135,0.9356,1.2679,6,3,False
2026-02-18,19,normal,689.9966,629.4077,60.5889,9.63,76.5388,187.0155,447.07,20.6277,0.1156,0.0,1,0.6507,-0.3493,10.3624,121.5002,59.9518,1.0608,1.1529,5,0,False
2026-02-18,20,normal,518.6482,629.4077,-110.7595,-17.6,78.6944,166.6901,290.3181,17.0544,0.272,0.25,0,1.2667,0.2667,9.2362,117.3572,41.3158,0.7397,1.0986,4,2,False
2026-02-18,21,normal,692.2941,629.4077,62.8864,9.99,76.033,168.7391,467.0731,19.5511,0.3739,0.0,2,0.6453,-0.3547,9.3497,131.6571,52.9227,1.0094,1.0583,5,0,False
2026-02-18,22,normal,536.4036,629.4077,-93.0041,-14.78,76.8523,178.445,298.6335,17.5272,0.25,0.25,0,1.3458,0.3458,9.8875,111.9267,56.2935,0.7776,0.8775,4,1,False
