fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-05,1,normal,638.0849,666.9288,-28.8438,-4.32,35.9831,184.9978,436.3835,19.2796,0.0,0.25,2,0.7076,-0.2924,9.9194,104.8135,47.8878,1.0483,0.9226,3,2,False
2026-02-05,2,normal,589.3702,666.9288,-77.5586,-11.63,34.0437,199.5475,373.2302,17.4512,0.25,0.0,0,1.4022,0.4022,10.6995,111.33,54.6894,0.8474,0.9124,5,2,False
2026-02-05,3,normal,653.6329,666.9288,-13.2958,-1.99,36.0777,179.8003,456.6743,18.9194,0.0,0.0,0,1.2205,0.2205,9.6407,119.9114,48.0887,0.9354,0.9306,5,0,False
2026-02-05,4,normal,577.2324,666.9288,-89.6963,-13.45,35.3433,178.2108,379.8162,16.1378,0.75,0.0,0,1.1509,0.1509,9.5555,118.1526,54.3796,0.7882,0.9652,7,0,False
2026-02-05,5,normal,843.9494,666.9288,177.0206,26.54,35.2787,190.5795,639.8039,21.7128,0.25,0.0,17,0.7088,-0.2912,10.2187,119.5083,42.666,1.3683,0.9607,5,3,False
2026-02-05,6,normal,631.527,666.9288,-35.4017,-5.31,36.8258,198.1481,413.6231,17.07,0.75,0.0,0,0.7864,-0.2136,10.6245,114.4032,50.0242,0.9179,1.2257,8,2,False
2026-02-05,7,normal,804.0347,666.9288,137.1059,20.56,36.5019,192.0293,595.1363,19.6329,0.5,0.0,14,0.7086,-0.2914,10.2964,128.1678,56.2315,1.1472,0.9566,10,1,False
2026-02-05,8,normal,666.6294,666.9288,-0.2994,-0.04,35.7327,185.9536,463.7466,18.8035,0.75,0.0,12,0.7178,-0.2822,9.9706,105.2325,48.8982,1.0916,1.2615,7,0,False
2026-02-05,9,normal,758.5485,666.9288,91.6197,13.74,35.1054,179.767,563.4776,19.8015,0.25,0.0,3,0.4955,-0.5045,9.6389,125.6869,53.5519,1.1056,1.3511,4,1,False
2026-02-05,10,normal,618.075,666.9288,-48.8538,-7.33,34.5394,181.58,421.1718,19.2162,0.0,0.0,0,1.165,0.165,9.7361,107.3583,49.0805,0.9803,1.2373,5,1,False
2026-02-05,11,normal,762.337,666.9288,95.4082,14.31,35.2561,189.9306,554.2902,17.1398,0.75,0.25,4,0.4775,-0.5225,10.1839,140.2821,44.7145,1.017,0.7536,8,5,False
2026-02-05,12,normal,772.5457,666.9288,105.617,15.84,35.3423,201.6867,555.5288,20.0121,0.25,0.0,8,0.7134,-0.2866,10.8142,121.805,57.6165,1.1166,1.1158,5,0,False
2026-02-05,13,normal,622.9033,666.9288,-44.0255,-6.6,34.1028,193.2118,412.4303,16.8416,0.5,0.0,0,1.4499,0.4499,10.3598,123.5248,49.7636,0.8355,0.785,7,2,False
2026-02-05,14,normal,710.8086,666.9288,43.8799,6.58,34.7112,179.2615,518.5798,21.7438,0.0,0.25,18,0.7085,-0.2915,9.6118,98.0886,58.7334,1.3345,0.9503,5,2,False
2026-02-05,15,normal,576.934,666.9288,-89.9947,-13.49,33.8665,190.1939,370.1195,17.2458,0.5,0.0,0,1.071,0.071,10.198,106.3573,55.001,0.8691,1.0411,8,1,False
2026-02-05,16,normal,677.2013,666.9288,10.2726,1.54,35.5808,203.2487,457.2636,18.8918,0.0,0.0,0,1.1819,0.1819,10.898,120.4051,50.1436,0.9593,0.7872,6,2,False
2026-02-05,17,normal,595.3601,666.9288,-71.5686,-10.73,36.7236,198.9934,376.9033,17.2602,0.25,0.25,0,1.2191,0.2191,10.6698,108.9547,49.7112,0.9099,0.8113,4,5,False
2026-02-05,18,normal,564.7858,666.9288,-102.143,-15.32,37.2292,178.1627,366.8461,17.4521,0.5,0.0,0,1.0998,0.0998,9.5529,103.8121,46.8294,0.9057,1.0049,5,2,False
2026-02-05,19,normal,677.3551,666.9288,10.4263,1.56,36.0558,199.6811,460.0509,18.4327,0.5,0.0,0,0.597,-0.403,10.7067,113.9096,47.2488,1.0194,1.2464,7,2,False
2026-02-05,20,normal,768.9713,666.9288,102.0426,15.3,35.9645,173.4753,579.2754,19.7438,0.0,0.0,0,0.8546,-0.1454,9.3016,136.9224,53.012,1.0297,0.9562,2,0,False
2026-02-05,21,normal,663.8517,666.9288,-3.0771,-0.46,35.1983,180.601,467.22,19.1675,0.0,0.0,0,1.0153,0.0153,9.6836,119.403,45.7149,1.0189,0.9309,3,4,False
2026-02-05,22,normal,725.7862,666.9288,58.8574,8.83,35.5079,196.231,513.3152,19.268,0.25,0.0,2,0.7087,-0.2913,10.5217,121.4055,56.4992,1.0466,0.9573,6,1,False
