fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-11,1,normal,682.6367,666.4048,16.2319,2.44,22.3272,182.3517,497.8587,19.9008,0.25,0.0,8,0.7901,-0.2099,9.7775,108.4152,49.1382,1.1024,1.3057,9,0,False
2026-02-11,2,normal,839.5172,666.4048,173.1124,25.98,23.743,174.2267,661.6753,20.1278,0.0,0.0,2,0.7899,-0.2101,9.3418,146.728,65.8892,1.0859,1.2873,3,1,False
2026-02-11,3,normal,712.2761,666.4048,45.8713,6.88,22.8638,182.1537,527.5333,20.2747,0.0,0.0,4,0.7863,-0.2137,9.7669,115.9902,53.953,1.1066,0.826,6,1,False
2026-02-11,4,normal,791.9582,666.4048,125.5534,18.84,22.054,188.5379,600.5909,19.2245,0.0,0.5,10,0.7889,-0.2111,10.1092,131.7488,45.1819,1.0982,1.1485,4,3,False
2026-02-11,5,normal,605.8261,666.4048,-60.5787,-9.09,23.0218,170.5258,430.2515,17.973,0.0,0.0,0,1.3358,0.3358,9.1434,124.2712,49.5008,0.8721,1.1776,0,4,False
2026-02-11,6,normal,759.5111,666.4048,93.1063,13.97,24.2786,184.7061,569.6917,19.1653,0.25,0.0,3,0.7876,-0.2124,9.9037,133.4696,50.6682,1.0488,0.9923,4,2,False
2026-02-11,7,normal,617.5092,666.4048,-48.8956,-7.34,23.3648,205.5896,406.9354,18.3805,0.5,0.0,0,0.6105,-0.3895,11.0235,99.6944,51.0559,1.0011,1.0159,5,1,False
2026-02-11,8,normal,538.7412,666.4048,-127.6636,-19.16,23.4006,191.9874,341.3741,18.0209,0.0,0.0,0,1.2708,0.2708,10.2942,99.3013,52.9511,0.842,1.1595,1,1,False
2026-02-11,9,normal,479.3343,666.4048,-187.0705,-28.07,25.4422,176.358,292.9538,15.4196,0.25,0.4027,0,1.3979,0.3979,9.4561,103.6301,41.0729,0.7072,1.0477,5,4,False
2026-02-11,10,normal,672.7874,666.4048,6.3826,0.96,23.7412,183.2148,484.7348,18.9035,0.25,0.5,14,0.786,-0.214,9.8238,105.8296,46.3714,1.1218,0.7846,5,3,False
