fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-17,1,normal,631.2094,671.2358,-40.0264,-5.96,179.4879,176.9448,295.1441,20.3674,0.25,0.0,0,1.0354,0.0354,10.2989,108.0006,48.9366,0.945,0.8646,3,1,False
2026-02-17,2,normal,698.6884,671.2358,27.4526,4.09,179.3082,161.6584,378.5248,20.803,0.3656,0.25,13,1.0002,0.0002,9.4092,117.4031,53.0124,1.0991,1.0157,4,2,False
2026-02-17,3,normal,705.15,671.2358,33.9142,5.05,172.1599,170.6491,382.1534,19.8123,0.4428,0.25,5,0.815,-0.185,9.9325,126.1469,57.3645,1.0178,1.0242,3,4,False
2026-02-17,4,normal,549.1067,671.2358,-122.1291,-18.19,188.8297,168.8236,211.3768,19.9234,0.25,0.25,0,1.2922,0.2922,9.8262,85.7372,48.3313,0.9516,0.8918,7,2,False
2026-02-17,5,normal,694.2166,671.2358,22.9808,3.42,179.005,167.232,367.6378,19.6581,0.5,0.0,3,0.9965,-0.0035,9.7336,130.893,45.9939,0.9222,0.6959,5,1,False
2026-02-17,6,normal,635.0219,671.2358,-36.2139,-5.4,174.4015,153.8774,326.7523,20.0093,0.25,0.25,3,1.0009,0.0009,8.9563,113.7659,54.965,0.9581,1.0789,5,2,False
2026-02-17,7,normal,737.25,671.2358,66.0142,9.83,176.4419,181.0512,398.516,18.7591,0.9428,0.5,19,0.815,-0.185,10.5379,124.752,43.6291,1.0421,1.1333,6,3,False
2026-02-17,8,normal,627.7696,671.2358,-43.4662,-6.48,177.0776,191.0934,279.5683,19.9698,0.1928,0.0,0,0.924,-0.076,11.1224,108.9692,50.003,0.8814,0.8976,6,1,False
2026-02-17,9,normal,583.4935,671.2358,-87.7423,-13.07,170.584,173.7906,260.809,21.6902,0.25,0.0,6,0.7742,-0.2258,10.1153,87.3294,50.7434,1.1135,0.9263,1,1,False
2026-02-17,10,normal,633.1027,671.2358,-38.1331,-5.68,175.8075,170.415,306.7263,19.8461,0.0,0.25,0,1.1623,0.1623,9.9189,117.7926,51.1711,0.892,1.4072,1,4,False
2026-02-17,11,normal,584.1058,671.2358,-87.13,-12.98,184.8653,165.4991,253.5622,19.8208,0.25,0.25,3,1.0015,0.0015,9.6327,97.1399,58.9785,0.9327,1.1271,3,2,False
2026-02-17,12,normal,604.2096,671.2358,-67.0262,-9.99,174.7609,170.0526,278.5692,19.1731,0.25,0.0,0,1.1971,0.1971,9.8978,120.2093,41.7373,0.7865,1.0748,1,1,False
2026-02-17,13,normal,656.0556,671.2358,-15.1802,-2.26,172.9093,185.7056,316.5274,19.0868,0.25,0.25,0,0.9286,-0.0714,10.8088,123.4778,55.4566,0.8315,0.8895,6,1,False
2026-02-17,14,normal,676.8359,671.2358,5.6001,0.83,175.1707,161.8794,358.0107,18.2249,0.75,0.0,0,0.9708,-0.0292,9.422,142.7161,50.5482,0.7856,0.8931,5,0,False
2026-02-17,15,normal,763.5207,671.2358,92.2849,13.75,175.9519,169.1632,439.6379,21.2323,0.1928,0.25,9,0.815,-0.185,9.846,129.7691,52.1455,1.0902,0.9539,3,1,False
2026-02-17,16,normal,662.8879,671.2358,-8.3479,-1.24,172.5244,179.6356,331.0032,20.2752,0.25,0.0,0,1.0607,0.0607,10.4555,119.582,52.7623,0.9326,0.8884,7,1,False
2026-02-17,17,normal,750.1862,671.2358,78.9504,11.76,185.29,174.0627,410.9104,20.0768,0.75,0.0,4,0.5496,-0.4504,10.1312,126.7497,54.2181,1.0771,0.9686,7,4,False
2026-02-17,18,normal,672.6878,671.2358,1.452,0.22,177.1367,166.7223,351.0685,22.2398,0.214,0.0,14,0.9985,-0.0015,9.7039,105.5166,51.9398,1.178,0.87,4,1,False
2026-02-17,19,normal,599.2,671.2358,-72.0358,-10.73,170.8758,170.9646,276.5764,19.2167,0.0,0.25,0,1.167,0.167,9.9508,115.5729,47.1292,0.8184,1.0099,2,4,False
2026-02-17,20,normal,646.8325,671.2358,-24.4033,-3.64,172.9294,167.1831,324.7343,18.0144,0.5,0.5,0,0.879,-0.121,9.7307,127.2361,43.8643,0.8337,0.9355,6,3,False
2026-02-17,21,normal,671.4577,671.2358,0.2219,0.03,183.5033,173.5418,335.2333,20.8207,0.214,0.25,9,0.9976,-0.0024,10.1008,110.846,53.5235,1.0779,0.7926,4,3,False
2026-02-17,22,normal,614.1043,671.2358,-57.1315,-8.51,176.7746,175.8724,280.9587,19.5014,0.25,0.1928,0,0.6479,-0.3521,10.2365,112.0933,49.1031,0.937,1.1478,5,6,False
2026-02-17,23,normal,701.6224,671.2358,30.3866,4.53,185.334,184.7227,352.1797,20.6139,0.4405,0.3656,11,0.5467,-0.4533,10.7516,110.2253,52.2007,1.1666,0.7079,6,5,False
2026-02-17,24,normal,838.691,671.2358,167.4552,24.95,182.2919,176.2234,503.1943,23.0187,0.5,0.0,24,1.0009,0.0009,10.2569,123.9752,52.9906,1.3248,1.0766,6,0,False
2026-02-17,25,normal,686.1189,671.2358,14.8831,2.22,173.5021,168.4131,364.6309,20.4272,0.5,-0.0,7,1.0003,0.0003,9.8023,118.749,49.6187,1.0286,1.0267,8,2,False
2026-02-17,26,normal,704.3607,671.2358,33.1249,4.93,185.2825,176.6191,363.5738,21.1148,0.0,0.0,0,1.0364,0.0364,10.28,124.7956,42.9386,0.9599,0.961,2,0,False
2026-02-17,27,normal,685.8188,671.2358,14.583,2.17,184.0969,174.6808,348.7814,21.7402,0.25,0.0,9,1.0022,0.0022,10.1671,108.4732,50.9742,1.1135,1.1918,4,1,False
2026-02-17,28,normal,644.1676,671.2358,-27.0682,-4.03,171.7293,175.3064,317.8277,20.6959,0.25,0.25,9,1.0004,0.0004,10.2036,106.869,51.9083,1.0473,1.0366,8,2,False
2026-02-17,29,normal,668.5944,671.2358,-2.6414,-0.39,191.1845,179.9628,319.2149,21.7677,0.0,-0.0,3,0.9994,-0.0006,10.4746,101.6177,49.0075,1.1069,0.9437,6,4,False
2026-02-17,30,normal,661.9011,671.2358,-9.3347,-1.39,175.9523,166.6115,338.8625,19.5253,0.75,0.0,8,1.002,0.002,9.6975,118.9291,45.4463,0.9435,1.1753,6,0,False
2026-02-17,31,normal,651.8543,671.2358,-19.3815,-2.89,186.0065,175.9177,309.2385,19.3084,1.0,0.0,5,0.5508,-0.4492,10.2391,108.74,55.9907,0.9818,1.071,8,0,False
2026-02-17,32,normal,735.5997,671.2358,64.3639,9.59,172.1784,179.6479,402.594,18.8205,0.75,0.25,8,1.0,0.0,10.4562,137.3733,47.5779,0.9802,1.0042,7,5,False
2026-02-17,33,normal,757.9798,671.2358,86.744,12.92,170.2129,175.9374,432.7106,20.8811,0.3656,0.0,8,1.0,-0.0,10.2403,133.493,56.6182,1.0296,0.9967,3,0,False
2026-02-17,34,normal,756.5166,671.2358,85.2808,12.71,168.8573,168.1918,442.1577,22.6902,0.5,0.0,22,1.0026,0.0026,9.7895,114.8471,51.0559,1.2796,1.2272,7,0,False
