fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-02-28,1,normal,739.5457,645.1803,94.3654,14.63,59.6518,197.5723,502.3717,20.0501,0.25,0.0,9,0.4336,-0.5664,10.5006,118.5527,49.5353,1.1761,0.801,7,1,False
2026-02-28,2,normal,588.2314,645.1803,-56.9489,-8.83,57.1013,186.453,361.5774,16.9004,0.4592,0.0,0,1.2107,0.2107,9.9097,117.6805,44.6735,0.8481,1.0842,3,1,False
2026-02-28,3,normal,564.9693,645.1803,-80.211,-12.43,52.4564,190.8862,337.6174,15.9907,0.25,0.0,0,1.4175,0.4175,10.1453,130.3524,55.7926,0.6947,0.8992,5,1,False
2026-02-28,4,normal,824.3752,645.1803,179.1949,27.77,56.8293,202.4781,584.1848,19.117,0.1393,0.25,5,0.5248,-0.4752,10.7614,142.179,47.8768,1.0968,1.0853,4,2,False
2026-02-28,5,normal,549.12,645.1803,-96.0603,-14.89,51.1814,186.4406,327.7894,16.2914,0.25,0.25,0,1.2928,0.2928,9.909,114.3795,45.5209,0.7867,0.9799,4,2,False
2026-02-28,6,normal,574.4962,645.1803,-70.6841,-10.96,54.2667,189.2816,348.2584,17.3105,0.25,0.0,0,0.9772,-0.0228,10.06,114.0218,37.961,0.8551,1.1371,4,2,False
2026-02-28,7,normal,804.9524,645.1803,159.7721,24.76,53.3924,187.0709,585.763,21.2739,0.75,0.0,25,0.4124,-0.5876,9.9425,113.8954,46.6301,1.5208,0.8629,5,5,False
2026-02-28,8,normal,645.9035,645.1803,0.7232,0.11,52.4531,185.5169,426.5472,18.6137,0.0,0.0,0,1.0753,0.0753,9.8599,122.7851,45.0297,0.9441,0.9277,3,1,False
2026-02-28,9,normal,641.5124,645.1803,-3.6679,-0.57,54.8045,197.6285,406.986,17.9065,0.0,0.0,0,1.1629,0.1629,10.5036,128.7251,48.5186,0.8821,1.0347,1,3,False
2026-02-28,10,normal,665.4197,645.1803,20.2394,3.14,54.3048,196.7156,432.3021,17.9028,0.25,0.5,5,0.4493,-0.5507,10.4551,115.3259,47.865,1.0322,1.0914,4,3,False
2026-02-28,11,normal,573.2736,645.1803,-71.9067,-11.15,56.8243,182.6361,351.1077,17.2945,0.3927,0.0,0,1.0088,0.0088,9.7068,110.3625,54.9245,0.8846,1.004,9,1,False
2026-02-28,12,normal,601.7221,645.1803,-43.4582,-6.74,54.0604,183.2773,382.8832,18.4989,0.0,0.0,0,1.0964,0.0964,9.7409,113.1194,59.623,0.9294,0.9677,1,1,False
2026-02-28,13,normal,602.9419,645.1803,-42.2384,-6.55,57.7648,181.0237,382.652,18.4986,0.3893,0.25,8,0.4427,-0.5573,9.6211,100.8195,51.7784,1.1004,0.9901,4,3,False
2026-02-28,14,normal,688.4515,645.1803,43.2712,6.71,53.7701,186.2994,466.0291,17.6471,0.5,0.3893,8,0.4425,-0.5575,9.9015,121.6427,55.92,1.0477,0.8214,2,3,False
2026-02-28,15,normal,854.3437,645.1803,209.1634,32.42,61.4216,187.0388,626.5708,20.6875,0.6188,0.1393,24,0.426,-0.574,9.9408,124.4188,57.5858,1.3767,1.059,5,2,False
2026-02-28,16,normal,509.9604,645.1803,-135.2198,-20.96,55.0657,182.9281,288.6631,16.6965,0.7192,0.1427,0,0.6118,-0.3882,9.7223,89.9575,57.3628,0.9134,1.0141,4,1,False
2026-02-28,17,normal,825.454,645.1803,180.2737,27.94,52.1313,170.0735,624.6835,21.4342,0.25,0.0,18,0.4271,-0.5729,9.0391,126.5969,51.4514,1.334,0.9758,4,1,False
2026-02-28,18,normal,724.5706,645.1803,79.3904,12.31,58.1159,189.7515,495.7467,19.0435,0.5,0.0,7,0.4414,-0.5586,10.085,121.8742,47.865,1.1115,0.9663,6,1,False
2026-02-28,19,normal,683.2259,645.1803,38.0457,5.9,55.7246,188.3878,457.5817,18.4682,0.25,0.0,0,0.8534,-0.1466,10.0125,125.3191,55.8534,0.9928,1.16,2,2,False
2026-02-28,20,normal,631.4606,645.1803,-13.7197,-2.13,54.5223,188.3179,407.7597,19.1393,0.1156,0.0,0,0.7758,-0.2242,10.0088,109.7681,51.0134,1.0357,1.1103,5,1,False
2026-02-28,21,normal,589.6536,645.1803,-55.5266,-8.61,56.3762,190.6712,360.7155,18.1092,0.25,0.0,0,1.0899,0.0899,10.1339,107.1925,50.9183,0.937,1.1499,5,1,False
2026-02-28,22,normal,623.7544,645.1803,-21.4258,-3.32,53.1053,189.7503,398.6601,17.7613,0.25,0.0,0,1.1274,0.1274,10.0849,121.0907,49.7097,0.9093,1.1256,6,2,False
2026-02-28,23,normal,704.4636,645.1803,59.2833,9.19,54.9193,192.6153,476.4435,19.5145,0.0,0.7092,16,0.4385,-0.5615,10.2372,109.8595,44.0101,1.2135,1.142,2,4,False
2026-02-28,24,normal,587.7054,645.1803,-57.4749,-8.91,51.9893,183.7185,371.0236,19.0261,0.0,0.25,0,0.651,-0.349,9.7643,100.13,55.9758,1.0444,1.1729,3,2,False
2026-02-28,25,normal,673.7486,645.1803,28.5683,4.43,55.2108,198.4691,439.2768,19.2081,0.0,0.1393,2,0.6826,-0.3174,10.5483,116.0601,42.6218,1.0376,0.9445,2,1,False
2026-02-28,26,normal,690.6047,645.1803,45.4244,7.04,59.6006,182.6637,467.2919,18.9515,0.0,0.0,0,1.0536,0.0536,9.7083,128.8296,50.0216,1.0086,1.0397,4,3,False
2026-02-28,27,normal,695.0642,645.1803,49.8839,7.73,53.5078,192.7148,470.4491,21.6075,0.0,0.0,14,0.4219,-0.5781,10.2425,101.8949,51.6298,1.3571,0.805,2,4,False
2026-02-28,28,normal,617.4749,645.1803,-27.7054,-4.29,53.6234,190.3125,392.647,19.1081,0.25,0.0,3,0.6925,-0.3075,10.1148,103.9412,47.5367,1.04,1.1589,5,0,False
2026-02-28,29,normal,582.3755,645.1803,-62.8048,-9.73,55.8333,181.6215,363.0574,18.1367,0.25,0.0,0,1.0652,0.0652,9.6529,107.7696,58.5104,1.0002,1.0007,5,5,False
2026-02-28,30,normal,521.1736,645.1803,-124.0067,-19.22,54.0055,183.5035,301.0564,17.3918,0.0,0.0,0,1.2789,0.2789,9.7529,105.1198,60.3652,0.7974,1.0173,5,1,False
2026-02-28,31,normal,543.5098,645.1803,-101.6705,-15.76,54.3556,181.8753,323.2192,15.9403,0.289,0.0,0,1.3891,0.3891,9.6664,124.5392,53.4181,0.7166,0.9703,5,2,False
2026-02-28,32,normal,696.9257,645.1803,51.7454,8.02,56.8669,193.2955,465.837,19.0737,0.25,0.0,0,0.5798,-0.4202,10.2733,121.4155,48.4635,1.0552,0.9962,2,1,False
2026-02-28,33,normal,664.4682,645.1803,19.288,2.99,55.881,196.5936,430.6891,18.6956,0.5,0.0,2,0.4478,-0.5522,10.4486,111.6367,55.061,1.0658,1.1225,8,1,False
