fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-07-04,1,00:00,109.17,109.17,109.17,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,2,00:15,109.26,109.26,109.26,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,3,00:30,107.24,107.24,107.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,4,00:45,116.81,116.81,116.81,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,5,01:00,105.55,105.55,105.55,0.0,0.14,0.14,0.0,-0.0,0.0,0.0,0.0,0.8641,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,6,01:15,104.63,104.63,104.63,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0891,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,7,01:30,106.58,106.58,106.58,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0236,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,8,01:45,114.84,114.84,114.84,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9582,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,9,02:00,106.07,106.07,106.07,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8927,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,10,02:15,106.11,106.11,106.11,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8272,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,11,02:30,108.06,108.06,108.06,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7617,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,12,02:45,108.81,108.81,108.81,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6963,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,13,03:00,106.36,106.36,106.36,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6308,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,14,03:15,105.21,105.21,105.21,-0.0,0.25,0.25,0.0,-0.0,0.0,0.0,0.0,0.8558,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,15,03:30,105.23,105.23,105.23,-0.0,0.25,0.25,0.0,-0.0,0.0,0.0,0.0,1.0808,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,16,03:45,110.24,110.24,110.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0153,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,17,04:00,104.63,104.63,104.63,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.2403,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,18,04:15,106.6,106.6,106.6,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.1749,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,19,04:30,106.56,106.56,106.56,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.1094,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,20,04:45,110.29,110.29,110.29,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0439,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,21,05:00,111.39,111.39,111.39,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9784,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,22,05:15,111.19,111.19,111.19,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.913,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,23,05:30,111.06,111.06,111.06,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8475,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,24,05:45,97.68,97.68,97.68,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0725,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,25,06:00,115.75,115.75,115.75,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.007,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,26,06:15,108.37,108.37,108.37,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9416,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,27,06:30,112.54,112.54,112.54,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8761,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,28,06:45,107.49,107.49,107.49,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8106,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,29,07:00,115.11,115.11,115.11,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7451,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,30,07:15,114.45,114.45,114.45,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6797,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,31,07:30,118.3,118.3,118.3,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6142,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,32,07:45,105.62,105.62,105.62,0.0589,-0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,33,08:00,115.73,115.73,115.73,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4833,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,34,08:15,112.18,112.18,112.18,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,35,08:30,111.45,111.45,111.45,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,36,08:45,100.65,100.65,100.65,0.045,0.0,0.0,0.0,0.1911,0.0,0.045,0.0,0.3023,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,37,09:00,89.13,89.13,89.13,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5273,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,38,09:15,89.13,89.13,89.13,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4618,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,39,09:30,92.44,92.44,92.44,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3963,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,40,09:45,93.91,93.91,93.91,0.0544,0.0,0.0,0.0,0.2307,0.0,0.0544,0.0,0.3359,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-07-04,41,10:00,76.02,76.02,76.02,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5609,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
