fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-11-23,1,normal,507.3318,573.9834,-66.6516,-11.61,114.4941,186.5754,238.4885,16.8096,15.4167,0.6224,-0.3776,40.8236,0.3656,0.25,0.0844,3,9.766,107.6129,68.0167,0.9676,0.8434,5,1,False
2025-11-23,2,normal,577.8185,573.9834,3.8351,0.67,120.7269,204.4384,282.9426,18.8095,11.48,0.7192,-0.2808,40.8894,0.0,0.144,0.1286,3,10.701,112.7588,59.3325,1.1053,1.2666,5,3,False
2025-11-23,3,normal,576.9335,573.9834,2.95,0.51,116.8288,192.6742,295.091,17.1336,10.5268,0.7317,-0.2683,39.2423,0.5,0.0,0.0,0,10.0852,120.3646,43.7834,0.9517,1.0355,6,1,False
2025-11-23,4,normal,453.1853,573.9834,-120.7981,-21.05,113.3371,189.3185,172.1725,15.9804,5.6624,1.139,0.139,40.7346,0.6094,0.0,0.0,0,9.9096,95.6937,51.5374,0.8533,0.9234,7,1,False
2025-11-23,5,normal,562.6735,573.9834,-11.3099,-1.97,110.9574,216.6088,264.5641,17.9218,11.535,0.7083,-0.2917,39.5374,0.2596,0.0,0.4858,9,11.338,109.9624,44.0638,1.1458,0.8961,3,2,False
2025-11-23,6,normal,571.9463,573.9834,-2.0371,-0.35,118.1936,188.1912,289.4629,17.8604,6.0409,1.149,0.149,40.5543,0.25,0.0,0.0,0,9.8506,118.4035,55.8287,0.9521,1.3846,5,1,False
2025-11-23,7,normal,495.5609,573.9834,-78.4225,-13.66,109.8204,202.0067,208.3052,15.0617,9.5097,1.2439,0.2439,38.9885,0.6094,0.1156,0.0,0,10.5737,110.8093,48.9062,0.7805,1.0382,3,3,False
2025-11-23,8,normal,605.7109,573.9834,31.7274,5.53,119.512,173.9415,330.938,18.6551,0.0255,1.0006,0.0006,39.4531,0.0,0.0,0.0,0,9.1047,124.648,56.9885,1.047,1.2024,2,4,False
2025-11-23,9,normal,596.1356,573.9834,22.1521,3.86,117.1418,192.2847,316.8928,18.4857,11.698,0.7097,-0.2903,40.2942,0.144,0.0,0.8093,14,10.0648,118.8192,49.9159,1.2567,0.9444,4,2,False
2025-11-23,10,normal,524.7408,573.9834,-49.2426,-8.58,121.6639,186.7713,257.1592,15.1052,25.7484,0.365,-0.635,40.5486,0.8519,0.3656,0.5086,10,9.7762,116.0312,53.7361,1.0231,0.9653,5,3,False
2025-11-23,11,normal,529.7613,573.9834,-44.2221,-7.7,114.7399,171.2963,264.1118,18.0039,2.3829,1.0596,0.0596,39.9638,0.0,0.1156,0.0,0,8.9662,112.6527,42.9183,0.9593,1.0088,4,1,False
2025-11-23,12,normal,534.9085,573.9834,-39.0749,-6.81,117.7381,196.4726,244.8065,16.5587,7.55,0.8107,-0.1893,39.8739,0.5,0.1156,0.0,0,10.284,110.4411,47.9963,0.938,0.9284,4,3,False
2025-11-23,13,normal,621.261,573.9834,47.2776,8.24,109.7267,200.6179,338.7699,16.3429,11.5105,0.7089,-0.2911,39.5378,0.5,0.25,0.0829,2,10.501,133.5022,58.5914,0.9453,0.9171,7,2,False
2025-11-23,14,normal,501.7215,573.9834,-72.2619,-12.59,125.4385,194.5497,207.1558,14.486,10.9366,1.2748,0.2748,39.805,0.3656,0.3519,0.0,0,10.1834,117.3115,53.1582,0.718,1.0446,7,5,False
2025-11-23,15,normal,594.5418,573.9834,20.5583,3.58,114.7187,196.1374,313.5428,18.2207,11.6366,0.7107,-0.2893,40.2258,0.0,0.25,1.1242,17,10.2665,117.6081,48.0391,1.3007,0.9793,8,2,False
2025-11-23,16,normal,607.7029,573.9834,33.7195,5.87,116.0273,188.687,341.4816,18.251,20.242,0.5001,-0.4999,40.496,0.25,0.25,0.322,6,9.8765,123.7328,50.1305,1.1166,1.4657,5,1,False
2025-11-23,17,normal,512.9192,573.9834,-61.0642,-10.64,116.1269,177.1914,248.633,17.3357,11.6965,0.7099,-0.2901,40.3235,0.2329,0.25,0.7959,14,9.2748,106.3682,50.2736,1.2073,0.9528,6,4,False
2025-11-23,18,normal,562.9988,573.9834,-10.9847,-1.91,115.2182,172.9291,298.6486,17.7336,6.0635,1.1536,0.1536,39.4821,0.0,0.0,0.0,0,9.0517,123.4514,58.1871,0.9369,0.7657,5,2,False
2025-11-23,19,normal,493.6225,573.9834,-80.3609,-14.0,117.4482,191.5923,215.4053,16.0457,14.7776,1.3636,0.3636,40.6446,0.25,0.25,0.0,0,10.0286,110.2936,47.8288,0.84,1.0753,7,4,False
2025-11-23,20,normal,597.5476,573.9834,23.5642,4.11,104.9724,199.6583,316.2271,17.4584,5.8519,0.8544,-0.1456,40.1781,0.25,0.0,0.0,0,10.4508,126.9377,55.049,0.9462,0.8255,4,1,False
2025-11-23,21,normal,634.1297,573.9834,60.1463,10.48,122.7603,178.7,354.8575,18.3763,3.8117,1.0963,0.0963,39.5682,0.0,0.0,0.0,0,9.3538,133.4159,46.3402,0.9803,1.0428,5,1,False
2025-11-23,22,normal,556.9278,573.9834,-17.0556,-2.97,119.1133,189.0582,272.0752,16.1832,7.1358,1.179,0.179,39.8736,0.5,0.0,0.0,0,9.8959,122.1208,52.1124,0.8982,0.726,4,4,False
2025-11-23,23,normal,443.685,573.9834,-130.2984,-22.7,117.091,184.2187,173.2759,15.1563,15.7443,1.3978,0.3978,39.5811,0.1156,0.25,0.0,0,9.6426,105.3959,50.9086,0.6872,0.8716,6,1,False
2025-11-23,24,normal,514.8297,573.9834,-59.1537,-10.31,116.3857,187.5678,233.4112,17.4126,5.1223,1.127,0.127,40.32,0.1019,0.0,0.0,0,9.8179,109.0355,47.8993,0.9185,1.1024,8,3,False
2025-11-23,25,normal,566.7943,573.9834,-7.1891,-1.25,110.6098,203.6613,282.2844,18.1997,11.5615,0.7101,-0.2899,39.8875,0.0,0.25,1.2137,18,10.6603,111.4322,50.0069,1.3406,0.96,8,3,False
2025-11-23,26,normal,523.6412,573.9834,-50.3422,-8.77,112.2161,172.8638,264.8217,15.8383,10.422,0.7402,-0.2598,40.1082,0.4971,0.25,0.0416,2,9.0483,118.4224,57.5164,0.8912,0.7991,11,2,False
2025-11-23,27,normal,508.7352,573.9834,-65.2482,-11.37,110.1656,191.8807,232.7519,17.3148,8.7482,1.2214,0.2214,39.5187,0.0,0.1156,0.0,0,10.0437,108.1536,52.3731,0.895,0.9261,6,2,False
2025-11-23,28,normal,610.6843,573.9834,36.7009,6.39,112.9449,191.6695,336.7154,19.2632,11.3823,0.7145,-0.2855,39.8623,0.0,0.0,0.6525,11,10.0326,119.4672,53.1693,1.2422,1.1054,3,1,False
2025-11-23,29,normal,514.5316,573.9834,-59.4519,-10.36,113.5185,187.5683,241.688,16.6334,11.6099,1.2937,0.2937,39.5366,0.25,0.25,0.0,0,9.818,114.2252,44.8212,0.8965,1.4592,7,5,False
2025-11-23,30,normal,563.0407,573.9834,-10.9428,-1.91,114.1121,179.1954,297.6789,16.3385,11.6073,0.7088,-0.2912,39.8539,0.5,0.25,0.7778,13,9.3797,121.6753,51.9215,1.1141,0.9131,2,2,False
