fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-09-30,1,normal,474.4086,466.8865,7.5221,1.61,246.1155,143.827,106.6849,22.2188,0.0,1.0,0.0,83.5064,0.0,0.0,0.0,0,10.1925,111.7647,46.7537,0.9633,1.1272,2,3,False
2025-09-30,2,normal,547.3185,466.8865,80.432,17.23,224.8022,140.2961,203.4525,21.2323,0.0,1.0,0.0,83.4962,0.2092,0.1502,0.1628,1,9.9423,144.1943,52.0075,0.9525,0.9042,3,2,False
2025-09-30,3,normal,453.938,466.8865,-12.9485,-2.77,218.6897,147.0818,128.5354,21.4461,18.9228,0.775,-0.225,84.1012,0.5,0.0,0.0383,2,10.4232,118.693,47.9311,0.9545,1.2392,6,0,False
2025-09-30,4,normal,467.2976,466.8865,0.4111,0.09,229.1768,144.1682,115.0439,21.0913,0.0,1.0,0.0,84.2082,0.25,0.2488,0.6021,3,10.2167,110.1434,50.9158,1.0973,1.0416,4,2,False
2025-09-30,5,normal,443.0579,466.8865,-23.8287,-5.1,249.5643,135.2299,100.6789,19.2027,23.2124,1.2778,0.2778,83.5647,0.5,0.25,0.0,0,9.5833,124.6383,49.0062,0.7029,1.0834,5,3,False
2025-09-30,6,normal,496.6632,466.8865,29.7766,6.38,230.1559,132.2147,156.2198,21.9273,0.0,1.0,0.0,83.8674,0.0,0.2092,0.4771,4,9.3696,121.9313,47.2797,1.1092,0.8023,2,2,False
2025-09-30,7,normal,402.6361,466.8865,-64.2504,-13.76,202.889,146.3563,92.2392,20.3029,18.5454,0.775,-0.225,82.424,0.7092,0.0,0.0962,1,10.3717,109.5278,62.0653,0.8805,1.2119,5,1,False
2025-09-30,8,normal,493.9972,466.8865,27.1107,5.81,229.8923,153.1772,151.6274,22.234,18.4657,0.775,-0.225,82.0698,0.25,0.0,1.1153,12,10.8551,114.0103,52.0769,1.3672,0.8743,4,1,False
2025-09-30,9,normal,428.1262,466.8865,-38.7604,-8.3,225.3566,147.9678,74.5208,19.7189,0.0,1.0,0.0,82.4709,0.2092,0.3594,0.2542,2,10.4859,104.9111,52.5984,0.8444,0.7916,3,5,False
2025-09-30,10,normal,504.6771,466.8865,37.7905,8.09,232.371,140.7746,170.6061,20.4826,18.592,0.775,-0.225,82.631,0.6683,0.0,0.3569,2,9.9762,132.1372,54.0523,1.0045,1.0209,5,2,False
2025-09-30,11,normal,355.4918,466.8865,-111.3947,-23.86,222.1256,139.1123,35.157,21.9696,18.9334,0.775,-0.225,84.1487,0.2823,0.0,0.2092,1,9.8584,88.0437,47.6811,1.1257,0.9156,6,4,False
