fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-06-23,1,444.9761,159.8388,285.1374,178.39,122.7905,58.8821,294.7839,31.4803,0.0,0.0,1.0,-0.0,113.7557,0.25,0.0,0.0,0,8.5181,6.8083,404.2679,63.4544,0.6186,2.113,6,1
2025-06-23,2,134.8392,159.8388,-24.9996,-15.64,111.8369,81.6073,257.5446,34.4474,221.5246,60.1775,0.466,-0.534,112.6887,0.2374,0.25,1.4156,27,11.8082,8.0709,227.9348,31.2963,1.947,1.0366,4,3
2025-06-23,3,82.7063,159.8388,-77.1325,-48.26,122.2286,70.238,-68.187,34.2969,-51.0696,58.346,0.4686,-0.5314,109.7905,0.375,0.125,0.6608,18,10.1667,4.9599,67.1618,29.6382,1.441,0.637,6,1
2025-06-23,4,127.6591,159.8388,-32.1797,-20.13,112.4368,65.8946,22.6998,36.3454,1.8478,35.179,0.6887,-0.3113,113.0226,0.2257,0.0,0.2092,7,9.5351,6.2228,123.5619,280.7565,1.207,0.5993,7,1
2025-06-23,5,128.2315,159.8388,-31.6073,-19.77,103.7959,63.2989,-3.5512,32.6996,0.0,2.6125,0.9762,-0.0238,109.7339,0.25,0.125,0.0,0,9.1607,5.344,104.4042,102.3602,0.8256,0.6895,3,2
2025-06-23,6,298.6535,159.8388,138.8147,86.85,114.7866,64.114,155.3351,35.5822,0.0,0.0,1.0,-0.0,112.6994,0.125,0.0,0.0,0,9.2708,9.7371,214.8097,28.5712,0.9408,0.899,4,1
2025-06-23,7,84.0589,159.8388,-75.7799,-47.41,98.8765,63.7682,-35.4074,28.8159,0.0,14.3626,1.1332,0.1332,107.7881,0.25,0.125,0.0,0,9.2207,9.7131,60.2135,68.0968,0.4659,1.8774,3,3
2025-06-23,8,44.7177,159.8388,-115.1211,-72.02,83.2739,51.9851,-13.9529,38.5208,-27.7705,65.8381,0.4,-0.6,109.7301,0.0703,0.125,0.9783,24,7.5195,6.4819,96.0243,16.876,1.9092,0.6345,4,3
2025-06-23,9,-58.3107,159.8388,-218.1494,-136.48,120.8918,53.7067,138.4146,35.8692,276.079,59.3755,0.466,-0.534,111.1869,0.375,0.125,3.3779,36,7.7486,17.6461,158.5675,73.7774,3.377,0.5827,4,3
2025-06-23,10,133.8295,159.8388,-26.0092,-16.27,119.2403,65.6184,-16.9225,34.1066,0.0,0.0,1.0,-0.0,113.1087,0.0,0.125,0.0,0,9.4919,7.9807,97.444,86.8517,0.8015,0.9668,5,2
2025-06-23,11,148.3645,159.8388,-11.4743,-7.18,84.4138,85.8249,66.0335,37.7419,14.1323,36.0335,0.6696,-0.3304,109.075,0.125,0.0,0.1767,6,12.4253,4.7172,141.3872,281.1815,1.2543,1.25,6,1
2025-06-23,12,102.931,159.8388,-56.9078,-35.6,103.9421,52.1298,-20.8477,32.2932,0.0,0.0,1.0,-0.0,111.1391,0.125,0.25,0.0,0,7.527,13.8914,91.3689,87.3051,0.7733,0.5499,6,2
2025-06-23,13,124.2623,159.8388,-35.5765,-22.26,116.9316,58.6283,-17.2963,34.0013,0.0,0.0,1.0,-0.0,111.7455,0.125,0.125,0.0,0,8.4761,9.7209,95.5435,74.6769,0.8694,1.126,6,2
2025-06-23,14,422.2023,159.8388,262.3635,164.14,116.269,61.9488,275.8379,31.8533,0.0,0.0,1.0,-0.0,109.9448,0.25,0.125,0.0,0,8.9578,9.3477,340.31,20.3005,0.788,1.4754,7,5
2025-06-23,15,133.9866,159.8388,-25.8522,-16.17,111.4283,55.2104,19.9325,33.6132,0.0,18.9714,0.8299,-0.1701,111.558,0.375,0.0,0.0,0,7.98,10.2073,125.1297,78.753,0.9287,0.8025,5,2
2025-06-23,16,135.1466,159.8388,-24.6922,-15.45,137.1863,64.9156,-34.3752,32.5801,0.0,0.0,1.0,-0.0,113.5746,0.125,0.0,0.0,0,9.3899,8.0719,78.8326,170.4831,0.6583,0.5633,6,2
2025-06-23,17,145.0132,159.8388,-14.8256,-9.28,108.9882,68.2715,-2.432,29.8145,0.0,0.0,1.0,-0.0,110.6442,0.125,0.25,0.0,0,9.8781,6.9623,104.8829,33.4374,0.5631,1.1608,2,4
2025-06-23,18,173.4387,159.8388,13.5999,8.51,112.096,74.2279,16.6813,29.5664,0.0,0.0,1.0,-0.0,110.1557,0.25,0.125,0.0,0,10.7379,8.7214,127.1465,21.0126,0.5302,0.6861,4,3
2025-06-23,19,174.0504,159.8388,14.2116,8.89,108.5686,62.6676,52.2641,31.1428,0.0,18.3071,0.8342,-0.1658,110.4299,0.3203,0.25,0.0,0,9.071,4.3687,149.2791,5.0262,0.8012,0.5434,6,3
