fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-06-22,1,398.3061,297.1422,101.1639,34.05,197.2213,69.0473,169.8299,27.9981,0.0,9.7943,1.1399,0.1399,69.9905,0.25,0.125,0.0,0,8.7349,6.0215,236.0548,134.2751,0.5998,0.7347,9,2
2025-06-22,2,264.9745,297.1422,-32.1676,-10.83,176.1522,103.764,21.3162,32.318,0.0,3.9398,1.0578,0.0578,68.1178,0.125,0.0,0.0,0,13.0949,10.3477,95.315,35.1976,0.8346,0.7911,4,2
2025-06-22,3,361.1858,297.1422,64.0437,21.55,184.4699,48.8863,164.2407,32.6792,0.0,3.7319,1.0568,0.0568,65.7107,0.0,0.125,0.0,0,6.0537,9.5885,183.0148,42.0257,0.8376,1.3685,7,2
2025-06-22,4,361.4074,297.1422,64.2652,21.63,190.1031,94.5094,112.6343,34.8762,0.0,0.9633,1.014,0.014,68.7186,0.0,0.0,0.0,0,11.7543,16.462,143.2821,58.3752,0.9599,1.0277,6,1
2025-06-22,5,422.089,297.1422,124.9468,42.05,185.6953,76.5317,229.4853,29.5311,22.991,17.1011,0.7442,-0.2558,66.8546,0.2177,0.375,0.1518,7,9.5508,12.0106,218.6416,29.1119,0.9515,0.7121,6,5
2025-06-22,6,310.567,297.1422,13.4248,4.52,177.9965,71.5961,242.2646,34.4,107.5488,39.3414,0.4,-0.6,65.569,0.25,0.125,0.923,23,9.0132,8.0422,177.3583,1.1769,1.6223,0.6188,4,1
2025-06-22,7,221.8351,297.1422,-75.307,-25.34,185.0924,66.8889,8.0164,29.3516,0.0,8.811,1.129,0.129,68.3093,0.25,0.0,0.0,0,8.3391,10.8358,85.1293,79.2207,0.6311,0.829,4,0
2025-06-22,8,257.448,297.1422,-39.6941,-13.36,172.9464,84.561,37.9957,33.0362,0.0,5.0189,1.0753,0.0753,66.6114,0.0,0.0,0.0,0,10.6843,7.9142,100.1721,122.1986,0.7845,1.4035,5,0
2025-06-22,9,268.0773,297.1422,-29.0649,-9.78,185.4216,83.251,38.7108,28.2938,0.0,11.0123,1.1634,0.1634,67.4068,0.25,0.0,0.0,0,10.4842,9.1967,94.4138,397.0832,0.5328,1.4595,5,1
2025-06-22,10,316.7699,297.1422,19.6278,6.61,187.205,66.3298,-11.5123,39.4447,-154.4843,40.2921,0.4,-0.6,67.1536,0.0,0.0,1.5694,28,8.3947,5.641,56.0936,73.1222,2.2,1.3206,2,1
