fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-06-30,1,48.1536,118.1329,-69.9793,-59.24,77.0112,79.6637,-57.5597,38.8817,-31.7259,43.8058,0.6051,-0.3949,110.9245,0.0,0.125,0.4173,14,9.9233,7.8148,83.893,112.3326,1.4017,0.7255,2,3
2025-06-30,2,150.4545,118.1329,32.3216,27.36,67.3416,112.651,13.8141,32.5577,0.0,10.7945,1.0973,0.0973,110.9277,0.0,0.125,0.0,0,14.0375,9.284,123.5119,226.1458,0.6426,0.7079,3,2
2025-06-30,3,170.5331,118.1329,52.4002,44.36,71.3902,67.2029,85.9168,37.3328,0.0,16.6441,0.8529,-0.1471,113.1516,0.125,0.0,0.0,0,8.3764,4.7615,160.2548,50.1109,1.0139,0.6071,6,0
2025-06-30,4,55.8876,118.1329,-62.2453,-52.69,78.4566,68.4786,-15.0604,38.6266,-2.3385,39.6991,0.6498,-0.3502,113.3477,0.125,0.0,0.1122,5,8.5292,7.0173,107.8779,33.1258,1.2076,1.0817,4,2
2025-06-30,5,57.4215,118.1329,-60.7114,-51.39,60.1141,62.0979,-27.0725,33.7988,0.0,3.9193,0.9646,-0.0354,110.6183,0.125,0.2224,0.0,0,7.7293,8.1591,96.9199,56.7327,0.8595,1.8923,4,3
2025-06-30,6,76.7995,118.1329,-41.3334,-34.99,72.635,77.0195,-31.4414,35.087,0.0,6.3265,1.0566,0.0566,111.6948,0.0,0.0,0.0,0,9.5888,9.3539,93.3913,47.1423,0.792,1.0828,1,2
2025-06-30,7,24.5297,118.1329,-93.6032,-79.24,88.9958,68.0664,-44.0258,37.073,-11.742,63.1756,0.4337,-0.5663,111.5546,0.3519,0.0,0.3373,11,8.479,6.5689,93.5109,22.876,1.329,0.4889,5,2
2025-06-30,8,115.2063,118.1329,-2.9266,-2.48,92.2042,49.4359,63.4542,38.8728,8.7332,42.282,0.6184,-0.3816,110.8137,0.125,0.0,0.1772,7,6.1511,7.2563,144.1144,38.4148,1.2463,1.8867,4,1
2025-06-30,9,261.6908,118.1329,143.5579,121.52,72.2733,98.2832,152.9594,37.8032,0.0,24.0219,0.784,-0.216,111.1918,0.125,0.0,0.0,0,12.2482,7.734,190.4642,30.2495,1.1383,1.258,3,5
2025-06-30,10,59.0978,118.1329,-59.0351,-49.97,63.784,72.108,-29.6822,28.4256,0.0,18.6864,1.1686,0.1686,110.8389,0.25,0.0,0.0,0,8.9774,8.7263,69.3004,379.9944,0.3808,0.7319,5,2
2025-06-30,11,66.6079,118.1329,-51.525,-43.62,90.0415,71.5421,-49.1796,29.1161,0.0,16.6799,1.1485,0.1485,112.3122,0.25,0.125,0.0,0,8.9094,7.8154,60.1991,86.2885,0.5139,0.8459,5,4
2025-06-30,12,184.9738,118.1329,66.8409,56.58,74.8906,94.7943,57.4864,32.3278,0.0,9.8698,1.0869,0.0869,113.588,0.125,0.125,0.0,0,11.8112,8.2308,161.0569,8.5065,0.6809,0.5172,3,1
2025-06-30,13,217.8217,118.1329,99.6888,84.39,51.1312,67.936,143.0736,33.5975,0.0,10.7216,1.0959,0.0959,111.7512,0.0,0.0,0.0,0,8.4691,4.3552,230.1523,38.8517,0.6476,1.3646,4,0
2025-06-30,14,353.1307,118.1329,234.9978,198.93,53.8376,95.6798,262.1082,36.1202,0.0,22.3747,0.7995,-0.2005,111.5837,0.125,0.125,0.0,0,11.9141,10.8756,253.9527,79.8684,0.9827,0.813,3,1
2025-06-30,15,120.6329,118.1329,2.4999,2.12,96.3941,112.9365,10.4582,37.4445,-4.9933,66.7048,0.4,-0.6,111.1746,0.3474,0.0,0.7934,19,14.0753,8.5446,114.9817,80.1669,1.6075,1.6511,10,2
2025-06-30,16,99.3074,118.1329,-18.8255,-15.94,86.4774,89.6983,-36.3137,33.2883,0.0,7.2664,1.064,0.064,113.5514,0.2224,0.0,0.0,0,11.1707,9.6947,90.6271,53.0338,0.765,1.1823,3,2
2025-06-30,17,241.2783,118.1329,123.1454,104.24,73.0904,104.1551,98.9795,34.8853,0.0,0.0614,0.9994,-0.0006,109.5408,0.25,0.0,0.0,0,12.976,9.5726,171.8349,30.0957,0.8978,0.9515,8,1
2025-06-30,18,183.1694,118.1329,65.0365,55.05,70.42,65.5526,104.7362,36.0863,0.0,21.453,0.8068,-0.1932,111.0686,0.25,0.0,0.0,0,8.1632,7.2759,169.0599,23.7606,0.9795,1.0011,8,0
2025-06-30,19,44.5945,118.1329,-73.5384,-62.25,94.9094,70.6771,370.7963,40.1882,385.615,65.985,0.4,-0.6,109.9751,0.0,0.25,1.8592,32,8.8083,5.4029,242.8346,58.876,2.2897,1.2101,7,2
2025-06-30,20,210.2225,118.1329,92.0896,77.95,65.98,97.391,95.5331,35.6276,0.0,13.0539,0.8824,-0.1176,111.0095,0.125,0.125,0.0,0,12.1476,3.9796,166.327,134.6449,0.9887,1.1768,4,4
2025-06-30,21,83.039,118.1329,-35.0939,-29.71,78.3255,77.4934,-36.4245,34.7787,0.0,1.5766,1.0139,0.0139,113.3099,0.25,0.0,0.0,0,9.6487,9.0954,93.5642,136.1077,0.876,0.692,8,0
2025-06-30,22,-27.8729,118.1329,-146.0058,-123.59,79.708,68.1612,-127.7342,36.8412,0.0,11.1667,0.9011,-0.0989,112.9009,0.125,0.0,0.0,0,8.4779,11.0615,46.521,80.1698,0.9742,0.7567,5,0
2025-06-30,23,195.6011,118.1329,77.4681,65.58,79.8591,87.0022,84.2153,34.5044,0.0,20.9711,0.8138,-0.1862,112.6222,0.25,0.125,0.0,0,10.8494,4.3796,161.8539,345.9912,0.9481,1.3042,6,3
2025-06-30,24,114.7702,118.1329,-3.3627,-2.85,93.9115,71.022,-12.06,33.5443,0.0,4.5591,1.04,0.04,114.074,0.125,0.0,0.0,0,8.8411,8.9826,108.5396,122.3466,0.7466,0.5958,6,3
2025-06-30,25,161.6796,118.1329,43.5467,36.86,56.2518,105.5698,35.7639,29.3359,0.0,6.57,0.9403,-0.0597,110.1031,0.3443,0.125,0.0,0,13.1418,13.3193,145.6761,26.2876,0.5856,0.5149,5,4
2025-06-30,26,111.7535,118.1329,-6.3794,-5.4,80.3737,73.7668,49.2912,35.9086,8.9847,46.7849,0.5812,-0.4188,111.7156,0.25,0.125,0.1566,7,9.1842,8.8449,139.4977,23.0795,1.1512,0.6409,7,3
2025-06-30,27,197.0764,118.1329,78.9435,66.83,78.1663,68.0083,94.0867,31.8644,0.0,11.3205,1.1017,0.1017,111.3088,0.0,0.125,0.0,0,8.4745,5.6191,200.3335,107.5137,0.6265,0.5842,3,6
2025-06-30,28,484.2226,118.1329,366.0897,309.9,78.677,105.8512,335.2304,34.8745,0.0,0.6615,0.994,-0.006,110.134,0.125,0.1677,0.0,0,13.1915,8.2778,306.9715,141.1332,0.9315,0.251,6,3
2025-06-30,29,98.6228,118.1329,-19.5101,-16.52,52.2088,64.4163,33.9838,35.8095,0.0,16.1766,0.8539,-0.1461,110.7442,0.25,0.0,0.0,0,8.0208,7.4629,130.0633,52.1587,0.9719,1.2512,4,1
