fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-06-09,1,262.6639,295.9055,-33.2415,-11.23,167.9098,73.2483,59.9755,31.5694,0.0,6.9003,1.1126,0.1126,61.2587,0.1241,0.0,0.0,0,8.3637,12.94,105.6292,259.3879,0.781,0.6958,5,1
2025-06-09,2,359.5926,295.9055,63.6871,21.52,161.8303,86.7911,152.0365,32.0209,0.0,9.0444,1.1452,0.1452,62.2823,0.125,0.0,0.0,0,10.0433,9.4613,154.5638,357.0085,0.8176,1.7508,5,3
2025-06-09,3,229.2381,295.9055,-66.6673,-22.53,159.4413,71.9831,68.6257,34.9212,-1.3428,37.2336,0.4081,-0.5919,62.9066,0.125,0.25,0.1362,3,8.3207,8.2468,89.4111,452.8181,1.2309,1.7202,8,4
2025-06-09,4,257.0507,295.9055,-38.8548,-13.13,152.1242,67.2282,104.8115,36.2557,10.2692,20.5883,0.6644,-0.3356,61.3547,0.125,0.0,0.2487,6,7.7499,8.6362,118.7538,50.1131,1.2716,1.3676,3,2
2025-06-09,5,257.9385,295.9055,-37.9669,-12.83,166.8055,85.0211,48.8098,26.6354,0.0,16.0625,1.2499,0.2499,64.2858,0.2186,0.125,0.0,0,9.8464,8.9192,125.3498,58.7867,0.5106,1.0277,5,2
2025-06-09,6,188.6315,295.9055,-107.2739,-36.25,165.9567,91.6985,-25.1072,29.336,0.0,14.5806,1.2375,0.2375,61.395,0.0,0.125,0.0,0,10.6814,6.9049,47.5738,58.0742,0.6132,1.4011,4,4
2025-06-09,7,276.5653,295.9055,-19.3402,-6.54,159.4295,84.3351,67.053,34.6791,-37.1286,36.7017,0.4,-0.6,61.1696,0.3436,0.0,1.2799,24,9.7853,8.0413,85.4072,89.1936,1.8144,0.5179,8,2
2025-06-09,8,277.0948,295.9055,-18.8107,-6.36,163.2791,88.4921,147.0325,36.4359,47.8299,37.443,0.4,-0.6,62.4049,0.0,0.2177,0.6685,16,10.1351,14.275,129.5992,27.199,1.5395,0.9453,6,3
2025-06-09,9,222.631,295.9055,-73.2744,-24.76,163.6438,75.3437,28.9262,32.0957,-0.5013,13.6881,0.7772,-0.2228,61.4406,0.125,0.25,0.0949,3,8.7154,8.3553,87.0218,13.4223,0.9817,0.7233,4,2
2025-06-09,10,202.6757,295.9055,-93.2298,-31.51,156.6478,75.3003,16.4249,25.3694,0.0,20.3279,1.3295,0.3295,61.6851,0.125,0.0936,0.0,0,8.7464,6.7664,97.509,30.914,0.3592,0.5191,2,2
2025-06-09,11,205.5637,295.9055,-90.3418,-30.53,153.7423,93.8766,35.455,36.1545,4.5348,36.8209,0.4,-0.6,61.3682,0.125,0.125,0.3571,11,10.8224,12.0359,86.2536,21.1271,1.3919,1.0142,2,3
2025-06-09,12,257.6981,295.9055,-38.2074,-12.91,154.0167,82.2004,91.3096,34.8341,-1.2219,36.2165,0.4,-0.6,60.3608,0.3436,0.0,0.6023,14,9.4799,10.3779,102.337,45.6832,1.4269,0.8665,8,0
2025-06-09,13,343.4689,295.9055,47.5634,16.07,165.0802,73.7769,141.927,31.4595,0.0,5.8557,1.0926,0.0926,63.2112,0.125,0.0,0.0,0,8.55,7.4856,169.0239,13.7359,0.7659,1.0223,4,1
2025-06-09,14,211.625,295.9055,-84.2805,-28.48,154.5067,83.2439,54.3128,35.4328,8.3968,36.6089,0.4,-0.6,61.0148,0.1534,0.125,0.8448,19,9.5619,12.2016,89.4601,14.8827,1.6173,0.6502,7,3
2025-06-09,15,208.1765,295.9055,-87.7289,-29.65,162.8353,81.2209,14.4696,38.5519,-22.0243,33.8217,0.4626,-0.5374,62.9374,0.0,0.0,0.4221,10,9.3488,11.0547,74.4154,207.3321,1.4525,0.3945,3,0
