fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-08-26,1,00:00,109.68,109.68,109.68,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,2,00:15,106.57,106.57,106.57,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,3,00:30,108.56,108.56,108.56,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,4,00:45,102.22,102.22,102.22,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,5,01:00,101.81,101.81,101.81,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,6,01:15,102.53,102.53,102.53,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,7,01:30,100.17,100.17,100.17,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,8,01:45,105.09,105.09,105.09,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,9,02:00,95.83,95.83,95.83,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7012,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,10,02:15,99.08,99.08,99.08,0.0,0.2127,0.2127,0.0,0.0,0.0,0.0,0.0,0.8927,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,11,02:30,100.12,100.12,100.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8272,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-08-26,12,02:45,104.93,104.93,104.93,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7617,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
