fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-01-11,1,normal,244.79,303.5961,-58.8061,-19.37,-8.3097,183.966,105.9382,19.7411,17.0634,0.7901,-0.2099,81.2867,0.0,0.0,0.2204,6,9.7775,108.4152,49.1382,1.1024,1.3057,9,0,False
2026-01-11,2,normal,434.5896,303.5961,130.9935,43.15,23.6596,175.7691,271.3812,19.2154,17.0049,0.7899,-0.2101,80.9524,0.1,0.0,0.203,4,9.3418,146.728,65.8892,1.0859,1.2873,3,1,False
2026-01-11,3,normal,280.1795,303.5961,-23.4166,-7.71,-4.7317,183.7663,138.0217,19.5295,17.3473,0.7863,-0.2137,81.1893,0.0,0.0,0.2186,4,9.7669,115.9902,53.953,1.1066,0.826,6,1,False
2026-01-11,4,normal,358.0737,303.5961,54.4776,17.94,2.8446,190.207,199.535,17.8617,16.6511,0.7889,-0.2111,78.8608,0.25,0.25,0.4929,10,10.1092,131.7488,45.1819,1.0982,1.1485,4,3,False
2026-01-11,5,normal,263.8233,303.5961,-39.7727,-13.1,-4.5695,172.0354,141.72,17.4206,27.9419,1.347,0.347,80.5314,0.0,0.2092,0.0,0,9.1434,124.2712,49.5008,0.8721,1.1776,0,4,False
2026-01-11,6,normal,379.0417,303.5961,75.4456,24.85,27.9432,186.3413,199.8721,19.1789,15.936,0.8061,-0.1939,82.1898,0.0677,0.0,0.0,0,9.9037,133.4696,50.6682,1.0488,0.9923,4,2,False
2026-01-11,7,normal,216.3108,303.5961,-87.2853,-28.75,14.2739,207.4097,48.1335,17.3033,36.2029,0.5628,-0.4372,82.8099,0.5,0.25,0.2174,4,11.0235,99.6944,51.0559,1.0011,1.0159,5,1,False
2026-01-11,8,normal,245.3739,303.5961,-58.2222,-19.18,36.7542,193.687,45.0387,17.4048,12.7012,1.1574,0.1574,80.7013,0.0,0.25,0.0,0,10.2942,99.3013,52.9511,0.842,1.1595,1,1,False
2026-01-11,9,normal,170.0008,303.5961,-133.5953,-44.0,1.7371,177.9193,48.8225,14.9671,43.511,1.5368,0.5368,81.053,0.5,0.25,0.0,0,9.4561,103.6301,41.0729,0.7072,1.0477,5,4,False
2026-01-11,10,normal,238.7149,303.5961,-64.8811,-21.37,15.4314,184.8368,72.731,16.7962,17.4881,0.786,-0.214,81.7243,0.75,0.0,0.7627,14,9.8238,105.8296,46.3714,1.1218,0.7846,5,3,False
2026-01-11,11,normal,218.8265,303.5961,-84.7696,-27.92,6.589,198.9698,41.3606,17.3361,10.7569,1.1333,0.1333,80.6987,0.25,0.25,0.0,0,10.5749,97.1609,45.3391,0.8987,1.3557,3,2,False
2026-01-11,12,normal,287.8918,303.5961,-15.7042,-5.17,6.553,190.8718,141.6588,16.6279,34.5639,1.4232,0.4232,81.6691,0.25,0.0,0.0,0,10.1445,131.3894,53.4496,0.7942,1.1946,3,4,False
2026-01-11,13,normal,290.6647,303.5961,-12.9313,-4.26,-3.9312,182.9185,132.1256,18.8197,1.6284,1.0196,0.0196,83.0861,0.0,0.0,0.0,0,9.7218,119.0978,42.503,1.0145,0.7974,3,4,False
2026-01-11,14,normal,199.5047,303.5961,-104.0913,-34.29,4.6918,191.3167,54.3875,17.5669,33.3243,1.4108,0.4108,81.1191,0.0,0.0,0.0,0,10.1682,101.4638,46.0971,0.8295,1.0207,5,2,False
2026-01-11,15,normal,191.4947,303.5961,-112.1013,-36.92,-5.1329,189.7589,43.45,14.8541,21.7271,1.2605,0.2605,83.4158,0.4592,0.5695,0.0,0,10.0854,101.1887,54.8375,0.7426,1.0029,5,3,False
2026-01-11,16,normal,317.0458,303.5961,13.4497,4.43,22.281,170.7614,144.5717,18.5055,2.0629,0.975,-0.025,82.5607,0.0,0.25,0.0,0,9.0757,122.4873,51.0428,1.0069,1.3106,2,4,False
2026-01-11,17,normal,245.6133,303.5961,-57.9827,-19.1,21.5829,180.596,77.1309,16.9852,16.7114,1.2049,0.2049,81.5433,0.4695,0.0,0.0,0,9.5984,108.3233,54.8921,0.87,1.155,7,2,False
2026-01-11,18,normal,298.876,303.5961,-4.72,-1.55,17.9505,198.5019,112.3664,17.6727,12.27,0.8468,-0.1532,80.0986,0.4592,0.0,0.1856,5,10.5501,113.5805,42.0929,0.9938,0.6873,10,1,False
2026-01-11,19,normal,258.9962,303.5961,-44.5999,-14.69,21.2837,185.2677,81.3782,18.4241,10.5093,0.8684,-0.1316,79.8502,0.0,0.25,0.0,0,9.8467,104.1678,59.2421,0.99,1.0785,2,3,False
2026-01-11,20,normal,240.8543,303.5961,-62.7418,-20.67,-2.7688,190.728,89.0138,19.0718,17.0469,0.7883,-0.2117,80.5163,0.1275,0.0,0.7649,13,10.1369,104.4647,47.2003,1.228,1.075,6,2,False
2026-01-11,21,normal,219.2197,303.5961,-84.3764,-27.79,6.0678,194.535,58.3626,17.4785,22.2672,1.2685,0.2685,82.9327,0.0,0.25,0.0,0,10.3392,104.4806,42.0514,0.8511,1.1401,2,1,False
2026-01-11,22,normal,320.6877,303.5961,17.0916,5.63,11.6793,198.8441,145.0125,17.825,17.0232,0.7882,-0.2118,80.3754,0.5,0.0,1.0705,17,10.5682,118.752,47.9614,1.2344,1.0652,6,2,False
2026-01-11,23,normal,320.7868,303.5961,17.1908,5.66,19.5049,180.266,155.9803,17.82,17.1444,0.7881,-0.2119,80.9135,0.5,0.0,0.4473,10,9.5808,123.5373,57.286,1.0701,1.0537,7,1,False
2026-01-11,24,normal,215.2147,303.5961,-88.3814,-29.11,7.5006,181.0116,59.524,18.4368,14.3847,1.1797,0.1797,80.0583,0.0,0.0,0.0,0,9.6205,100.4909,43.316,0.9334,1.0224,3,2,False
2026-01-11,25,normal,262.5528,303.5961,-41.0432,-13.52,-1.5045,203.194,114.616,18.1331,35.6195,0.5615,-0.4385,81.2281,0.25,0.25,0.0356,1,10.7994,112.2813,45.5547,1.0304,0.8456,2,3,False
2026-01-11,26,normal,396.7886,303.5961,93.1925,30.7,4.004,201.4679,211.9719,18.8804,1.7749,1.0219,0.0219,81.2213,0.0,0.0,0.0,0,10.7077,137.5039,51.8532,0.9874,0.9894,2,2,False
2026-01-11,27,normal,244.8481,303.5961,-58.748,-19.35,34.8694,184.7905,62.2675,19.5796,17.4997,0.7872,-0.2128,82.244,0.0,0.0,0.0407,1,9.8213,101.899,45.1115,1.0672,0.9395,7,1,False
2026-01-11,28,normal,336.4217,303.5961,32.8256,10.81,16.0469,191.7159,165.4557,19.6659,17.1309,0.7888,-0.2112,81.0932,0.0,0.0,0.3575,8,10.1894,122.8001,56.9645,1.1305,1.1352,3,0,False
2026-01-11,29,normal,293.0972,303.5961,-10.4988,-3.46,15.3569,191.6753,110.6868,16.7378,7.8841,1.0966,0.0966,81.5946,0.25,0.25,0.0,0,10.1872,117.976,59.3426,0.85,1.0193,4,3,False
2026-01-11,30,normal,249.7208,303.5961,-53.8753,-17.75,27.5995,186.8384,55.4347,17.2517,2.9001,1.0358,0.0358,80.9001,0.5,0.0,0.0,0,9.9302,101.6134,47.1622,0.9134,0.9514,3,2,False
2026-01-11,31,normal,336.9616,303.5961,33.3656,10.99,16.2998,188.9154,171.6305,17.3206,22.5635,1.2823,0.2823,79.9214,0.0,0.0,0.0,0,10.0406,136.0803,50.8396,0.8336,0.6865,5,4,False
2026-01-11,32,normal,385.7604,303.5961,82.1643,27.06,29.5635,194.7927,182.0033,18.8924,1.7068,1.0214,0.0214,79.9007,0.0,0.0,0.0,0,10.3529,130.2523,58.2015,1.0285,1.116,4,5,False
2026-01-11,33,normal,299.2632,303.5961,-4.3329,-1.43,17.7845,171.9202,146.0585,19.1318,17.3683,0.7855,-0.2145,80.9717,0.0677,0.0,0.4728,9,9.1373,118.4578,55.446,1.1617,0.7194,2,2,False
2026-01-11,34,normal,264.6269,303.5961,-38.9691,-12.84,8.554,193.1358,117.7203,19.0715,35.7116,0.5621,-0.4379,81.5481,0.25,0.0,0.4277,9,10.2649,112.8023,50.9607,1.1421,0.9212,5,0,False
2026-01-11,35,normal,216.1864,303.5961,-87.4097,-28.79,12.4005,184.3864,54.0126,17.3999,17.2132,0.7877,-0.2123,81.084,0.35,0.2195,0.651,12,9.7998,99.2819,44.9221,1.1115,1.0022,8,3,False
2026-01-11,36,normal,255.5469,303.5961,-48.0492,-15.83,11.0012,186.7491,106.9938,16.8306,32.3666,1.4017,0.4017,80.5806,0.25,0.0,0.0,0,9.9254,117.4846,46.6099,0.8022,0.9879,5,2,False
2026-01-11,37,normal,254.7108,303.5961,-48.8852,-16.1,13.778,182.1583,88.855,18.5505,11.53,0.8567,-0.1433,80.4392,0.25,0.0,0.1065,2,9.6814,106.2552,52.0327,1.0494,0.9416,4,3,False
2026-01-11,38,normal,356.1898,303.5961,52.5938,17.32,17.0233,194.1561,179.0335,16.9812,17.0418,0.7878,-0.2122,80.2987,0.4695,0.25,1.0833,18,10.3191,131.0161,51.9257,1.1597,1.0097,9,1,False
2026-01-11,39,normal,297.8391,303.5961,-5.757,-1.9,34.7972,183.332,114.2359,18.0536,16.4724,1.2,0.2,82.3625,0.0,0.0,0.0,0,9.7438,118.8738,49.1821,0.8823,0.7862,2,1,False
2026-01-11,40,normal,392.6735,303.5961,89.0775,29.34,14.7186,186.4,225.787,16.8942,17.3378,0.7856,-0.2144,80.8484,0.4592,0.25,1.7999,25,9.9069,139.8338,55.4008,1.322,0.7257,4,1,False
2026-01-11,41,normal,269.6575,303.5961,-33.9385,-11.18,19.0119,197.8755,105.7426,16.9122,36.0603,1.4384,0.4384,82.2617,0.0,0.0,0.0,0,10.5168,120.8651,51.9301,0.7779,0.863,3,4,False
2026-01-11,42,normal,286.3173,303.5961,-17.2788,-5.69,10.044,185.402,126.8225,18.867,17.0842,0.7906,-0.2094,81.5982,0.25,0.0,0.094,4,9.8538,116.5147,47.2519,1.0275,1.3756,6,0,False
2026-01-11,43,normal,273.0397,303.5961,-30.5564,-10.06,3.4039,173.6837,137.5177,15.583,25.9826,1.3238,0.3238,80.2513,0.5,0.25,0.0,0,9.231,127.4538,54.2781,0.7645,0.8998,5,2,False
2026-01-11,44,normal,320.5208,303.5961,16.9247,5.57,0.7175,185.8439,170.1239,18.725,17.4395,0.7881,-0.2119,82.3065,0.0,0.25,0.2201,4,9.8773,125.8684,54.0482,1.0793,1.0539,3,3,False
2026-01-11,45,normal,233.2024,303.5961,-70.3937,-23.19,-5.6918,205.5947,62.3793,18.5802,10.4997,1.1295,0.1295,81.1007,0.0,0.0,0.0,0,10.927,101.1333,58.3429,0.9315,1.2201,1,1,False
2026-01-11,46,normal,307.2565,303.5961,3.6605,1.21,26.6216,186.4583,118.4392,19.3346,4.928,0.9405,-0.0595,82.8292,0.0,0.0,0.0,0,9.91,115.8644,49.385,1.0126,1.0075,4,0,False
2026-01-11,47,normal,270.0446,303.5961,-33.5515,-11.05,3.3038,192.5088,110.1827,18.6829,17.2678,0.7874,-0.2126,81.2107,0.25,0.0,0.0824,2,10.2315,111.536,47.8405,1.0297,0.9585,4,1,False
