fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-01-29,1,normal,510.3912,582.9174,-72.5262,-12.44,43.0953,194.0079,296.6594,17.8494,5.5219,0.7906,-0.2094,26.3671,0.25,0.25,0.3396,7,10.3112,100.4877,55.5605,1.0607,1.1282,7,3,False
2026-01-29,2,normal,617.5901,582.9174,34.6727,5.95,45.9705,197.0402,402.0333,17.7252,9.7287,0.62,-0.38,25.5998,0.211,0.3567,0.0811,2,10.4724,124.9882,53.1864,0.9848,1.0609,6,2,False
2026-01-29,3,normal,710.3319,582.9174,127.4145,21.86,45.6097,199.6313,490.2369,19.569,5.577,0.7873,-0.2127,26.2261,0.0,0.0,0.0335,2,10.6101,138.4378,46.1161,1.0637,0.9558,4,1,False
2026-01-29,4,normal,533.5866,582.9174,-49.3308,-8.46,44.0812,177.1209,335.7762,17.7821,5.6095,0.7874,-0.2126,26.3906,0.25,0.25,0.377,8,9.4137,110.9716,51.3324,1.0372,0.968,5,1,False
2026-01-29,5,normal,515.6683,582.9174,-67.2491,-11.54,42.3738,175.0551,323.4186,19.5788,5.6005,0.7872,-0.2128,26.319,0.0,0.0,0.9081,15,9.3039,100.4772,58.2885,1.2895,0.9377,1,2,False
2026-01-29,6,normal,463.5573,582.9174,-119.3601,-20.48,44.0361,186.4298,255.3284,17.7531,4.4839,0.8269,-0.1731,25.8979,0.5,0.0,0.1019,2,9.9084,90.8138,57.5886,0.9806,1.0601,7,1,False
2026-01-29,7,normal,583.6447,582.9174,0.7273,0.12,44.0602,204.2492,359.6242,18.7581,5.5308,0.7887,-0.2113,26.1752,0.25,0.0,1.0188,17,10.8555,112.6045,54.1055,1.2542,1.1289,1,1,False
2026-01-29,8,normal,719.6705,582.9174,136.7531,23.46,44.6186,198.3054,507.3785,19.0718,11.5604,0.5621,-0.4379,26.3985,0.25,0.0,0.0421,2,10.5396,142.094,53.5944,1.0671,0.9218,3,1,False
2026-01-29,9,normal,727.6923,582.9174,144.7749,24.84,43.1318,185.8342,523.9134,19.6535,5.5337,0.7885,-0.2115,26.1678,0.0,0.0,0.7417,13,9.8768,145.1814,50.8181,1.2536,1.1072,3,2,False
2026-01-29,10,normal,547.6627,582.9174,-35.2547,-6.05,47.5942,195.3349,333.5711,17.3462,11.4912,0.5648,-0.4352,26.4018,0.75,0.0,0.2316,4,10.3817,110.3371,48.4294,1.0648,1.118,13,4,False
2026-01-29,11,normal,543.5572,582.9174,-39.3601,-6.75,43.3756,202.6326,318.6544,18.4406,2.6648,0.9005,-0.0995,26.7797,0.25,0.0,0.0,0,10.7696,106.5526,44.9323,0.9721,1.2827,4,1,False
2026-01-29,12,normal,579.8404,582.9174,-3.0769,-0.53,42.8683,188.5058,367.0138,17.2551,1.2924,0.9506,-0.0494,26.1714,0.211,0.25,0.0,0,10.0188,125.3589,50.4741,0.9187,0.9776,4,4,False
2026-01-29,13,normal,556.76,582.9174,-26.1574,-4.49,42.9038,189.1081,347.3447,18.1197,4.4769,1.1702,0.1702,26.3055,0.0,0.0,0.0,0,10.0508,120.7171,51.2035,0.9077,1.0414,2,3,False
2026-01-29,14,normal,592.9705,582.9174,10.0531,1.72,45.6896,182.916,394.0679,18.1884,11.5147,0.5617,-0.4383,26.2731,0.25,0.2358,0.3955,9,9.7217,120.7367,57.1986,1.1194,0.8767,5,3,False
