fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2026-01-07,1,normal,177.7669,186.9355,-9.1687,-4.9,-5.8266,197.9548,40.4934,17.7403,37.1145,1.3538,0.3538,104.8906,0.0,0.25,0.0,0,10.8688,120.4238,58.1657,0.8119,1.069,3,1,False
2026-01-07,2,normal,204.2629,186.9355,17.3274,9.27,-19.4485,185.0013,74.9145,17.4706,18.7339,0.815,-0.185,101.2645,0.75,0.0,0.2365,6,10.1576,125.5504,52.674,0.9792,1.0125,5,2,False
2026-01-07,3,normal,175.0326,186.9355,-11.9029,-6.37,-13.129,193.9894,28.0486,18.3121,15.5643,0.8495,-0.1505,103.3917,0.5,0.0,0.268,5,10.6511,113.7161,49.7523,1.0135,0.9267,6,1,False
2026-01-07,4,normal,237.0546,186.9355,50.119,26.81,26.3054,207.0847,42.3749,20.1757,18.5347,0.8207,-0.1793,103.3954,0.0,0.1541,0.2337,6,11.3701,117.6321,50.507,1.1663,1.0423,5,3,False
2026-01-07,5,normal,124.1257,186.9355,-62.8098,-33.6,-12.5551,181.6468,-10.2788,17.5026,17.1846,0.8291,-0.1709,100.5652,0.4795,0.25,0.8967,16,9.9734,102.5536,53.3053,1.1217,1.0242,3,2,False
2026-01-07,6,normal,237.4992,186.9355,50.5637,27.05,1.4691,188.2237,80.1301,19.1688,13.1549,0.875,-0.125,105.2052,0.25,0.0,0.0,0,10.3345,129.1866,47.5708,1.0065,0.78,3,2,False
2026-01-07,7,normal,129.4378,186.9355,-57.4978,-30.76,12.2436,177.2031,-20.939,20.1903,18.8796,0.815,-0.185,102.0518,0.0,0.0,0.7713,14,9.7294,102.5124,51.4501,1.2359,1.3005,3,1,False
2026-01-07,8,normal,165.0092,186.9355,-21.9263,-11.73,-11.3828,190.0199,9.0696,19.5937,3.1037,1.0304,0.0304,102.0863,0.0,0.0,0.0,0,10.4331,108.1838,45.248,1.0261,1.1117,4,4,False
2026-01-07,9,normal,64.9531,186.9355,-121.9824,-65.25,-9.1617,176.925,-53.1078,18.1754,31.5269,1.3045,0.3045,103.5501,0.25,0.0,0.0,0,9.7141,93.1199,50.5784,0.8749,0.8605,6,1,False
2026-01-07,10,normal,163.9666,186.9355,-22.9689,-12.29,-19.2579,179.5133,62.9674,19.618,39.6382,0.6134,-0.3866,102.5315,0.25,0.0,0.1136,3,9.8563,119.8858,41.7323,1.0723,0.8731,8,1,False
