fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-09-15,1,270.3098,266.7918,3.518,1.32,150.1753,69.5638,125.6862,34.1382,8.5193,32.4579,0.5279,-0.4721,68.7513,0.25,0.1477,0.2799,7,7.8914,12.7718,135.7063,52.0664,1.2836,0.8032,4,4
2025-09-15,2,228.4324,266.7918,-38.3594,-14.38,145.9563,94.1902,28.5363,32.0199,0.0,8.2306,1.1208,0.1208,68.1086,0.0,0.125,0.0,0,10.8859,12.2803,95.3569,175.7129,0.8149,0.6527,1,3
2025-09-15,3,266.5207,266.7918,-0.2711,-0.1,148.9864,75.6012,76.2211,31.0209,0.0,3.2671,0.9518,-0.0482,67.7901,0.25,0.125,0.0,0,8.4855,16.1446,127.345,26.1015,0.8819,0.63,3,4
2025-09-15,4,335.4306,266.7918,68.6388,25.73,142.0776,78.8881,197.6828,38.2216,22.423,22.5733,0.6646,-0.3354,67.3051,0.0,0.0,0.359,8,9.0652,11.5878,159.6456,12.5694,1.3593,1.4364,1,0
2025-09-15,5,258.7958,266.7918,-7.996,-3.0,154.0508,100.764,45.8283,29.4988,0.0,12.3485,1.1808,0.1808,68.3071,0.25,0.0,0.0,0,11.7122,11.475,101.2022,267.3848,0.6485,1.2069,5,1
2025-09-15,6,206.5897,266.7918,-60.2022,-22.57,140.9845,83.7635,22.1906,28.8382,0.0,11.5108,1.1705,0.1705,67.4994,0.125,0.2823,0.0,0,9.7518,9.1498,94.8459,47.6985,0.6684,1.4288,7,3
2025-09-15,7,343.6153,266.7918,76.8235,28.8,152.5196,80.5982,158.1804,35.229,1.47,10.984,0.8371,-0.1629,67.411,0.1116,0.0,0.0477,2,9.4374,7.4539,157.8149,29.4456,1.0477,0.8967,2,0
2025-09-15,8,285.8772,266.7918,19.0853,7.15,148.2928,61.527,117.5447,30.0651,0.0,11.4223,1.1686,0.1686,67.7581,0.25,0.0,0.0,0,7.0621,9.2397,163.4744,91.4217,0.716,0.6028,6,1
2025-09-15,9,298.4107,266.7918,31.6189,11.85,141.432,77.2515,118.7681,32.4114,0.0,6.6295,0.9012,-0.0988,67.1164,0.125,0.25,0.0,0,8.944,9.6772,144.4131,53.7762,0.9051,1.8021,5,2
2025-09-15,10,217.7596,266.7918,-49.0323,-18.38,148.5732,76.4145,40.2678,25.93,0.0,21.5659,1.3216,0.3216,67.061,0.25,0.0,0.0,0,9.0446,4.6454,112.6922,238.656,0.3747,1.051,6,1
2025-09-15,11,281.3704,266.7918,14.5785,5.46,152.0994,59.98,144.1298,36.5924,6.813,31.4334,0.5433,-0.4567,68.8221,0.0,0.125,0.3877,9,6.8539,9.7719,139.1297,36.0496,1.388,0.5367,5,3
2025-09-15,12,332.9088,266.7918,66.117,24.78,145.9578,91.3858,144.2125,32.8807,6.2936,9.4731,1.1399,0.1399,67.7355,0.125,0.25,0.1304,4,10.5461,12.3065,156.6924,56.2997,1.0514,2.7578,4,7
2025-09-15,13,231.4466,266.7918,-35.3453,-13.25,151.3232,70.7487,40.5889,31.5155,-8.8771,8.5758,0.8736,-0.1264,67.8365,0.375,0.1477,0.2541,7,8.1808,9.1202,99.4943,18.4612,1.0527,2.3952,5,3
2025-09-15,14,140.1565,266.7918,-126.6354,-47.47,142.7425,54.2046,-10.7245,28.5585,0.0,17.5077,1.2653,0.2653,65.9871,0.125,0.0,0.0,0,6.293,6.3592,69.7385,5.6683,0.5157,1.2614,5,2
2025-09-15,15,169.4664,266.7918,-97.3254,-36.48,154.5367,68.8248,-14.5732,33.776,0.0,5.5458,0.9197,-0.0803,69.0903,0.2366,0.0,0.0,0,7.9251,9.7031,67.8417,125.0389,0.9497,1.5998,7,0
2025-09-15,16,251.9141,266.7918,-14.8777,-5.58,151.2374,75.7526,71.7114,28.4703,0.0,18.3171,1.273,0.273,67.0838,0.125,0.0,0.0,0,8.8145,8.3908,155.7892,29.1572,0.4691,1.9026,7,0
2025-09-15,17,312.8463,266.7918,46.0544,17.26,146.4399,77.8121,124.7417,29.6093,0.0,6.5381,1.0992,0.0992,65.9108,0.375,0.0279,0.0,0,9.1717,5.6858,159.175,181.6874,0.7648,0.6648,7,2
2025-09-15,18,183.7055,266.7918,-83.0863,-31.14,136.6285,67.3585,129.2341,39.0898,70.0082,40.4176,0.4,-0.6,67.3626,0.0,0.0,1.3463,24,7.8302,7.651,123.0005,6.3103,2.0247,0.5893,2,2
2025-09-15,19,177.0429,266.7918,-89.7489,-33.64,145.0246,61.3448,4.7701,34.8738,-40.8914,40.1143,0.4,-0.6,66.8572,0.375,0.0,0.8135,19,7.1658,6.1023,74.5449,17.5675,1.5621,1.0885,11,1
2025-09-15,20,218.3971,266.7918,-48.3947,-18.14,142.146,67.4645,61.0475,37.8697,-3.8702,18.2613,0.7291,-0.2709,67.409,0.0,0.0,0.2226,5,7.7589,9.7479,100.3819,77.6914,1.2995,1.49,4,2
2025-09-15,21,270.6071,266.7918,3.8153,1.43,146.3411,74.4968,1.7468,36.2008,-126.0574,41.8341,0.4,-0.6,69.7235,0.125,0.1276,3.3463,39,8.3875,15.2619,71.0372,23.9347,3.0686,0.8368,4,5
2025-09-15,22,321.3841,266.7918,54.5923,20.46,156.8788,98.9306,131.4016,38.2479,-0.633,28.212,0.5927,-0.4073,69.2616,0.0,0.0,0.3572,8,11.7112,5.9746,128.3521,53.1274,1.3988,0.9776,6,1
2025-09-15,23,221.6346,266.7918,-45.1573,-16.93,136.8377,82.5116,55.4788,36.3295,3.514,13.3501,0.7981,-0.2019,66.1267,0.125,0.0,0.2285,7,9.6134,8.8285,103.3504,14.9372,1.2271,1.977,3,2
2025-09-15,24,221.8121,266.7918,-44.9797,-16.86,149.7253,91.7633,25.8625,29.7254,0.0,15.8136,1.2391,0.2391,66.1327,0.0,0.0,0.0,0,10.6928,9.7813,100.7882,69.4155,0.5351,1.2402,2,1
2025-09-15,25,219.6681,266.7918,-47.1237,-17.66,142.7446,88.3248,20.7719,31.1191,0.0,1.0541,1.0158,0.0158,66.5153,0.125,0.2727,0.0,0,10.3424,8.1614,87.8179,49.4527,0.8519,1.9336,7,5
2025-09-15,26,208.7192,266.7918,-58.0727,-21.77,143.2358,69.7671,29.2234,34.3066,-5.2211,4.4217,0.9334,-0.0666,66.4215,0.125,0.0,0.1876,5,8.0199,10.1779,91.3487,32.0702,1.0777,0.6902,2,1
2025-09-15,27,189.2544,266.7918,-77.5374,-29.06,145.4317,62.0695,34.6036,38.8906,-26.3345,40.2944,0.4,-0.6,67.1573,0.0,0.0936,0.801,16,7.2008,7.4144,83.7306,110.923,1.6773,1.815,3,1
2025-09-15,28,187.219,266.7918,-79.5728,-29.83,146.414,83.9245,-0.5728,38.7383,-29.3285,33.1368,0.4971,-0.5029,65.889,0.0,0.0,0.5477,13,9.7779,8.9829,73.3595,16.2553,1.5173,0.8641,2,0
2025-09-15,29,-322.3565,266.7918,-589.1484,-220.83,136.5544,70.3076,335.5586,35.7988,789.2693,39.7089,0.4,-0.6,66.1815,0.1872,0.125,4.4264,45,8.2567,5.8976,187.7738,112.7187,3.4212,1.5337,5,1
2025-09-15,30,155.5577,266.7918,-111.2341,-41.69,139.8797,75.0139,-13.8666,26.7039,0.0,18.7654,1.2829,0.2829,66.3233,0.25,0.0026,0.0,0,8.7417,7.9798,61.564,23.9897,0.4499,0.7049,8,1
2025-09-15,31,195.0924,266.7918,-71.6994,-26.87,153.1675,78.6893,9.7104,24.7094,0.0,21.7654,1.3191,0.3191,68.1998,0.1529,0.25,0.0,0,9.164,8.5216,93.9205,29.2546,0.3795,0.7123,6,3
