fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-09-29,63,normal,240.5121,258.8408,-18.3287,-7.08,103.7526,82.0805,90.0443,30.5542,4.8111,1.0814,0.0814,59.1139,0.375,0.0,0.0,0,9.4896,7.7119,118.5427,49.9129,0.8124,0.9249,5,1,False
2025-09-29,64,normal,248.1066,258.8408,-10.7341,-4.15,110.6176,81.0054,91.536,32.3326,2.7197,1.0461,0.0461,58.9833,0.25,0.0,0.0,0,9.3651,7.8015,115.8616,64.0434,0.8709,0.9556,4,0,False
2025-09-29,65,normal,235.4192,258.8408,-23.4216,-9.05,106.4753,75.7178,103.6968,35.6955,14.7752,0.7562,-0.2438,60.6097,0.0,0.125,0.0,0,8.7522,8.6665,114.6717,49.164,1.0738,1.0217,3,2,False
2025-09-29,66,normal,274.7186,258.8408,15.8779,6.13,104.5615,84.1988,120.5821,32.812,1.8119,0.969,-0.031,58.4975,0.0,0.3588,0.0,0,9.7337,8.628,124.044,60.0815,0.9756,0.9533,4,4,False
2025-09-29,67,normal,289.6787,258.8408,30.838,11.91,103.9951,78.737,150.4939,35.0585,8.4887,0.8577,-0.1423,59.6674,0.0,0.125,0.0,0,9.1016,8.6264,137.3443,47.271,1.0113,0.8217,4,1,False
2025-09-29,68,normal,225.185,258.8408,-33.6558,-13.0,108.3593,75.2188,101.1661,35.2503,24.3089,0.5931,-0.4069,59.7437,0.0,0.2398,0.1903,6,8.6947,8.416,114.1134,58.2192,1.2294,0.9811,5,5,False
2025-09-29,69,normal,243.8967,258.8408,-14.944,-5.77,104.3612,84.3803,115.6535,35.2862,25.2121,0.5731,-0.4269,59.0565,0.25,0.0,0.186,6,9.7548,8.5208,118.9549,58.1186,1.1974,1.3649,7,1,False
2025-09-29,70,normal,199.4567,258.8408,-59.3841,-22.94,104.9277,70.1933,62.2042,32.8331,5.0354,1.0847,0.0847,59.4268,0.125,0.0,0.0,0,8.1126,8.8463,100.2153,51.1213,0.8591,0.8343,5,1,False
2025-09-29,71,normal,247.2314,258.8408,-11.6093,-4.49,99.7467,81.207,106.6396,34.7663,5.5955,0.9048,-0.0952,58.7878,0.125,0.0,0.0,0,9.3881,8.1076,116.5707,48.8132,1.0192,0.8447,4,2,False
2025-09-29,72,normal,233.4948,258.8408,-25.346,-9.79,107.001,79.2264,86.4218,31.7003,7.4541,1.1249,0.1249,59.675,0.25,0.0,0.0,0,9.1583,8.5417,115.3113,47.0232,0.8361,1.0711,8,1,False
2025-09-29,73,normal,274.6826,258.8408,15.8419,6.12,94.43,85.9412,146.9497,34.5606,18.0776,0.6874,-0.3126,57.8258,0.25,0.0,0.0007,1,9.9356,8.3571,132.5258,60.4667,1.0513,0.8443,4,1,False
2025-09-29,74,normal,301.1677,258.8408,42.3269,16.35,104.9598,78.6869,178.1147,36.6816,23.9121,0.5989,-0.4011,59.6213,0.125,0.0,0.2938,8,9.0962,8.2681,145.7383,51.6071,1.3129,1.2984,4,2,False
2025-09-29,75,normal,264.1216,258.8408,5.2808,2.04,105.5335,78.1261,114.3474,32.0182,1.8673,1.0313,0.0313,59.7091,0.125,0.125,0.0,0,9.0313,8.3247,131.2851,44.4745,0.8602,0.8348,4,2,False
2025-09-29,76,normal,242.9745,258.8408,-15.8663,-6.13,99.2229,76.2144,131.4828,37.0208,26.9249,0.5425,-0.4575,58.8579,0.125,0.0,0.1598,5,8.8099,8.4601,121.1856,65.0048,1.2347,0.8889,3,0,False
2025-09-29,77,normal,251.2546,258.8408,-7.5862,-2.93,108.809,78.5953,126.7377,35.5166,27.3707,0.5354,-0.4646,58.9183,0.25,0.0,0.246,7,9.0859,8.0403,123.4837,46.9614,1.2447,1.2362,9,1,False
2025-09-29,78,normal,296.2297,258.8408,37.3889,14.44,109.4691,80.0254,162.9194,37.6667,18.5175,0.6892,-0.3108,59.5868,0.0,0.0,0.1391,4,9.2506,8.7092,135.8868,50.9615,1.2472,0.8975,7,2,False
2025-09-29,79,normal,268.6962,258.8408,9.8555,3.81,96.5213,79.0663,142.5341,35.6429,13.7825,0.765,-0.235,58.6485,0.125,0.125,0.068,2,9.1393,8.9412,127.7606,53.6573,1.2195,1.091,5,5,False
2025-09-29,80,normal,227.1615,258.8408,-31.6792,-12.24,107.1836,75.2903,105.8182,32.5026,28.628,0.5173,-0.4827,59.3035,0.375,0.125,0.3343,10,8.7038,7.7309,115.0034,50.8161,1.2049,0.8456,4,3,False
2025-09-29,81,normal,216.8684,258.8408,-41.9723,-16.22,100.2476,83.5604,68.6306,30.5322,5.0379,1.0854,0.0854,58.9649,0.375,0.0,0.0,0,9.6599,8.5509,106.2515,50.9716,0.8106,1.0363,6,1,False
2025-09-29,82,normal,333.1299,258.8408,74.2891,28.7,103.3024,72.7537,210.8409,36.0567,17.7105,0.6974,-0.3026,58.5342,0.0,0.125,0.0,0,8.4088,8.9559,158.2341,52.0422,1.101,0.8619,2,2,False
2025-09-29,83,normal,238.4672,258.8408,-20.3736,-7.87,104.466,88.7575,83.1582,34.605,3.3095,1.0554,0.0554,59.7425,0.0,0.0,0.0,0,10.2622,7.8139,108.5463,47.1123,0.958,0.8879,3,3,False
2025-09-29,84,normal,283.8343,258.8408,24.9935,9.66,94.5653,77.1851,154.6915,32.1867,10.4209,0.8205,-0.1795,58.0416,0.25,0.125,0.0,0,8.9217,8.8976,144.6441,47.9128,0.9345,1.2638,5,2,False
2025-09-29,85,normal,237.6736,258.8408,-21.1672,-8.18,109.8287,85.8259,86.7053,36.5774,8.1089,0.864,-0.136,59.6274,0.0,0.0,0.0,0,9.9211,9.3635,104.2927,52.8799,1.1106,0.8162,3,3,False
2025-09-29,86,normal,239.8544,258.8408,-18.9864,-7.34,100.1355,77.9204,93.028,31.0498,0.1797,1.0031,0.0031,58.7143,0.375,0.0,0.0,0,9.0076,8.1839,117.6746,46.3993,0.837,1.222,8,0,False
2025-09-29,87,normal,258.3047,258.8408,-0.5361,-0.21,104.6763,80.8032,121.3429,34.1346,14.3832,0.7566,-0.2434,59.1037,0.25,0.0,0.0,0,9.3416,7.9128,123.287,58.008,1.0041,1.0122,6,0,False
2025-09-29,88,normal,245.7496,258.8408,-13.0911,-5.06,106.9499,76.4321,118.4264,34.816,21.2429,0.6457,-0.3543,59.9525,0.125,0.25,0.5374,13,8.835,8.5071,122.9498,51.307,1.4207,0.7001,5,4,False
2025-09-29,89,normal,265.4265,258.8408,6.5858,2.54,95.9707,76.0523,140.4325,35.4032,11.6258,0.8021,-0.1979,58.758,0.125,0.0,0.0,0,8.791,8.5871,130.2835,52.9956,1.0678,0.7815,3,2,False
2025-09-29,90,normal,259.93,258.8408,1.0892,0.42,107.2754,78.5276,132.7157,36.4845,22.1043,0.6293,-0.3707,59.6245,0.0,0.125,0.0,0,9.0771,8.8344,123.4839,51.2348,1.133,1.0015,3,2,False
2025-09-29,91,normal,249.4288,258.8408,-9.412,-3.64,107.8863,74.7509,104.9638,32.6964,5.4758,1.0911,0.0911,60.1365,0.125,0.0,0.0,0,8.6407,8.3251,127.252,47.5114,0.8486,1.061,5,1,False
2025-09-29,92,normal,244.8722,258.8408,-13.9685,-5.4,96.6979,85.7741,107.8513,33.8521,11.599,0.8025,-0.1975,58.7366,0.25,0.0,0.0,0,9.9163,8.3606,117.3633,52.5479,0.9975,1.1134,3,1,False
2025-09-29,93,normal,239.0697,258.8408,-19.771,-7.64,111.9324,77.5029,94.8661,33.7902,11.4414,0.8121,-0.1879,60.8878,0.125,0.125,0.0,0,8.9596,7.9387,113.7565,54.3095,0.993,1.0313,7,2,False
2025-09-29,94,normal,214.2141,258.8408,-44.6267,-17.24,103.6733,76.5333,74.4352,34.1336,6.2941,1.1052,0.1052,59.8049,0.0,0.0,0.0,0,8.8466,8.5749,105.8509,58.148,0.9214,1.0319,3,3,False
2025-09-29,95,normal,251.036,258.8408,-7.8047,-3.02,103.6588,78.4519,104.8708,30.4986,5.4469,1.0895,0.0895,60.8488,0.375,0.0,0.0,0,9.0682,9.008,130.9718,55.6106,0.82,1.1659,6,2,False
2025-09-29,96,normal,228.1403,258.8408,-30.7004,-11.86,105.1289,82.0715,77.3733,35.653,0.7804,1.0131,0.0131,59.3841,0.0,0.0,0.0,0,9.4879,8.2451,101.6367,42.3936,1.0235,0.9264,4,2,False
2025-09-29,97,normal,288.4252,258.8408,29.5845,11.43,106.4686,81.3226,162.7624,34.164,27.9644,0.5173,-0.4827,57.9288,0.2398,0.125,0.1889,6,9.402,7.6188,136.7966,58.6661,1.1907,0.727,7,3,False
2025-09-29,98,normal,214.4661,258.8408,-44.3747,-17.14,98.4536,78.7639,100.2083,34.0701,28.8896,0.5173,-0.4827,59.8454,0.25,0.125,0.0779,4,9.1057,7.7518,112.5029,53.0689,1.1313,1.1818,5,3,False
2025-09-29,99,normal,271.7507,258.8408,12.91,4.99,103.7144,73.1273,130.7154,33.9983,1.808,1.0308,0.0308,58.786,0.0,0.125,0.0,0,8.4526,8.4904,132.7495,55.2647,0.946,1.3868,3,2,False
2025-09-29,100,normal,206.6879,258.8408,-52.1529,-20.15,105.9953,79.6812,83.5934,34.164,28.4181,0.5173,-0.4827,58.8687,0.3648,0.0,0.1458,5,9.2108,8.6759,101.3594,50.3092,1.1352,1.0576,8,0,False
2025-09-29,101,normal,247.5159,258.8408,-11.3248,-4.38,107.1261,87.7237,113.6717,35.3876,25.6179,0.571,-0.429,59.7196,0.2398,0.0,0.2635,8,10.1421,8.2248,118.953,57.9711,1.2585,1.1635,4,2,False
