fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-09-17,1,231.327,275.5842,-44.2572,-16.06,175.6601,79.4157,15.8676,33.2569,0.0,6.3594,1.075,0.075,84.7854,0.25,0.0,0.0,0,10.2984,6.8981,101.5923,90.042,0.6634,0.9326,3,1
2025-09-17,2,342.4806,275.5842,66.8964,24.27,213.6831,75.8149,123.0668,38.2083,0.7621,31.1136,0.648,-0.352,88.3988,0.125,0.125,0.0152,1,9.7243,9.9541,156.2326,38.9028,1.0921,1.137,4,2
2025-09-17,3,278.5633,275.5842,2.9791,1.08,191.5261,90.3744,24.1963,39.0458,-50.4606,38.9483,0.5505,-0.4495,86.639,0.0,0.375,2.5537,36,11.5455,13.3176,91.4155,19.8817,2.6735,1.4839,3,4
2025-09-17,4,413.2513,275.5842,137.6671,49.95,196.8025,43.5899,219.009,37.0637,0.0,9.0863,0.8952,-0.1048,86.701,0.25,0.0,0.0,0,5.5469,7.1085,223.3187,14.2597,0.9834,1.7276,7,2
2025-09-17,5,267.9329,275.5842,-7.6514,-2.78,190.8299,61.1325,121.776,39.8268,30.5418,35.4369,0.5902,-0.4098,86.4812,0.125,0.0,0.468,14,7.7814,9.8999,145.5246,62.8795,1.4084,0.6872,5,0
2025-09-17,6,317.6795,275.5842,42.0953,15.27,185.2679,62.2021,109.9877,35.8279,0.0,3.9503,1.046,0.046,85.9638,0.0,0.125,0.0,0,7.8564,11.9951,152.6025,449.0805,0.8105,1.0269,6,2
2025-09-17,7,342.4773,275.5842,66.8931,24.27,197.0985,74.9016,109.7983,35.8355,0.0,3.4857,1.04,0.04,87.1119,0.0,0.125,0.0,0,9.7154,6.4313,169.5092,23.5022,0.8406,0.5255,6,3
2025-09-17,8,243.2374,275.5842,-32.3468,-11.74,187.9863,79.3024,-1.3189,39.5509,-52.2366,35.418,0.5851,-0.4149,85.3598,0.25,0.0,0.731,17,10.0144,15.3502,71.7214,229.1638,1.5725,2.5674,6,1
2025-09-17,9,281.1485,275.5842,5.5643,2.02,195.7006,82.6291,102.5089,41.2715,26.6285,31.7902,0.6343,-0.3657,86.9308,0.0,0.0,0.3461,11,10.5807,11.4024,136.974,103.2943,1.4082,0.9289,1,1
2025-09-17,10,225.8687,275.5842,-49.7155,-18.04,208.5179,71.7336,-14.4196,34.5045,0.0,5.4586,1.0628,0.0628,86.9563,0.0,0.125,0.0,0,9.3244,5.5346,78.5442,61.9847,0.7254,0.8848,1,4
2025-09-17,11,227.2617,275.5842,-48.3225,-17.53,186.5477,70.9786,27.2311,40.4857,-1.7018,18.7118,0.7845,-0.2155,86.8156,0.0,0.0,0.1704,6,9.1469,7.9699,102.9878,74.9921,1.2498,1.1518,2,2
2025-09-17,12,253.3047,275.5842,-22.2796,-8.08,203.6952,65.0342,23.7897,36.7156,0.0,2.4988,1.0285,0.0285,87.7766,0.125,0.0,0.0,0,8.387,7.1093,108.2299,38.7659,0.899,0.6289,2,1
2025-09-17,13,289.1946,275.5842,13.6104,4.94,198.5138,90.2798,42.1455,32.3425,0.0,9.4021,1.1061,0.1061,88.6316,0.125,0.0,0.0,0,11.7648,6.0328,130.3804,174.4295,0.5061,1.1714,6,1
2025-09-17,14,199.4762,275.5842,-76.108,-27.62,199.2046,54.188,-11.936,34.8764,0.0,7.104,1.0817,0.0817,86.9373,0.0,0.0,0.0,0,6.8314,10.8528,79.0915,59.1017,0.6295,1.5925,5,0
2025-09-17,15,278.4955,275.5842,2.9113,1.06,201.0445,74.6215,42.4698,36.1744,0.0,3.4659,1.0394,0.0394,87.9532,0.125,0.0,0.0,0,9.6132,8.4784,116.8362,202.4325,0.8437,0.9177,3,1
2025-09-17,16,223.37,275.5842,-52.2142,-18.95,200.4291,80.1364,-6.3593,31.9145,0.0,18.9217,1.2197,0.2197,86.1112,0.2332,0.125,0.0,0,10.3094,9.5509,85.8725,35.0017,0.6053,1.155,8,2
2025-09-17,17,969.2296,275.5842,693.6454,251.7,190.7279,63.3788,756.7724,36.1571,0.0,5.4925,0.9359,-0.0641,85.7352,0.25,0.0,0.0,0,8.1614,7.3095,559.2662,28.4807,0.9676,0.7451,8,4
2025-09-17,18,217.0451,275.5842,-58.5392,-21.24,196.2253,85.2766,-24.8581,38.3179,0.0,1.2809,1.0147,0.0147,87.2774,0.0,0.0,0.0,0,11.0718,6.9872,74.1003,146.3563,0.9546,0.9904,3,1
2025-09-17,19,230.5276,275.5842,-45.0566,-16.35,197.0296,53.0145,21.7837,31.7066,0.0,9.5936,1.1122,0.1122,85.4843,0.125,0.0,0.0,0,6.6493,11.6901,110.88,131.0407,0.475,0.9211,2,3
2025-09-17,20,230.0701,275.5842,-45.5141,-16.52,202.359,86.7103,-19.0569,31.9523,0.0,7.9899,1.0925,0.0925,86.3465,0.25,0.0,0.0,0,11.349,4.2437,71.2626,15.2574,0.5747,0.9929,8,3
2025-09-17,21,247.2077,275.5842,-28.3765,-10.3,192.0251,83.8135,23.28,38.9823,0.0,12.9286,0.8506,-0.1494,86.5646,0.125,0.0,0.0,0,10.8713,7.1974,103.1229,55.8895,1.075,1.853,5,2
2025-09-17,22,375.8697,275.5842,100.2855,36.39,193.846,59.3609,257.3859,34.9323,64.974,34.8168,0.5969,-0.4031,86.3635,0.25,0.3849,0.2508,8,7.6451,6.8098,230.1739,7.5051,1.1978,0.4179,7,5
2025-09-17,23,243.8297,275.5842,-31.7545,-11.52,202.8561,73.8289,6.8671,32.3443,0.0,7.3781,1.0836,0.0836,88.246,0.1772,0.0751,0.0,0,9.5481,7.2255,100.7178,79.5934,0.6199,0.8398,6,4
2025-09-17,24,265.0259,275.5842,-10.5583,-3.83,216.4791,115.9992,-25.3235,35.1499,0.0,6.9789,0.9218,-0.0782,89.2164,0.25,0.0,0.0,0,15.1288,7.364,76.2247,31.1981,0.819,1.1742,7,1
2025-09-17,25,238.3995,275.5842,-37.1847,-13.49,201.5491,75.1582,-26.4947,35.7285,-65.751,41.8357,0.5173,-0.4827,86.6634,0.375,0.125,1.1686,24,9.6574,9.3221,71.6302,10.8668,1.6596,0.8708,12,1
2025-09-17,26,211.3233,275.5842,-64.2609,-23.32,201.7066,89.9495,-28.2151,41.6511,-25.4575,35.9242,0.5875,-0.4125,87.0885,0.125,0.0,0.493,14,11.6106,9.5057,74.9655,55.5939,1.4955,3.4054,2,0
2025-09-17,27,234.6111,275.5842,-40.9731,-14.87,187.7666,79.8036,8.423,33.0475,0.0,8.3347,1.0955,0.0955,87.2311,0.0751,0.0,0.0,0,10.2764,9.2052,100.7527,66.615,0.5594,0.4783,3,1
2025-09-17,28,178.1675,275.5842,-97.4167,-35.35,202.2448,63.4809,-60.9091,38.6885,-27.6971,15.6577,0.8231,-0.1769,88.5318,0.0,0.125,0.2791,9,8.0609,10.8919,59.4451,55.4198,1.2121,1.1539,7,2
2025-09-17,29,315.7716,275.5842,40.1874,14.58,202.3421,61.118,214.2566,38.6335,87.8526,35.4589,0.5898,-0.4102,86.4373,0.0,0.25,0.4943,15,7.9568,4.3281,195.3853,127.1056,1.4231,1.2315,5,4
2025-09-17,30,248.9377,275.5842,-26.6465,-9.67,187.3036,69.1879,11.2097,40.5435,-58.7449,36.9648,0.573,-0.427,86.5597,0.125,0.0,1.3302,27,8.9484,6.7551,80.1302,263.3202,1.9579,1.6035,5,1
2025-09-17,31,273.6081,275.5842,-1.9761,-0.72,190.624,73.5497,50.2,33.6746,0.0,7.091,1.083,0.083,85.4213,0.125,0.0,0.0,0,9.4286,9.8173,135.6986,24.8027,0.6229,0.7572,8,0
2025-09-17,32,358.4469,275.5842,82.8627,30.07,198.6426,77.4875,121.1993,38.4359,0.0,0.4466,0.9949,-0.0051,87.5979,0.0,0.0,0.0,0,9.888,11.7692,162.8028,62.4519,1.0135,1.0667,6,4
2025-09-17,33,476.2895,275.5842,200.7052,72.83,207.7415,73.0223,246.3309,38.0128,4.3075,8.485,0.9012,-0.0988,85.8666,0.0,0.25,0.0275,1,9.2985,11.713,220.3557,52.2148,1.0724,0.8676,3,2
2025-09-17,34,214.9514,275.5842,-60.6328,-22.0,185.5496,60.9564,17.462,34.4414,0.5602,14.015,0.8325,-0.1675,83.6885,0.375,0.0522,0.0855,4,7.6769,12.4506,98.9798,60.4627,0.9125,0.7194,5,1
2025-09-17,35,236.7039,275.5842,-38.8803,-14.11,190.912,81.2076,14.2968,40.2813,-28.186,37.6171,0.5633,-0.4367,86.1398,0.1082,0.125,1.6901,30,10.5535,6.3402,91.9836,20.2685,2.2649,0.8641,7,3
2025-09-17,36,203.6085,275.5842,-71.9757,-26.12,184.0942,52.7771,31.9779,40.0624,-10.3053,35.4836,0.5822,-0.4178,84.9387,0.125,0.125,0.7753,18,6.776,6.7203,95.3337,206.6757,1.6625,0.9668,4,1
2025-09-17,37,233.5498,275.5842,-42.0345,-15.25,203.4812,81.6138,17.2015,38.4498,-5.0375,35.3345,0.593,-0.407,86.8258,0.125,0.125,0.4077,13,10.1809,19.7406,99.7411,5.8192,1.3192,0.9858,1,1
2025-09-17,38,236.0713,275.5842,-39.513,-14.34,200.3781,60.3387,17.1977,34.3623,0.0,7.481,1.0858,0.0858,87.2129,0.0,0.125,0.0,0,7.769,6.9876,101.3061,150.5694,0.7242,0.5199,7,4
2025-09-17,39,192.168,275.5842,-83.4162,-30.27,193.0518,72.2663,-27.5422,36.8279,0.0,8.78,0.898,-0.102,86.0811,0.125,0.125,0.0,0,9.3031,8.4198,73.2172,61.5368,0.9407,1.3992,3,1
2025-09-17,40,202.0552,275.5842,-73.529,-26.68,204.2396,56.4829,-6.0709,35.3816,0.0,17.2148,1.1977,0.1977,87.0709,0.0751,0.125,0.0,0,7.1937,9.0183,85.7354,106.0099,0.8525,0.736,3,4
2025-09-17,41,236.815,275.5842,-38.7692,-14.07,176.0429,57.2626,45.625,35.5338,0.0,6.5816,1.0763,0.0763,86.2582,0.125,0.0,0.0,0,7.3828,6.3209,126.6454,6.9727,0.7813,1.1566,6,1
2025-09-17,42,269.1731,275.5842,-6.4111,-2.33,188.8202,73.7628,134.5916,38.0695,53.7418,36.1901,0.5873,-0.4127,87.6955,0.25,0.0,0.7558,19,9.1417,19.7208,153.3502,31.5757,1.5011,0.3603,7,0
2025-09-17,43,187.854,275.5842,-87.7302,-31.83,207.0694,54.7876,162.0324,39.9874,157.2563,38.7917,0.5637,-0.4363,88.9008,0.125,0.0,1.8833,30,6.9409,9.9062,153.6808,71.1919,2.2538,0.68,1,1
2025-09-17,44,259.5866,275.5842,-15.9976,-5.8,198.571,60.7844,109.9697,40.005,33.4765,36.2571,0.5838,-0.4162,87.123,0.125,0.0,0.7195,17,7.5558,15.5426,135.7788,10.0722,1.6118,0.8954,6,2
2025-09-17,45,255.7014,275.5842,-19.8828,-7.21,214.0101,92.1028,-10.3302,28.6997,0.0,11.3815,1.1276,0.1276,89.1703,0.25,0.1772,0.0,0,11.5926,19.0325,78.0551,20.5353,0.397,1.0097,4,6
2025-09-17,46,239.3708,275.5842,-36.2134,-13.14,183.7906,72.7776,72.2363,37.3809,10.2545,41.7982,0.5173,-0.4827,86.5858,0.2186,0.125,0.3809,13,9.0157,19.5806,124.0544,56.3525,1.3501,0.4876,8,4
2025-09-17,47,244.1254,275.5842,-31.4588,-11.42,195.8314,58.1238,29.7736,38.7638,0.0,0.8396,1.0097,0.0097,86.9101,0.0,0.0,0.0,0,7.4264,8.5337,110.3311,16.8084,0.9701,1.7416,6,1
2025-09-17,48,270.3638,275.5842,-5.2204,-1.89,217.1542,67.3452,107.3163,39.0975,45.994,36.3604,0.5859,-0.4141,87.7987,0.2018,0.0,0.6736,18,8.5294,12.2521,138.7988,62.4015,1.5474,1.2371,6,2
2025-09-17,49,255.5325,275.5842,-20.0517,-7.28,187.2845,65.0474,44.9318,32.2085,0.0,9.5227,1.111,0.111,85.7762,0.0,0.125,0.0,0,8.3949,6.9173,150.9461,11.7271,0.4811,1.8801,4,3
2025-09-17,50,198.3162,275.5842,-77.268,-28.04,187.2567,76.5377,4.0259,37.2036,-2.9318,35.2323,0.5992,-0.4008,87.8956,0.2186,0.125,0.119,5,9.6401,15.6088,94.56,15.6147,1.1247,1.0621,6,2
2025-09-17,51,234.094,275.5842,-41.4902,-15.06,194.9818,88.7181,6.4991,34.0402,-13.7169,35.7816,0.5907,-0.4093,87.4189,0.375,0.25,0.81,21,11.4586,9.1548,91.2359,22.8483,1.394,1.3618,6,3
2025-09-17,52,212.5,275.5842,-63.0843,-22.89,200.1276,64.8094,-13.2765,31.4618,0.0,7.6987,1.0879,0.0879,87.535,0.375,0.0099,0.0,0,8.4115,5.4043,80.6188,38.1852,0.5979,0.9874,7,3
2025-09-17,53,211.909,275.5842,-63.6752,-23.11,199.003,68.7918,-16.415,36.687,0.0,2.7837,1.0319,0.0319,87.3562,0.125,0.0,0.0,0,8.9027,6.5433,79.3478,123.3145,0.8818,1.1134,2,1
2025-09-17,54,278.6939,275.5842,3.1096,1.13,185.0239,54.1613,85.0892,33.5977,0.0,11.9829,1.1386,0.1386,86.4338,0.125,0.375,0.0,0,6.756,13.1102,146.296,67.7078,0.8581,1.1352,4,6
2025-09-17,55,364.0973,275.5842,88.5131,32.12,202.0487,63.2709,138.0551,36.9808,0.0,2.2967,1.0257,0.0257,89.4963,0.125,0.0,0.0,0,8.2185,5.065,179.1156,66.81,0.9132,0.9121,6,1
2025-09-17,56,182.4891,275.5842,-93.0951,-33.78,200.8019,79.7011,-57.9396,36.5463,0.0,3.528,0.9592,-0.0408,86.5564,0.25,0.0,0.0,0,10.1781,11.8664,54.5434,75.0836,0.9437,1.5485,7,2
2025-09-17,57,229.7799,275.5842,-45.8043,-16.62,192.6024,68.6747,44.8505,40.4531,-0.025,35.9196,0.5771,-0.4229,84.9388,0.0,0.1082,1.1071,23,8.9494,4.5886,102.5053,84.428,1.8257,1.2808,3,2
2025-09-17,58,391.6387,275.5842,116.0545,42.11,196.0638,65.7395,380.279,40.0933,176.0956,34.2547,0.6064,-0.3936,87.0389,0.0,0.125,0.5498,14,8.415,9.1646,269.5704,104.2893,1.4793,1.2397,2,2
2025-09-17,59,397.4318,275.5842,121.8476,44.21,217.3271,97.1271,152.8295,36.8477,24.196,8.8081,0.9004,-0.0996,88.398,0.125,0.25,0.1746,6,12.6238,7.5383,170.8597,156.3057,1.109,1.451,2,2
2025-09-17,60,298.779,275.5842,23.1948,8.42,200.4012,73.2167,65.1881,34.9536,0.0,5.0734,1.0585,0.0585,86.7462,0.0,0.125,0.0,0,9.3077,12.2301,138.8773,129.4666,0.7471,0.6391,2,2
2025-09-17,61,280.2262,275.5842,4.642,1.68,207.1928,87.8575,54.2053,37.2804,8.3702,23.3789,0.7328,-0.2672,87.4853,0.0,0.25,0.171,6,11.1263,16.0169,122.3951,21.6041,1.1386,0.534,5,4
2025-09-17,62,252.4488,275.5842,-23.1354,-8.4,209.0624,67.0805,12.4331,31.9025,0.0,4.2247,0.9517,-0.0483,87.5213,0.5,0.0,0.0,0,8.6646,6.9029,98.6368,121.789,0.6939,0.7892,7,1
2025-09-17,63,293.9307,275.5842,18.3465,6.66,200.8812,66.9362,64.9,30.5366,0.0,8.25,1.0933,0.0933,88.4117,0.375,0.125,0.0,0,8.5335,10.4217,159.0215,10.082,0.5708,0.9722,7,2
