fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-03-08,1,309.5685,314.7204,-5.152,-1.64,37.5175,82.6398,221.386,25.6218,0.0,6.353,1.4101,0.4101,15.4923,0.125,0.0,0.0,0,8.7156,6.7405,167.7028,56.4422,0.67,0.8451,5,0
2025-03-08,2,546.4369,314.7204,231.7164,73.63,37.2522,71.6746,468.6286,29.2943,0.0,1.8242,0.8808,-0.1192,15.3091,0.211,0.0,0.0,0,7.5361,7.3443,238.5577,67.4039,0.9885,0.8948,7,2
2025-03-08,3,191.4514,314.7204,-123.2691,-39.17,36.7072,80.1323,106.6073,27.6827,0.0,4.3129,1.285,0.285,15.1325,0.125,0.0,0.0,0,8.4473,6.7841,74.0284,195.2046,0.812,1.4915,2,1
2025-03-08,4,181.4185,314.7204,-133.3019,-42.36,36.0234,90.7809,242.9538,34.7864,145.1526,8.4006,0.4406,-0.5594,15.0173,0.0,0.0,0.7027,19,9.5831,6.8247,110.2505,44.9113,1.5756,0.9629,2,1
2025-03-08,5,237.077,314.7204,-77.6434,-24.67,36.9737,74.6708,156.7144,24.1998,0.0,7.082,1.4626,0.4626,15.3108,0.0,0.211,0.0,0,7.8447,8.0678,133.5162,31.5957,0.633,0.7599,3,4
2025-03-08,6,235.0051,314.7204,-79.7153,-25.33,38.1915,82.9401,141.8177,26.0869,0.0,1.8573,0.8802,-0.1198,15.5084,0.3488,0.125,0.0,0,8.6755,11.433,92.6675,118.5513,0.8835,0.9941,8,3
2025-03-08,7,342.6897,314.7204,27.9692,8.89,37.7256,127.1623,209.1494,24.5132,0.0,6.8345,1.4427,0.4427,15.4386,0.0936,0.125,0.0,0,13.4669,6.7455,166.2861,56.8831,0.6564,0.8881,4,3
2025-03-08,8,11.7835,314.7204,-302.9369,-96.26,38.4986,102.3632,417.5325,31.7889,505.3947,9.4272,0.4,-0.6,15.712,0.125,0.125,1.4658,30,10.8285,6.2203,186.5218,14.0679,1.8628,0.6272,5,3
2025-03-08,9,401.1319,314.7204,86.4115,27.46,37.9889,116.1859,277.5494,29.615,0.0,0.9773,1.0628,0.0628,15.5553,0.125,0.0,0.0,0,12.3164,5.3901,153.8167,15.3366,0.9313,1.6066,3,0
2025-03-08,10,350.7922,314.7204,36.0718,11.46,37.34,97.7657,247.5507,28.3984,0.0,3.4658,0.773,-0.227,15.2707,0.336,0.0,0.0,0,10.3458,5.6995,136.2036,2.4009,0.9978,0.8662,7,3
