fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-03-22,1,375.4461,321.3021,54.144,16.85,46.7029,78.2287,279.4604,25.9675,0.0,2.9785,1.2717,0.2717,10.9618,0.25,0.125,0.0,0,8.7349,6.0215,236.0548,134.2751,0.5998,0.7347,9,2
2025-03-22,2,278.9229,321.3021,-42.3791,-13.19,47.9069,117.2898,145.2894,30.0388,0.0,1.5243,1.1385,0.1385,11.0018,0.125,0.125,0.0,0,13.0949,10.3477,95.315,35.1976,0.8346,0.7911,4,2
2025-03-22,3,370.5877,321.3021,49.2856,15.34,48.2538,54.2716,297.7745,29.26,0.0,0.4523,1.041,0.041,11.0339,0.25,0.125,0.0,0,6.0537,9.5885,183.0148,42.0257,0.8376,1.3685,7,2
2025-03-22,4,381.075,321.3021,59.7729,18.6,48.5339,105.355,260.9246,33.4301,0.0,0.3083,1.0272,0.0272,11.3287,0.0,0.0,0.0,0,11.7543,16.462,143.2821,58.3752,0.9599,1.0277,6,1
2025-03-22,5,498.1407,321.3021,176.8386,55.04,46.7825,85.5907,402.043,29.7578,3.3443,3.1735,0.7075,-0.2925,10.8479,0.125,0.375,0.0076,1,9.5508,12.0106,218.6416,29.1119,0.9515,0.7121,6,5
2025-03-22,6,167.2121,321.3021,-154.09,-47.96,49.8834,80.7398,402.7451,34.7836,324.5914,6.7812,0.4,-0.6,11.302,0.125,0.125,0.9722,24,9.0132,8.0422,177.3583,1.1769,1.6223,0.6188,4,1
2025-03-22,7,193.346,321.3021,-127.9561,-39.82,51.766,74.7356,97.0643,27.3535,0.0,2.8665,1.2505,0.2505,11.445,0.25,0.0,0.0,0,8.3391,10.8358,85.1293,79.2207,0.6311,0.829,4,0
2025-03-22,8,254.163,321.3021,-67.1391,-20.9,45.2475,95.6923,145.9755,31.1676,0.0,1.5847,1.1463,0.1463,10.8317,0.0,0.0,0.0,0,10.6843,7.9142,100.1721,122.1986,0.7845,1.4035,5,0
2025-03-22,9,207.194,321.3021,-114.1081,-35.51,48.2781,93.9155,93.6798,25.1574,0.0,3.5221,1.3172,0.3172,11.1032,0.25,0.125,0.0,0,10.4842,9.1967,94.4138,397.0832,0.5328,1.4595,5,1
2025-03-22,10,43.287,321.3021,-278.0151,-86.53,46.8806,75.1799,122.1037,37.9195,156.3939,6.5637,0.4,-0.6,10.9395,0.0,0.0,1.9058,35,8.3947,5.641,56.0936,73.1222,2.2,1.3206,2,1
2025-03-22,11,275.5148,321.3021,-45.7873,-14.25,50.4662,77.6161,179.4501,30.4153,0.0,1.6023,0.8585,-0.1415,11.3209,0.25,0.125,0.0,0,8.6643,7.9591,105.6196,158.1002,0.9076,2.0824,9,1
2025-03-22,12,272.1685,321.3021,-49.1336,-15.29,50.3316,60.2254,292.6753,33.2306,91.1879,6.6453,0.4,-0.6,11.0756,0.375,0.0,0.3733,12,6.7205,8.2784,135.8084,96.1162,1.3835,0.7983,7,5
2025-03-22,13,-82.0454,321.3021,-403.3475,-125.54,48.2117,97.0592,273.9647,36.4514,458.2129,6.6168,0.4,-0.6,11.028,0.1148,0.0,2.256,40,10.8296,14.3778,116.5692,180.5718,2.3183,1.1963,5,1
2025-03-22,14,190.0312,321.3021,-131.2709,-40.86,45.2103,73.7047,101.2342,27.2084,0.0,2.9096,1.2714,0.2714,10.7195,0.0,0.1148,0.0,0,8.2307,4.8518,97.6911,32.4201,0.5736,0.4291,5,3
2025-03-22,15,180.1263,321.3021,-141.1758,-43.94,48.4065,54.8779,105.4339,24.8994,0.0,3.6926,1.326,0.326,11.3266,0.375,-0.0,0.0,0,6.126,5.6264,110.1361,54.297,0.5451,1.2136,5,4
2025-03-22,16,392.915,321.3021,71.6129,22.29,47.7695,89.91,285.9986,28.8951,0.0,1.8681,1.1689,0.1689,11.0593,0.125,0.125,0.0,0,10.0301,14.9239,195.1771,79.3971,0.7512,1.2919,2,2
2025-03-22,17,241.6083,321.3021,-79.6938,-24.8,47.7264,94.743,172.309,31.0707,36.6159,5.4835,0.4981,-0.5019,10.9258,0.375,0.125,0.1957,8,10.5754,10.3728,93.7603,26.4038,1.1729,1.0968,7,5
2025-03-22,18,109.8952,321.3021,-211.4068,-65.8,50.226,74.9145,145.186,37.8968,115.537,6.9975,0.4,-0.6,11.6624,0.0,0.0,1.0627,23,8.3601,9.9756,67.471,125.0042,1.7943,0.5173,5,1
2025-03-22,19,262.4066,321.3021,-58.8955,-18.33,47.61,72.7397,204.1383,34.0915,22.6296,5.3603,0.5135,-0.4865,11.018,0.25,0.0,0.1142,4,8.1141,12.5556,99.0547,122.5218,1.1996,1.1084,5,2
2025-03-22,20,459.3579,321.3021,138.0559,42.97,45.8827,71.9237,397.6695,33.5011,18.3397,4.2772,0.6058,-0.3942,10.8511,0.125,0.125,0.0486,2,8.0283,7.8614,188.7207,24.5915,1.1249,0.5365,5,3
2025-03-22,21,391.0561,321.3021,69.754,21.71,49.3958,62.9097,308.3116,29.4358,0.0,0.1253,1.0112,0.0112,11.2199,0.375,0.0,0.0,0,7.0165,11.7828,186.3732,27.9253,0.8388,1.0281,8,0
2025-03-22,22,384.1445,321.3021,62.8424,19.56,50.5607,68.5814,301.1909,33.9404,0.0,2.2481,0.8037,-0.1963,11.4535,0.1148,0.0,0.0,0,7.6513,10.8837,150.1023,114.0084,1.0531,0.7888,4,1
2025-03-22,23,309.835,321.3021,-11.4671,-3.57,50.0052,112.5758,189.5396,33.9892,5.7371,2.5592,0.7794,-0.2206,11.5989,0.0,0.125,0.0289,2,12.5658,12.4447,99.4193,44.7308,1.1058,0.8652,3,4
2025-03-22,24,265.7978,321.3021,-55.5043,-17.27,49.9642,104.6917,174.5398,35.9277,24.2348,3.2354,0.7188,-0.2812,11.5044,0.0,0.125,0.1458,10,11.6903,7.5303,83.2237,111.0421,1.2532,0.9927,2,1
2025-03-22,25,-92.1498,321.3021,-413.4519,-128.68,49.3672,77.8423,213.8862,33.2392,393.3873,6.6191,0.4,-0.6,11.0319,0.375,0.0,2.3143,38,8.6872,10.0452,100.1611,74.4153,2.3368,1.105,6,4
2025-03-22,26,450.4215,321.3021,129.1194,40.19,51.5124,102.5169,330.3009,33.0603,0.0,0.8484,0.9271,-0.0729,11.6395,0.125,0.0,0.0,0,11.4474,7.4475,172.3945,28.6474,0.9798,0.5139,6,0
2025-03-22,27,285.7164,321.3021,-35.5857,-11.08,50.741,81.7264,190.2226,35.141,0.0,1.8326,0.8432,-0.1568,11.6869,0.0,0.0,0.0,0,9.1215,9.8076,97.3622,70.4377,1.0844,0.5384,4,1
2025-03-22,28,385.9185,321.3021,64.6164,20.11,47.8132,84.0964,333.3991,35.3568,39.0533,4.9802,0.5599,-0.4401,11.3166,0.125,0.0,0.1286,4,9.3897,6.8406,151.8226,64.4783,1.2389,0.9666,5,2
2025-03-22,29,296.4942,321.3021,-24.8079,-7.72,49.5981,80.4579,199.0655,31.9732,0.0,0.6541,1.0578,0.0578,11.3199,0.125,-0.0,0.0,0,8.9803,9.3113,117.1365,57.4203,0.9149,0.591,4,1
