fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-05-13,1,00:00,66.86,66.86,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,2,00:15,68.27,68.27,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,3,00:30,67.5,67.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,4,00:45,65.38,65.38,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,5,01:00,46.56,46.56,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,6,01:15,43.44,43.44,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,7,01:30,44.2,44.2,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,8,01:45,45.84,45.84,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,9,02:00,36.83,36.83,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.717,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,10,02:15,38.38,38.38,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6855,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,11,02:30,36.57,36.57,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.6541,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,12,02:45,39.54,39.54,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6226,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,13,03:00,36.75,36.75,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5912,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,14,03:15,35.07,35.07,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.7085,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,15,03:30,35.88,35.88,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.8257,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,16,03:45,32.34,32.34,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.943,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,17,04:00,34.34,34.34,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0602,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,18,04:15,35.15,35.15,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.1775,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,19,04:30,35.45,35.45,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.2948,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,20,04:45,35.1,35.1,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.412,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,21,05:00,39.23,39.23,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.3806,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,22,05:15,39.61,39.61,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.3491,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,23,05:30,41.05,41.05,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.3177,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,24,05:45,39.27,39.27,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.2862,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,25,06:00,71.8,71.8,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.2548,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,26,06:15,70.82,70.82,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.2234,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,27,06:30,72.82,72.82,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.1919,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,28,06:45,64.57,64.57,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.1605,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,29,07:00,103.96,103.96,0.125,0.0,0.0,0.125,-0.0,0.0,0.0,0.0,1.0272,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,30,07:15,108.72,108.72,0.125,0.0,0.0,0.125,-0.0,0.0,0.0,0.0,0.894,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,31,07:30,107.27,107.27,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.7607,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,32,07:45,112.41,112.41,0.125,-0.0,0.0,0.125,-0.0,0.0,0.0,0.0,0.6275,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,33,08:00,70.22,70.22,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.596,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,34,08:15,69.78,69.78,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5646,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,35,08:30,69.87,69.87,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5331,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,36,08:45,63.13,63.13,0.0295,0.0,0.0,0.0,0.1249,0.0,0.0295,0.0,0.5017,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,37,09:00,25.28,25.28,0.0,0.1007,0.0937,0.0,0.0,0.0313,0.0,0.0069,0.5961,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,38,09:15,25.87,25.87,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5647,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,39,09:30,26.14,26.14,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5332,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,40,09:45,25.04,25.04,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5018,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,41,10:00,1.23,1.23,0.0,0.1006,0.0936,0.0,0.0,0.0314,0.0,0.007,0.5961,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-05-13,42,10:15,1.18,1.18,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5647,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
