fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-05-08,1,00:00,15.61,15.61,15.61,-0.0,0.0806,0.0321,0.0,-0.0,0.2179,0.0,0.0485,1.0725,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,2,00:15,16.07,16.07,16.07,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.007,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,3,00:30,16.32,16.32,16.32,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9416,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,4,00:45,15.65,15.65,15.65,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8761,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,5,01:00,15.19,15.19,15.19,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8106,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,6,01:15,15.97,15.97,15.97,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.7451,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,7,01:30,16.08,16.08,16.08,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6797,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,8,01:45,15.88,15.88,15.88,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6142,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,9,02:00,15.73,15.73,15.73,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,10,02:15,16.68,16.68,16.68,0.0589,-0.0,-0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,11,02:30,15.8,15.8,15.8,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,12,02:45,14.32,14.32,14.32,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,13,03:00,3.55,3.55,3.55,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5773,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,14,03:15,3.59,3.59,3.59,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8023,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,15,03:30,3.51,3.51,3.51,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.0273,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,16,03:45,3.54,3.54,3.54,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.2523,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,17,04:00,6.51,6.51,6.51,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.4773,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,18,04:15,6.71,6.71,6.71,0.0,0.0556,0.0,0.0,-0.0,0.25,0.0,0.0556,1.5274,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,19,04:30,6.81,6.81,6.81,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,-0.0,1.4619,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,20,04:45,6.58,6.58,6.58,0.0,0.2221,0.2141,0.0,0.0,0.0359,0.0,0.008,1.6617,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,21,05:00,14.95,14.95,14.95,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.5963,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,22,05:15,15.3,15.3,15.3,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.5308,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,23,05:30,14.91,14.91,14.91,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.4653,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,24,05:45,14.92,14.92,14.92,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.3999,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,25,06:00,31.09,31.09,31.09,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.3344,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,26,06:15,30.22,30.22,30.22,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.2689,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,27,06:30,30.41,30.41,30.41,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.2034,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,28,06:45,28.64,28.64,28.64,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.138,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-05-08,29,07:00,45.99,45.99,45.99,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.0725,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
