fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-04-17,1,normal,580.5265,632.9705,-52.444,-8.29,83.2872,188.0771,329.2113,18.9843,1.0648,1.0492,0.0492,21.6363,0.25,0.0,0.0,0,10.2989,108.0006,48.9366,0.945,0.8646,3,1,False
2025-04-17,2,normal,635.6142,632.9705,2.6437,0.42,94.9172,171.829,397.2242,19.8487,8.5075,0.6265,-0.3735,22.7769,0.25,0.0,0.1565,4,9.4092,117.4031,53.0124,1.0991,1.0157,4,2,False
2025-04-17,3,normal,663.8525,632.9705,30.8819,4.88,88.6444,181.3853,418.4176,18.7523,5.8426,0.7338,-0.2662,21.948,0.5,0.0,0.0,0,9.9325,126.1469,57.3645,1.0178,1.0242,3,4,False
2025-04-17,4,normal,491.4404,632.9705,-141.5301,-22.36,94.5215,179.4449,239.7198,18.5423,3.7035,0.835,-0.165,22.4426,0.25,0.25,0.0,0,9.8262,85.7372,48.3313,0.9516,0.8918,7,2,False
2025-04-17,5,normal,652.5437,632.9705,19.5732,3.09,87.0061,177.7532,408.0726,18.7737,1.5145,1.0687,0.0687,22.0601,0.25,0.0,0.0,0,9.7336,130.893,45.9939,0.9222,0.6959,5,1,False
2025-04-17,6,normal,584.3889,632.9705,-48.5817,-7.68,87.3641,163.5585,353.3193,19.0057,0.8473,1.0391,0.0391,21.661,0.25,0.0,0.0,0,8.9563,113.7659,54.965,0.9581,1.0789,5,2,False
2025-04-17,7,normal,655.2655,632.9705,22.295,3.52,88.2508,192.4419,396.9777,18.6051,3.7998,0.8284,-0.1716,22.1423,0.25,0.25,0.3002,7,10.5379,124.752,43.6291,1.0421,1.1333,6,3,False
2025-04-17,8,normal,576.353,632.9705,-56.6175,-8.94,81.1387,203.1159,312.8252,18.4557,2.2711,1.1078,0.1078,21.0616,0.25,0.0,0.0,0,11.1224,108.9692,50.003,0.8814,0.8976,6,1,False
2025-04-17,9,normal,540.1526,632.9705,-92.8179,-14.66,91.5229,184.7245,294.9491,20.9013,10.1426,0.534,-0.466,21.7655,0.0,0.0,0.0,0,10.1153,87.3294,50.7434,1.1135,0.9263,1,1,False
2025-04-17,10,normal,593.4853,632.9705,-39.4852,-6.24,96.07,181.1365,338.36,18.4593,3.6219,1.161,0.161,22.4978,0.0,0.2021,0.0,0,9.9189,117.7926,51.1711,0.892,1.4072,1,4,False
2025-04-17,11,normal,523.5687,632.9705,-109.4018,-17.28,82.5661,175.9113,285.35,18.9119,1.3469,1.0628,0.0628,21.4481,0.0,0.25,0.0,0,9.6327,97.1399,58.9785,0.9327,1.1271,3,2,False
2025-04-17,12,normal,560.7361,632.9705,-72.2344,-11.41,91.8506,180.7513,310.7802,18.1824,4.4635,1.1964,0.1964,22.7322,0.0,0.0,0.0,0,9.8978,120.2093,41.7373,0.7865,1.0748,1,1,False
2025-04-17,13,normal,606.279,632.9705,-26.6915,-4.22,87.485,197.3891,342.8206,18.0376,3.3781,1.1535,0.1535,22.0124,0.25,0.0,0.0,0,10.8088,123.4778,55.4566,0.8315,0.8895,6,1,False
2025-04-17,14,normal,630.9002,632.9705,-2.0703,-0.33,89.2404,172.0639,391.1877,17.2467,4.3452,1.1956,0.1956,22.2199,0.5,0.0,0.0,0,9.422,142.7161,50.5482,0.7856,0.8931,5,0,False
2025-04-17,15,normal,720.8249,632.9705,87.8543,13.88,93.0939,179.8059,476.5952,20.7093,7.9608,0.6439,-0.3561,22.3557,0.0,0.0,0.0,0,9.846,129.7691,52.1455,1.0902,0.9539,3,1,False
2025-04-17,16,normal,627.523,632.9705,-5.4476,-0.86,89.2957,190.9371,368.1726,18.4487,2.4338,0.89,-0.11,22.1171,0.4592,0.0,0.0,0,10.4555,119.582,52.7623,0.9326,0.8884,7,1,False
2025-04-17,17,normal,687.7515,632.9705,54.781,8.65,84.6712,185.0137,451.5519,18.8536,14.6316,0.3017,-0.6983,20.9539,0.6654,0.0,0.0,0,10.1312,126.7497,54.2181,1.0771,0.9686,7,4,False
2025-04-17,18,normal,622.0241,632.9705,-10.9464,-1.73,95.6457,177.2115,384.2276,21.1738,13.8869,0.376,-0.624,22.2548,0.0,0.0,0.1303,4,9.7039,105.5166,51.9398,1.178,0.87,4,1,False
2025-04-17,19,normal,538.3954,632.9705,-94.5751,-14.94,82.1259,181.7206,296.2964,18.1529,3.5946,1.1665,0.1665,21.5894,0.0,0.0,0.0,0,9.9508,115.5729,47.1292,0.8184,1.0099,2,4,False
2025-04-17,20,normal,612.3035,632.9705,-20.667,-3.27,91.216,177.7012,361.4107,17.1305,0.894,0.958,-0.042,21.3073,0.25,0.4563,0.0,0,9.7307,127.2361,43.8643,0.8337,0.9355,6,3,False
