fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-04-13,1,normal,492.5131,632.6111,-140.0981,-22.15,65.2549,192.414,252.3245,17.1245,0.3558,1.0189,0.0189,18.8569,0.0,0.112,0.0,0,10.1375,93.2354,52.4591,0.8584,0.6085,3,3,False
2025-04-13,2,normal,565.6851,632.6111,-66.9261,-10.58,65.3151,201.0135,319.7796,16.855,3.5681,1.1891,0.1891,18.8694,0.25,0.25,0.0,0,10.5906,109.1884,45.6626,0.8632,1.359,3,2,False
2025-04-13,3,normal,563.3485,632.6111,-69.2626,-10.95,64.7305,187.787,330.8291,17.3671,2.6309,1.1455,0.1455,18.0779,0.25,0.0,0.0,0,9.8938,109.6026,50.2729,0.8803,1.0582,4,1,False
2025-04-13,4,normal,579.0188,632.6111,-53.5924,-8.47,64.9086,195.0515,339.5817,17.5119,3.0111,1.163,0.163,18.4682,0.0,0.0321,0.0,0,10.2765,115.3678,47.3116,0.8607,0.9862,7,2,False
2025-04-13,5,normal,599.8155,632.6111,-32.7957,-5.18,63.5286,191.0551,364.4884,17.1244,2.1322,1.1163,0.1163,18.339,0.25,0.25,0.0,0,10.0659,116.6031,46.5457,0.9149,1.2317,6,3,False
2025-04-13,6,normal,647.3655,632.6111,14.7544,2.33,64.458,183.0401,436.481,20.4153,16.1983,0.14,-0.86,18.8352,0.0,0.0,0.7424,13,9.6437,109.6651,45.3664,1.4113,0.8816,2,3,False
2025-04-13,7,normal,636.7275,632.6111,4.1164,0.65,64.731,181.6043,409.2983,17.399,1.507,1.0816,0.0816,18.4591,0.0,0.25,0.0,0,9.568,130.1204,50.143,0.8929,1.1966,5,3,False
2025-04-13,8,normal,520.0098,632.6111,-112.6014,-17.8,61.637,206.8826,271.1004,16.63,2.9801,1.1615,0.1615,18.4522,0.0,0.5,0.0,0,10.8998,95.6371,57.5506,0.8585,0.933,4,3,False
2025-04-13,9,normal,600.0793,632.6111,-32.5318,-5.14,65.4848,179.4053,380.5293,18.729,6.6111,0.6461,-0.3539,18.6813,0.0,0.25,0.1906,6,9.4522,108.0694,55.5021,1.0742,1.0459,1,1,False
2025-04-13,10,normal,520.8515,632.6111,-111.7596,-17.67,65.8197,196.8211,279.9037,17.9101,3.7829,1.2088,0.2088,18.1142,0.0,0.0,0.0,0,10.3697,94.1447,53.4791,0.919,0.911,3,3,False
2025-04-13,11,normal,516.6467,632.6111,-115.9644,-18.33,60.6927,200.0788,275.4462,15.693,3.878,1.2173,0.2173,17.8428,0.2549,0.471,0.057,2,10.5414,101.3755,49.7489,0.8144,0.9827,4,2,False
2025-04-13,12,normal,595.426,632.6111,-37.1851,-5.88,66.217,202.1904,346.6941,16.4166,3.2589,1.1743,0.1743,18.6947,0.0,0.5,0.0,0,10.6526,118.5225,48.4303,0.8893,0.815,5,7,False
2025-04-13,13,normal,650.0002,632.6111,17.389,2.75,65.6536,204.2841,414.0102,17.6596,16.2882,0.14,-0.86,18.9398,0.0,0.75,0.5887,15,10.7629,116.562,46.8336,1.2044,0.8301,4,5,False
2025-04-13,14,normal,588.2693,632.6111,-44.3419,-7.01,66.4231,193.9932,348.7096,17.472,3.3847,1.1828,0.1828,18.5154,0.0,0.0,0.0,0,10.2207,120.4538,44.2724,0.84,0.9261,3,1,False
2025-04-13,15,normal,602.3264,632.6111,-30.2847,-4.79,66.7922,189.6938,377.4574,16.0483,15.5687,0.1726,-0.8274,18.8164,0.7092,0.4405,0.0,0,9.9942,115.5536,51.6123,0.9567,0.7754,11,3,False
2025-04-13,16,normal,609.0076,632.6111,-23.6036,-3.73,61.0357,179.4924,389.158,18.0585,2.6199,1.1438,0.1438,18.2214,0.0,0.0,0.0,0,9.4568,122.0171,50.1961,0.9237,0.9149,5,2,False
2025-04-13,17,normal,686.9809,632.6111,54.3698,8.59,64.0904,197.442,447.6539,18.6204,3.5851,0.8073,-0.1927,18.6022,0.0,0.2092,0.0146,1,10.4024,125.147,45.9017,1.0674,1.1358,3,5,False
