fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2026-02-20,1,00:00,29.2,29.2,29.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,2,00:15,25.57,25.57,25.57,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,3,00:30,23.0,23.0,23.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,4,00:45,22.0,22.0,22.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,5,01:00,22.5,22.5,22.5,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,6,01:15,22.0,22.0,22.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,7,01:30,20.12,20.12,20.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,8,01:45,16.89,16.89,16.89,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,9,02:00,14.0,14.0,14.0,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.4108,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,10,02:15,13.99,13.99,13.99,0.0574,0.0,0.0,0.0,0.2437,0.0,0.0574,0.0,0.3469,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,11,02:30,11.82,11.82,11.82,0.0,0.0787,0.0297,0.0,0.0,0.2203,0.0,0.049,0.4178,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,12,02:45,10.0,10.0,10.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,13,03:00,7.85,7.85,7.85,-0.0,0.25,0.25,0.0,-0.0,0.0,0.0,0.0,0.5773,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,14,03:15,7.2,7.2,7.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5118,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,15,03:30,6.99,6.99,6.99,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7368,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,16,03:45,6.99,6.99,6.99,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.9618,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,17,04:00,6.89,6.89,6.89,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.1868,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,18,04:15,6.89,6.89,6.89,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.4118,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,19,04:30,6.89,6.89,6.89,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.6368,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,20,04:45,6.89,6.89,6.89,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.8618,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,21,05:00,7.2,7.2,7.2,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,1.7964,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,22,05:15,7.99,7.99,7.99,0.0,0.1944,0.1785,0.0,0.0,0.0715,0.0,0.0159,1.9713,0,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,23,05:30,10.0,10.0,10.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9058,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,24,05:45,14.0,14.0,14.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8404,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,25,06:00,20.12,20.12,20.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7749,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,26,06:15,23.0,23.0,23.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7094,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,27,06:30,23.0,23.0,23.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.6439,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,28,06:45,30.0,30.0,30.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.5785,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,29,07:00,32.36,32.36,32.36,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.513,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,30,07:15,51.7,51.7,51.7,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.4475,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,31,07:30,76.5,76.5,76.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.1698,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,32,07:45,85.0,85.0,85.0,0.25,0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.892,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,33,08:00,85.0,85.0,85.0,0.25,0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.6142,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,34,08:15,70.58,70.58,70.58,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,35,08:30,33.94,33.94,33.94,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,36,08:45,27.62,27.62,27.62,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,37,09:00,22.0,22.0,22.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,38,09:15,5.37,5.37,5.37,-0.0,0.0727,0.022,0.0,0.0,0.228,0.0,0.0507,0.4178,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,39,09:30,2.41,2.41,2.41,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,40,09:45,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5773,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,41,10:00,0.0,0.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5118,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,42,10:15,-0.01,-0.01,0.0,0.0,0.2496,0.2494,0.0,0.0,0.0006,0.0,0.0001,0.7364,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,43,10:30,-0.1,-0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.9614,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,44,10:45,-0.5,-0.5,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.896,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,45,11:00,-0.51,-0.51,0.0,0.0589,0.0,0.0,-0.0,0.25,-0.0,0.0589,0.0,0.8305,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,46,11:15,-0.6,-0.6,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.0555,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,47,11:30,-0.81,-0.81,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.99,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,48,11:45,-0.81,-0.81,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9246,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,49,12:00,-0.81,-0.81,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8591,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,50,12:15,-0.9,-0.9,0.0,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.0841,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,51,12:30,-0.99,-0.99,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0186,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,52,12:45,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9531,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,53,13:00,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8877,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,54,13:15,-0.99,-0.99,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8222,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,55,13:30,-0.99,-0.99,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7567,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,56,13:45,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6913,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,57,14:00,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6258,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,58,14:15,-0.99,-0.99,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8508,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,59,14:30,-0.99,-0.99,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0758,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,60,14:45,-0.99,-0.99,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.3008,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,61,15:00,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.2353,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,62,15:15,-1.0,-1.0,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.1698,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,63,15:30,-0.9,-0.9,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.1044,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,64,15:45,-0.81,-0.81,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.3294,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,65,16:00,-0.6,-0.6,0.0,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,1.2639,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,66,16:15,-0.5,-0.5,0.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.1984,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,67,16:30,-0.06,-0.06,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.4234,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,68,16:45,-0.01,-0.01,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.6484,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,69,17:00,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.8734,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,70,17:15,1.94,1.94,1.94,0.0,0.1406,0.1094,0.0,0.0,0.1406,0.0,0.0313,2.0,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,71,17:30,12.71,12.71,12.71,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,72,17:45,23.0,23.0,23.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,73,18:00,27.15,27.15,27.15,0.0,0.1455,0.1156,0.0,0.0,0.1344,0.0,0.0299,2.0,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,74,18:15,43.99,43.99,43.99,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-02-20,75,18:30,74.0,74.0,74.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
