fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-11-15,1,00:00,31.5,31.5,31.5,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,2,00:15,22.2,22.2,22.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,3,00:30,21.14,21.14,21.14,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,4,00:45,17.11,17.11,17.11,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.0286,1,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,5,01:00,23.04,23.04,23.04,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9631,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,6,01:15,19.1,19.1,19.1,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8976,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,7,01:30,19.51,19.51,19.51,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8322,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,8,01:45,17.37,17.37,17.37,0.0589,-0.0,-0.0,0.0,0.25,0.0,0.0589,0.0,0.7667,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,9,02:00,18.92,18.92,18.92,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7012,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,10,02:15,17.37,17.37,17.37,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6358,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,11,02:30,17.11,17.11,17.11,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.5703,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,12,02:45,17.0,17.0,17.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5048,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,13,03:00,17.03,17.03,17.03,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4393,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,14,03:15,17.03,17.03,17.03,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3739,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,15,03:30,16.9,16.9,16.9,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5989,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,16,03:45,16.57,16.57,16.57,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8239,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,17,04:00,16.49,16.49,16.49,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.0489,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,18,04:15,16.46,16.46,16.46,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.2739,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,19,04:30,16.46,16.46,16.46,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.4989,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,20,04:45,16.57,16.57,16.57,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.7239,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,21,05:00,17.08,17.08,17.08,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.6584,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,22,05:15,17.03,17.03,17.03,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.8834,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,23,05:30,17.1,17.1,17.1,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8179,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,24,05:45,17.2,17.2,17.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7524,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,25,06:00,17.2,17.2,17.2,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.9774,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-11-15,26,06:15,18.58,18.58,18.58,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.912,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
