fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-12-09,1,217.7208,270.7519,-53.0311,-19.59,125.4152,77.6188,55.5239,29.6036,0.0,11.2335,1.1757,0.1757,63.9188,0.0,0.0,0.0,0,8.3637,12.94,105.6292,259.3879,0.781,0.6958,5,1
2025-12-09,2,328.3767,270.7519,57.6248,21.28,126.6437,92.3589,151.2555,29.1843,0.0,12.6972,1.1978,0.1978,64.2049,0.125,0.0,0.0,0,10.0433,9.4613,154.5638,357.0085,0.8176,1.7508,5,3
2025-12-09,3,175.7323,270.7519,-95.0196,-35.09,123.2906,76.5745,53.6134,32.2607,6.9124,38.5731,0.4,-0.6,64.2884,0.125,0.25,0.1689,6,8.3207,8.2468,89.4111,452.8181,1.2309,1.7202,8,4
2025-12-09,4,194.6114,270.7519,-76.1405,-28.12,121.7265,71.4544,105.3979,33.3904,35.8929,34.684,0.447,-0.553,62.7187,0.125,0.125,0.2347,7,7.7499,8.6362,118.7538,50.1131,1.2716,1.3676,3,2
2025-12-09,5,221.2617,270.7519,-49.4901,-18.28,127.4402,90.4986,53.3444,24.3326,0.0,25.6889,1.3927,0.3927,65.419,0.0,0.25,0.0,0,9.8464,8.9192,125.3498,58.7867,0.5106,1.0277,5,2
2025-12-09,6,146.7975,270.7519,-123.9544,-45.78,128.5404,97.7862,-30.9314,26.5727,0.0,22.025,1.3489,0.3489,63.1224,0.0,0.0726,0.0,0,10.6814,6.9049,47.5738,58.0742,0.6132,1.4011,4,4
2025-12-09,7,162.9395,270.7519,-107.8123,-39.82,115.4709,89.8218,42.5059,31.7967,15.4644,37.5979,0.4,-0.6,62.6631,0.375,0.0,1.4155,27,9.7853,8.0413,85.4072,89.1936,1.8144,0.5179,8,2
2025-12-09,8,220.8703,270.7519,-49.8816,-18.42,126.5157,93.8622,139.2841,35.3165,64.9313,38.5438,0.4,-0.6,64.2397,0.1008,0.0,0.5496,14,10.1351,14.275,129.5992,27.199,1.5395,0.9453,6,3
2025-12-09,9,191.5764,270.7519,-79.1755,-29.24,126.0584,80.1677,26.7723,30.7593,0.0,10.6628,0.83,-0.17,62.739,0.125,0.125,0.0,0,8.7154,8.3553,87.0218,13.4223,0.9817,0.7233,4,2
2025-12-09,10,160.6609,270.7519,-110.091,-40.66,119.8295,80.2267,17.3882,23.598,0.0,33.1855,1.5255,0.5255,63.1557,0.0,0.0,0.0,0,8.7464,6.7664,97.509,30.914,0.3592,0.5191,2,2
2025-12-09,11,168.8294,270.7519,-101.9225,-37.64,124.1972,99.7795,30.9682,33.8496,14.6688,37.5972,0.4,-0.6,62.662,0.2186,0.0,0.3506,10,10.8224,12.0359,86.2536,21.1271,1.3919,1.0142,2,3
2025-12-09,12,172.8516,270.7519,-97.9003,-36.16,124.0675,87.3798,69.8981,33.4893,37.1575,37.8471,0.4,-0.6,63.0785,0.25,0.0,0.5741,15,9.4799,10.3779,102.337,45.6832,1.4269,0.8665,8,0
2025-12-09,13,315.7869,270.7519,45.035,16.63,129.4343,78.5468,148.7138,28.6304,0.0,12.2776,1.1879,0.1879,65.3484,0.125,0.0,0.0,0,8.55,7.4856,169.0239,13.7359,0.7659,1.0223,4,1
2025-12-09,14,149.6802,270.7519,-121.0717,-44.72,114.4088,88.3768,45.8814,34.9639,26.7003,37.3227,0.4,-0.6,62.2046,0.0,0.125,0.7819,18,9.5619,12.2016,89.4601,14.8827,1.6173,0.6502,7,3
2025-12-09,15,121.5795,270.7519,-149.1724,-55.1,122.3023,86.2855,-2.081,35.2224,11.4634,38.2414,0.4,-0.6,63.7357,0.0936,0.0,0.5064,13,9.3488,11.0547,74.4154,207.3321,1.4525,0.3945,3,0
2025-12-09,16,82.314,270.7519,-188.4378,-69.6,127.8215,107.0362,-97.0187,35.8758,-11.3312,30.9804,0.521,-0.479,64.6825,0.0,0.0,0.2725,7,11.6613,9.54,39.2411,113.9169,1.3365,0.9264,4,0
2025-12-09,17,498.9007,270.7519,228.1488,84.26,128.3265,98.571,313.1153,30.9311,0.0,10.1809,0.8408,-0.1592,63.9659,0.2186,0.0,0.0,0,10.6522,14.4325,225.363,61.3668,0.9849,0.4231,8,1
2025-12-09,18,156.8265,270.7519,-113.9254,-42.08,117.042,66.2882,5.7704,28.7735,0.0,3.5006,0.9439,-0.0561,62.3742,0.3508,0.0,0.0,0,7.1844,8.3462,75.9102,81.3943,0.8883,0.8069,7,1
2025-12-09,19,200.0846,270.7519,-70.6673,-26.1,124.556,83.0507,41.1439,26.0368,0.0,22.6292,1.3561,0.3561,63.5427,0.1008,0.0,0.0,0,9.0071,10.0712,111.0488,23.8058,0.5562,2.2898,6,1
2025-12-09,20,311.1163,270.7519,40.3644,14.91,123.1799,63.9297,168.3797,28.3034,0.0,16.0697,1.249,0.249,64.5456,0.0,0.0,0.0,0,6.9535,6.442,192.6348,48.0488,0.6897,1.2365,1,2
2025-12-09,21,214.2398,270.7519,-56.512,-20.87,127.5936,64.4245,86.8124,33.3976,8.7324,22.4606,0.6563,-0.3437,65.3531,0.0,0.125,0.0592,2,6.9635,9.3416,113.2597,28.2057,1.1391,0.7226,8,2
2025-12-09,22,205.0485,270.7519,-65.7033,-24.27,125.2439,102.3859,32.2946,23.0614,0.0,31.8144,1.5051,0.5051,62.9865,0.125,0.0,0.0,0,11.1865,7.0562,106.9995,288.4528,0.3705,0.8305,3,1
2025-12-09,23,175.878,270.7519,-94.8739,-35.04,121.6616,67.7366,23.9906,31.0702,0.0,6.4407,1.1038,0.1038,62.0318,0.0726,0.0,0.0,0,7.3986,4.8126,83.6406,17.8279,0.9446,1.3334,2,3
2025-12-09,24,321.438,270.7519,50.6861,18.72,119.1281,95.0561,280.832,34.2655,101.9051,37.4077,0.4,-0.6,62.3462,0.0726,0.125,0.4217,12,10.2964,12.3539,184.6526,84.1578,1.4006,1.8983,4,2
2025-12-09,25,170.7603,270.7519,-99.9916,-36.93,124.5237,68.1303,14.4402,27.3098,0.0,9.0241,1.1432,0.1432,63.0159,0.0936,0.125,0.0,0,7.4449,4.6249,82.7527,45.4816,0.7351,0.5262,8,3
2025-12-09,26,141.8143,270.7519,-128.9376,-47.62,126.9995,66.102,91.4275,34.9646,69.2528,38.4973,0.4,-0.6,64.1621,0.125,0.0,0.9783,21,7.1967,6.2103,108.5592,213.3887,1.6878,0.6519,5,1
2025-12-09,27,164.2521,270.7519,-106.4998,-39.33,123.5345,83.5372,3.5024,27.0165,0.0,19.3054,1.2963,0.2963,65.1625,0.125,0.0,0.0,0,9.0437,11.1765,74.8211,138.1922,0.6308,1.7634,3,0
2025-12-09,28,263.9712,270.7519,-6.7807,-2.5,124.0226,97.9904,92.2039,31.4687,4.5422,14.2348,0.7758,-0.2242,63.4863,0.125,0.125,0.0247,1,10.5994,13.6978,118.5668,27.9934,1.0158,1.6868,4,1
2025-12-09,29,250.1264,270.7519,-20.6255,-7.62,123.749,80.0842,90.4765,29.2625,8.6512,6.2696,0.9023,-0.0977,64.1416,0.3226,0.0,0.0514,2,8.7051,8.4264,122.6113,63.395,0.9659,0.5656,5,3
2025-12-09,30,197.2878,270.7519,-73.4641,-27.13,121.1334,90.9112,24.5667,33.6422,0.0,5.6814,0.9086,-0.0914,62.1857,0.0,0.0,0.0,0,9.8715,10.2481,80.2856,201.3209,1.0746,1.3855,4,2
2025-12-09,31,388.9398,270.7519,118.1879,43.65,127.3121,77.3881,222.3022,30.6809,0.0,7.3818,1.1162,0.1162,63.5521,0.125,0.0,0.0,0,8.438,6.4598,192.2638,43.4986,0.8901,2.5435,3,1
2025-12-09,32,289.146,270.7519,18.3941,6.79,126.1406,104.3791,108.2863,26.3544,0.0,23.3056,1.3739,0.3739,62.3282,0.1008,0.0603,0.0,0,11.3785,8.8711,155.0832,49.981,0.6269,1.0647,3,2
2025-12-09,33,368.2603,270.7519,97.5084,36.01,122.7686,91.0256,211.7427,32.4439,0.0,24.8327,0.6121,-0.3879,64.0243,0.0,0.25,0.0,0,9.9437,6.3799,166.6291,5.4065,1.121,1.5765,1,5
2025-12-09,34,218.5742,270.7519,-52.1777,-19.27,122.2753,104.1497,36.1764,28.3583,0.0,15.6688,1.2437,0.2437,64.2984,0.0,0.0,0.0,0,11.4045,5.5356,95.2651,296.8857,0.6963,1.0623,4,2
2025-12-09,35,214.4118,270.7519,-56.3401,-20.81,121.4787,62.2965,67.7502,28.7285,0.0,8.385,1.1327,0.1327,63.1666,0.0936,0.0,0.0,0,6.7935,5.1298,113.3689,207.3408,0.7739,0.8707,4,2
2025-12-09,36,246.2132,270.7519,-24.5387,-9.06,128.1346,62.5183,94.695,29.1407,0.0,9.9939,1.1568,0.1568,63.7387,0.125,0.0,0.0,0,6.7725,8.0863,130.1621,69.7718,0.8046,0.8685,5,1
2025-12-09,37,268.1354,270.7519,-2.6165,-0.97,124.2411,143.3272,30.566,29.8649,0.0,0.134,0.9979,-0.0021,64.8636,0.125,0.125,0.0,0,15.7365,4.8866,89.2068,186.9895,0.9121,1.1114,7,2
2025-12-09,38,115.8391,270.7519,-154.9128,-57.22,120.2701,69.0015,18.126,36.6545,16.7069,38.197,0.4,-0.6,63.6617,0.0,0.0,1.4765,27,7.4658,9.5142,78.7722,48.3693,1.9805,0.9936,4,1
2025-12-09,39,404.7349,270.7519,133.983,49.49,121.9586,73.4965,254.1317,29.9154,0.0,14.9366,0.7617,-0.2383,62.6809,0.25,0.125,0.0,0,7.9878,7.8125,195.7496,140.2544,0.9834,1.4724,5,3
2025-12-09,40,107.6468,270.7519,-163.1051,-60.24,116.7534,82.1651,152.1203,35.5627,171.2514,36.5779,0.4,-0.6,60.9632,0.0,0.0936,2.0451,31,8.9029,10.4893,119.9106,314.6476,2.2449,1.5323,3,3
2025-12-09,41,162.3576,270.7519,-108.3943,-40.03,124.6028,80.6916,-0.3503,26.1896,0.0,16.397,1.2569,0.2569,63.8382,0.125,0.1976,0.0,0,8.769,8.6272,74.2768,38.5904,0.6799,1.1581,4,2
2025-12-09,42,226.6936,270.7519,-44.0583,-16.27,112.8056,69.2507,79.3838,30.7007,0.0,4.0458,1.0655,0.0655,61.8146,0.125,0.0,0.0,0,7.5461,6.0821,113.8837,15.9482,0.9184,0.7114,9,1
2025-12-09,43,122.3138,270.7519,-148.438,-54.82,124.0037,77.5529,-36.8482,25.0862,0.0,17.3084,1.2774,0.2774,62.3844,0.0936,0.25,0.0,0,8.4538,6.6105,43.0788,34.3819,0.6296,1.6827,2,5
2025-12-09,44,272.6534,270.7519,1.9015,0.7,116.3103,78.2257,112.5464,32.8192,0.0,1.6098,0.9744,-0.0256,62.9443,0.0,0.0,0.0,0,8.5154,7.4295,124.6209,43.4767,1.0457,0.3131,5,3
2025-12-09,45,151.1777,270.7519,-119.5742,-44.16,122.9628,73.342,28.2373,31.6206,9.0098,32.734,0.4852,-0.5148,63.5874,0.25,0.125,0.0745,3,7.9507,9.1185,87.3676,26.766,1.1598,1.4349,5,4
2025-12-09,46,175.7951,270.7519,-94.9568,-35.07,124.7496,64.4019,36.8775,26.2971,0.0,23.9368,1.3736,0.3736,64.0766,0.0,0.0,0.0,0,6.9884,7.5614,108.744,32.133,0.5345,1.3866,6,1
