fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-03-13,1,00:00,108.35,108.35,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,2,00:15,110.63,110.63,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,3,00:30,109.39,109.39,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,4,00:45,105.95,105.95,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,5,01:00,107.01,107.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,6,01:15,99.85,99.85,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,7,01:30,101.6,101.6,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,8,01:45,105.37,105.37,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,9,02:00,98.56,98.56,0.0,0.0932,0.0932,0.0,0.0,0.0,0.0,0.0,0.8359,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,10,02:15,102.71,102.71,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8045,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,11,02:30,97.89,97.89,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.9217,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,12,02:45,105.84,105.84,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8903,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,13,03:00,99.86,99.86,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8588,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,14,03:15,95.29,95.29,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.9761,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,15,03:30,97.47,97.47,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.0933,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-03-13,16,03:45,87.85,87.85,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.2106,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
