fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2026-01-16,1,00:00,105.5,105.5,105.5,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,2,00:15,102.8,102.8,102.8,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,3,00:30,100.01,100.01,100.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,4,00:45,95.37,95.37,95.37,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,5,01:00,95.5,95.5,95.5,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,6,01:15,95.11,95.11,95.11,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,7,01:30,94.85,94.85,94.85,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,8,01:45,94.7,94.7,94.7,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7667,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,9,02:00,95.11,95.11,95.11,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.7012,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,10,02:15,94.85,94.85,94.85,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.6357,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,11,02:30,94.72,94.72,94.72,-0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8607,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,12,02:45,94.33,94.33,94.33,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.0857,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,13,03:00,95.11,95.11,95.11,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,1.0203,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,14,03:15,94.98,94.98,94.98,0.0589,0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.9548,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,15,03:30,94.85,94.85,94.85,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.8893,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,16,03:45,94.85,94.85,94.85,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.8239,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,17,04:00,94.72,94.72,94.72,-0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.0489,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,18,04:15,94.72,94.72,94.72,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.2739,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,19,04:30,94.72,94.72,94.72,-0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.4989,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,20,04:45,94.85,94.85,94.85,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.7239,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,21,05:00,94.72,94.72,94.72,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.9489,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,22,05:15,94.85,94.85,94.85,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,1.8834,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,23,05:30,95.11,95.11,95.11,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,1.8179,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,24,05:45,97.0,97.0,97.0,0.0589,-0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7524,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2026-01-16,25,06:00,95.11,95.11,95.11,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.9774,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
