fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2026-01-27,1,00:00,20.46,20.46,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,2,00:15,20.25,20.25,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,3,00:30,19.9,19.9,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,4,00:45,13.23,13.23,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,5,01:00,7.96,7.96,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,6,01:15,4.96,4.96,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,7,01:30,3.78,3.78,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,8,01:45,3.78,3.78,0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,0.8971,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,9,02:00,3.78,3.78,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.0144,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,10,02:15,3.78,3.78,0.0295,-0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.983,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-27,11,02:30,3.78,3.78,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.9515,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
