fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2026-01-30,1,00:00,3.0,3.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,2,00:15,2.71,2.71,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,3,00:30,1.5,1.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,4,00:45,0.99,0.99,0.0295,0.0,0.0,0.0,0.125,-0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,5,01:00,0.99,0.99,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,6,01:15,0.92,0.92,0.0295,0.0,0.0,0.0,0.125,-0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,7,01:30,0.91,0.91,0.0,0.1144,0.1114,0.0,-0.0,0.0136,0.0,0.003,0.9187,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,8,01:45,0.91,0.91,0.0295,0.0,0.0,0.0,0.125,-0.0,0.0295,0.0,0.8872,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,9,02:00,0.91,0.91,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.8558,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,10,02:15,0.91,0.91,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,0.973,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,11,02:30,0.8,0.8,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0903,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,12,02:45,0.74,0.74,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.2076,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,13,03:00,0.8,0.8,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.3248,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,14,03:15,0.7,0.7,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.4421,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,15,03:30,0.7,0.7,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.5593,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,16,03:45,0.7,0.7,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.6766,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,17,04:00,0.5,0.5,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.7939,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,18,04:15,0.6,0.6,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.9111,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,19,04:30,0.91,0.91,0.0295,0.0,0.0,0.0,0.125,-0.0,0.0295,0.0,1.8797,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,20,04:45,0.91,0.91,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,1.8482,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,21,05:00,0.91,0.91,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.9655,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,22,05:15,0.91,0.91,0.0295,0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,1.934,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,23,05:30,0.92,0.92,-0.0,0.0703,0.0547,0.0,-0.0,0.0703,0.0,0.0156,2.0,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,24,05:45,2.4,2.4,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,25,06:00,1.98,1.98,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,26,06:15,2.71,2.71,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,27,06:30,3.78,3.78,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,28,06:45,3.78,3.78,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,29,07:00,18.44,18.44,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,30,07:15,35.0,35.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,31,07:30,35.01,35.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,32,07:45,35.02,35.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.717,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,33,08:00,35.02,35.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.6855,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,34,08:15,35.02,35.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.6541,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,35,08:30,35.02,35.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.6226,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,36,08:45,35.02,35.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.5912,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,37,09:00,35.01,35.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.5597,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2026-01-30,38,09:15,35.0,35.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.5283,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
