fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-06-06,1,normal,439.0232,480.7896,-41.7664,-8.69,149.2785,172.5274,140.4672,17.3234,5.9264,1.0839,0.0839,70.5991,0.25,0.25,0.0,0,9.8869,120.9541,52.6926,0.814,1.0237,3,3,False
2025-06-06,2,normal,505.7278,480.7896,24.9382,5.19,229.2032,164.0985,137.1474,18.7045,6.0168,1.0831,0.0831,72.434,0.0,0.081,0.0,0,9.4039,122.3354,63.8232,0.8846,1.0702,2,3,False
2025-06-06,3,normal,366.868,480.7896,-113.9216,-23.69,186.5062,175.0419,52.2249,18.922,27.983,0.6106,-0.3894,71.8686,0.5,0.0,0.3748,8,10.031,96.3065,57.4149,1.0954,1.0491,5,1,False
2025-06-06,4,normal,547.2912,480.7896,66.5016,13.83,176.7965,176.2883,237.5451,17.9723,25.3663,0.6466,-0.3534,71.7749,0.5,0.25,0.1021,1,10.1025,142.6012,53.0305,0.9641,1.1522,5,2,False
2025-06-06,5,normal,416.5089,480.7896,-64.2807,-13.37,174.7369,175.0581,87.4573,17.9621,2.7813,1.0385,0.0385,72.1525,0.25,0.25,0.3136,6,10.032,102.6327,57.255,0.9464,1.0218,3,1,False
2025-06-06,6,normal,432.8533,480.7896,-47.9363,-9.97,188.8171,168.8798,108.8753,18.0791,15.6398,1.2156,0.2156,72.5326,0.0,0.0,0.0,0,9.6779,115.8466,55.3142,0.7704,1.0977,6,1,False
2025-06-06,7,normal,436.3773,480.7896,-44.4123,-9.24,212.0351,163.8433,123.4277,19.3163,43.6125,0.3948,-0.6052,72.0645,0.25,0.3404,0.5431,9,9.3893,106.0524,48.3939,1.1997,1.0788,5,2,False
2025-06-06,8,normal,446.9967,480.7896,-33.7929,-7.03,190.347,178.193,122.8364,20.5567,23.823,0.6697,-0.3303,72.1361,0.0,0.0,0.2361,4,10.2116,108.1315,55.0939,1.1385,0.6943,4,1,False
2025-06-06,9,normal,486.3687,480.7896,5.5791,1.16,208.3571,173.9209,128.9189,19.7731,5.0551,1.0706,0.0706,71.6011,0.0,0.0,0.0,0,9.9668,114.4271,46.6572,0.9922,0.9871,2,2,False
2025-06-06,10,normal,452.5791,480.7896,-28.2105,-5.87,163.5369,159.8359,172.3101,19.7053,23.3984,0.6725,-0.3275,71.4379,0.25,0.0,0.1061,3,9.1596,121.3169,47.5942,1.0489,0.9957,5,0,False
