fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-05-03,1,normal,551.7477,638.0257,-86.2779,-13.52,61.2797,185.504,322.4685,16.3428,1.1618,1.0674,0.0674,17.2455,0.75,0.0,0.0,0,9.8592,108.9325,52.4099,0.8784,0.9011,5,3,False
2025-05-03,2,normal,677.3973,638.0257,39.3716,6.17,57.5175,186.9423,454.6414,19.3692,2.3348,0.8604,-0.1396,16.7226,0.0,0.0,0.0,0,9.9357,120.7771,58.7567,1.0525,0.7668,8,2,False
2025-05-03,3,normal,685.8181,638.0257,47.7925,7.49,61.2284,183.7784,463.2656,19.0505,3.4038,0.8052,-0.1948,17.4742,0.112,0.0,0.0,0,9.7675,126.4431,54.4717,1.042,0.9778,7,2,False
2025-05-03,4,normal,592.818,638.0257,-45.2076,-7.09,56.1317,185.4938,375.5566,17.3397,7.0243,0.5773,-0.4227,16.6179,0.7195,0.0,0.3558,9,9.8587,110.7323,51.0043,1.0479,0.9625,12,1,False
2025-05-03,5,normal,624.6625,638.0257,-13.3631,-2.09,58.9,192.8818,406.5916,19.738,13.9728,0.1721,-0.8279,16.8765,0.25,0.0,1.0258,15,10.2514,106.1786,53.5588,1.3993,0.8432,5,2,False
2025-05-03,6,normal,697.9876,638.0257,59.9619,9.4,62.0048,220.2921,433.6125,16.7105,1.2113,0.9289,-0.0711,17.04,0.5,0.25,0.1661,6,11.7082,134.518,48.1168,0.9161,1.1612,7,1,False
2025-05-03,7,normal,587.205,638.0257,-50.8207,-7.97,60.1011,184.4382,371.1755,20.1304,8.3794,0.5118,-0.4882,17.1633,0.0,0.0,0.3585,10,9.8026,98.8556,45.3716,1.1869,1.0604,4,0,False
2025-05-03,8,normal,557.5923,638.0257,-80.4333,-12.61,58.749,194.017,325.4812,17.8854,2.7695,1.1648,0.1648,16.8095,0.0,0.0,0.0,0,10.3117,107.245,47.9135,0.8679,1.0826,2,2,False
2025-05-03,9,normal,598.7193,638.0257,-39.3064,-6.16,57.5306,188.072,373.9302,18.5845,2.229,0.8662,-0.1338,16.6651,0.25,0.0,0.1333,6,9.9957,108.0638,47.5255,1.0417,1.0541,4,2,False
2025-05-03,10,normal,543.1947,638.0257,-94.8309,-14.86,58.2981,182.0081,324.6682,17.0066,4.7731,0.7085,-0.2915,16.3756,0.0,0.75,0.5617,13,9.6734,102.3497,49.165,1.0489,0.9404,5,3,False
2025-05-03,11,normal,557.1892,638.0257,-80.8364,-12.67,59.524,193.638,332.8112,19.6024,9.1816,0.4581,-0.5419,16.9445,0.0,0.112,0.1112,6,10.2916,91.5574,53.7027,1.1236,0.7662,4,2,False
2025-05-03,12,normal,610.2914,638.0257,-27.7342,-4.35,57.2151,169.0419,406.2066,17.9105,4.2616,1.2508,0.2508,16.9901,0.25,0.0,0.0,0,8.9843,123.3775,48.83,0.9514,1.2106,5,4,False
2025-05-03,13,normal,725.2916,638.0257,87.2659,13.68,61.203,198.4498,496.1811,18.6391,11.9033,0.3175,-0.6825,17.4399,0.5,0.0,1.1327,18,10.5473,133.3133,46.4133,1.3118,0.9922,3,0,False
2025-05-03,14,normal,689.8937,638.0257,51.8681,8.13,58.3315,188.2051,463.9062,18.8349,1.7141,0.8965,-0.1035,16.5683,0.112,0.0,0.0,0,10.0028,128.1408,51.8471,0.9848,1.1415,8,0,False
2025-05-03,15,normal,663.9319,638.0257,25.9063,4.06,56.8505,201.3508,436.1191,19.5537,10.8348,0.3595,-0.6405,16.9163,0.0,0.2195,0.3299,9,10.7015,113.1084,48.8934,1.2008,0.9901,2,3,False
2025-05-03,16,normal,624.8509,638.0257,-13.1748,-2.06,60.4196,200.5098,386.301,17.8998,4.4797,0.7385,-0.2615,17.1284,0.4929,0.0,0.3787,10,10.6568,112.8895,49.3383,1.0789,0.9891,7,2,False
2025-05-03,17,normal,599.2092,638.0257,-38.8165,-6.08,61.523,190.8708,364.7315,17.5087,0.4073,1.0238,0.0238,17.1251,0.362,0.0,0.0,0,10.1445,114.1677,55.7331,0.9187,0.9257,3,2,False
2025-05-03,18,normal,630.2018,638.0257,-7.8238,-1.23,55.2493,194.9787,401.3959,19.5675,1.8546,0.889,-0.111,16.7055,0.0,0.0,0.0,0,10.3628,109.2439,47.3321,1.0597,1.3154,4,2,False
