fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-05-06,1,normal,582.2391,660.3757,-78.1366,-11.83,53.9366,184.2732,363.1301,17.1215,1.9792,1.18,0.18,10.9982,0.25,-0.0,0.0,0,9.8869,120.9541,52.6926,0.814,1.0237,3,3,False
2025-05-06,2,normal,613.6845,660.3757,-46.6912,-7.07,59.0986,175.2704,398.3544,17.7107,1.3282,1.1145,0.1145,11.6034,0.25,0.0,0.0,0,9.4039,122.3354,63.8232,0.8846,1.0702,2,3,False
2025-05-06,3,normal,581.6747,660.3757,-78.7011,-11.92,56.6736,186.9589,362.324,18.6365,5.6453,0.4935,-0.5065,11.1465,0.4932,0.0,0.2848,6,10.031,96.3065,57.4149,1.0954,1.0491,5,1,False
2025-05-06,4,normal,747.6758,660.3757,87.3001,13.22,56.3199,188.2901,522.0446,18.5048,0.474,1.0421,0.0421,11.2576,0.2432,0.0,0.0,0,10.1025,142.6012,53.0305,0.9641,1.1522,5,2,False
2025-05-06,5,normal,580.7307,660.3757,-79.645,-12.06,55.2301,186.9761,357.1374,17.8244,0.7885,0.9285,-0.0715,11.032,0.25,0.25,0.1094,2,10.032,102.6327,57.255,0.9464,1.0218,3,1,False
2025-05-06,6,normal,558.3621,660.3757,-102.0136,-15.45,59.2351,180.3772,338.9219,16.9608,3.2113,1.276,0.276,11.6365,0.25,0.0,0.0,0,9.6779,115.8466,55.3142,0.7704,1.0977,6,1,False
2025-05-06,7,normal,632.0452,660.3757,-28.3305,-4.29,58.2768,174.9979,427.1212,19.168,9.1826,0.194,-0.806,11.393,0.25,0.25,0.4576,9,9.3893,106.0524,48.3939,1.1997,1.0788,5,2,False
2025-05-06,8,normal,654.6025,660.3757,-5.7732,-0.87,60.2225,190.3245,432.145,19.2067,8.8827,0.2429,-0.7571,11.7331,0.4112,0.0,0.2145,6,10.2116,108.1315,55.0939,1.1385,0.6943,4,1,False
2025-05-06,9,normal,644.9298,660.3757,-15.4459,-2.34,56.4237,185.7615,422.7414,19.1938,0.8029,1.0718,0.0718,11.1748,0.0,0.0,0.0,0,9.9668,114.4271,46.6572,0.9922,0.9871,2,2,False
2025-05-06,10,normal,695.0462,660.3757,34.6705,5.25,58.4518,170.7176,488.4371,19.9152,2.6451,0.7671,-0.2329,11.355,0.0,0.0,0.0,0,9.1596,121.3169,47.5942,1.0489,0.9957,5,0,False
2025-05-06,11,normal,581.3141,660.3757,-79.0616,-11.97,55.74,187.1387,358.753,18.3224,1.9952,1.1817,0.1817,10.9805,0.0,0.0,0.0,0,10.0407,108.5815,45.8618,0.8734,1.0572,9,1,False
2025-05-06,12,normal,535.5498,660.3757,-124.8259,-18.9,56.669,182.3911,315.8386,18.5613,0.7875,1.07,0.07,11.244,0.0,0.0,0.0,0,9.786,95.1953,53.6942,0.9195,0.8544,3,2,False
2025-05-06,13,normal,680.6638,660.3757,20.2881,3.07,60.2532,182.2548,465.7627,19.7831,7.8238,0.3355,-0.6645,11.7745,0.25,0.0,0.1256,5,9.7786,113.0399,57.7618,1.137,0.9856,3,1,False
2025-05-06,14,normal,652.6261,660.3757,-7.7496,-1.17,57.6317,193.2356,423.9266,19.0689,3.0989,0.731,-0.269,11.5221,0.25,0.0,0.0,0,10.3678,110.7164,45.5488,1.0229,0.9794,3,1,False
2025-05-06,15,normal,640.4969,660.3757,-19.8788,-3.01,56.4424,185.0382,422.5795,18.615,4.9483,0.551,-0.449,11.0206,0.0,0.5,0.0,0,9.928,109.4771,48.5471,1.0493,1.3162,4,5,False
2025-05-06,16,normal,646.7771,660.3757,-13.5986,-2.06,58.7188,194.0218,417.5476,18.4823,5.0288,0.5673,-0.4327,11.6207,0.5,0.0,0.0,0,10.41,110.697,56.0056,1.0254,1.0419,5,2,False
2025-05-06,17,normal,590.8418,660.3757,-69.5339,-10.53,56.6243,201.1523,359.6704,17.5391,9.0661,0.1841,-0.8159,11.112,0.9183,0.0,0.9686,16,10.7926,97.6676,58.7675,1.2356,0.8812,8,1,False
2025-05-06,18,normal,572.4425,660.3757,-87.9332,-13.32,58.6931,179.9902,352.5407,17.9072,0.8743,0.9238,-0.0762,11.4702,0.4592,0.0,0.0,0,9.6571,101.8289,54.8523,0.9387,0.9054,6,1,False
2025-05-06,19,normal,668.1677,660.3757,7.792,1.18,57.1767,193.108,446.0121,19.1347,8.9945,0.1882,-0.8118,11.0796,0.25,0.25,0.5764,10,10.361,109.7999,45.4846,1.2099,0.9627,5,1,False
2025-05-06,20,normal,672.677,660.3757,12.3013,1.86,58.3993,182.3506,455.6883,18.5644,5.1968,0.5413,-0.4587,11.3303,0.5,0.0,0.038,3,9.7838,118.5046,45.3933,1.0134,1.1361,3,0,False
2025-05-06,21,normal,602.3622,660.3757,-58.0135,-8.78,58.6869,209.181,354.1726,17.0101,2.6682,1.2318,0.2318,11.5109,0.25,0.0,0.0,0,11.2233,121.4082,47.6654,0.7797,1.4005,4,2,False
2025-05-06,22,normal,628.0933,660.3757,-32.2824,-4.89,56.1539,198.8837,392.6637,18.5893,1.0187,1.0924,0.0924,11.0193,0.2092,0.0,0.0,0,10.6708,108.8525,55.4678,0.955,1.14,3,1,False
2025-05-06,23,normal,582.8916,660.3757,-77.4841,-11.73,59.2523,186.4628,358.3072,18.2364,2.8944,0.7476,-0.2524,11.4656,0.25,0.25,0.0,0,10.0044,99.2454,51.7521,0.9634,1.2506,5,1,False
2025-05-06,24,normal,618.2795,660.3757,-42.0962,-6.37,55.1986,216.5771,365.2413,18.6196,0.1179,0.9894,-0.0106,11.0929,0.25,0.0,0.0,0,11.6202,101.0779,62.1669,0.9824,1.0212,8,2,False
2025-05-06,25,normal,528.6955,660.3757,-131.6802,-19.94,57.7256,167.5687,326.6283,18.4972,4.7298,0.5892,-0.4108,11.5146,0.25,0.25,0.1983,5,8.9907,89.3948,61.1923,1.0866,1.1864,6,4,False
2025-05-06,26,normal,495.8483,660.3757,-164.5274,-24.91,55.7422,191.6295,268.8428,16.4398,3.9264,1.357,0.357,10.9988,0.25,0.0,0.0,0,10.2816,100.5717,51.7074,0.7304,1.0451,3,3,False
2025-05-06,27,normal,771.916,660.3757,111.5403,16.89,55.565,170.7184,572.2646,19.7227,6.9094,0.3647,-0.6353,10.8766,0.25,0.0,0.4097,8,9.1597,135.991,48.0886,1.1977,0.9647,2,1,False
2025-05-06,28,normal,617.9498,660.3757,-42.4259,-6.42,56.1466,204.6293,376.4075,17.9534,1.2801,1.1147,0.1147,11.1655,0.25,0.0,0.0,0,10.9791,112.685,53.802,0.9436,0.9741,3,5,False
2025-05-06,29,normal,554.5993,660.3757,-105.7764,-16.02,54.9302,171.671,346.4135,16.425,1.9904,1.1824,0.1824,10.9123,0.5,0.25,0.0,0,9.2108,111.0117,51.5869,0.8133,1.1287,5,1,False
2025-05-06,30,normal,639.9209,660.3757,-20.4548,-3.1,56.2516,175.605,424.6522,16.5272,0.0607,1.0054,0.0054,11.2413,0.4592,0.25,0.0,0,9.4219,133.1206,43.0713,0.8225,0.9277,7,1,False
2025-05-06,31,normal,619.9017,660.3757,-40.474,-6.13,57.1877,185.0318,405.1664,18.4194,9.0648,0.1991,-0.8009,11.3183,0.7024,0.0,1.4079,19,9.9276,103.7026,52.6617,1.3845,1.1806,6,1,False
2025-05-06,32,normal,665.552,660.3757,5.1763,0.78,56.3018,196.6688,433.139,17.5416,3.016,0.7304,-0.2696,11.188,0.6615,0.0,0.4699,8,10.552,123.3126,45.5376,1.0533,1.081,8,1,False
2025-05-06,33,normal,592.9274,660.3757,-67.4483,-10.21,55.6268,169.733,387.1629,18.1931,1.4023,1.1282,0.1282,10.9383,0.0,0.0,0.0,0,9.1068,118.6177,46.1224,0.8618,0.9078,2,1,False
