fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-05-05,1,normal,606.5431,647.0165,-40.4735,-6.26,39.5306,186.6356,402.4799,18.8597,3.2433,0.7264,-0.2736,11.8552,0.221,0.0,0.0295,2,9.9194,104.8135,47.8878,1.0483,0.9226,3,2,False
2025-05-05,2,normal,575.9275,647.0165,-71.0891,-10.99,38.1251,201.314,354.4569,16.1896,1.7789,1.1553,0.1553,11.4525,0.75,0.0,0.0,0,10.6995,111.33,54.6894,0.8474,0.9124,5,2,False
2025-05-05,3,normal,628.8574,647.0165,-18.1592,-2.81,39.0598,181.3921,431.9727,16.6347,6.9325,0.4099,-0.5901,11.7477,1.0,0.0,0.0081,1,9.6407,119.9114,48.0887,0.9354,0.9306,5,0,False
2025-05-05,4,normal,558.6575,647.0165,-88.3591,-13.66,38.4193,179.7885,360.2634,16.4722,3.3416,1.2858,0.2858,11.6926,0.4496,0.0,0.0,0,9.5555,118.1526,54.3796,0.7882,0.9652,7,0,False
2025-05-05,5,normal,681.4927,647.0165,34.4762,5.33,39.9914,192.2667,477.7659,18.1827,10.3486,0.14,-0.86,12.0332,0.25,0.4496,1.3089,21,10.2187,119.5083,42.666,1.3683,0.9607,5,3,False
2025-05-05,6,normal,615.5599,647.0165,-31.4566,-4.86,40.3497,199.9023,395.9183,16.6956,3.9147,0.6723,-0.3277,11.9464,0.471,0.3775,0.0496,1,10.6245,114.4032,50.0242,0.9179,1.2257,8,2,False
2025-05-05,7,normal,687.8471,647.0165,40.8306,6.31,39.5116,193.7294,478.4002,17.458,6.3361,0.4619,-0.5381,11.7746,0.75,0.0,0.6931,17,10.2964,128.1678,56.2315,1.1472,0.9566,10,1,False
2025-05-05,8,normal,593.2568,647.0165,-53.7597,-8.31,40.621,187.5999,386.7374,18.0828,3.6188,0.6947,-0.3053,11.8512,0.5,0.0,0.4975,9,9.9706,105.2325,48.8982,1.0916,1.2615,7,0,False
2025-05-05,9,normal,716.6301,647.0165,69.6135,10.76,38.5214,181.3584,524.6866,18.9541,8.9822,0.2332,-0.7668,11.7142,0.25,0.25,0.1334,6,9.6389,125.6869,53.5519,1.1056,1.3511,4,1,False
2025-05-05,10,normal,595.1995,647.0165,-51.8171,-8.01,38.7821,183.1876,398.194,17.0721,7.8922,0.3179,-0.6821,11.571,0.9496,0.0,0.0,0,9.7361,107.3583,49.0805,0.9803,1.2373,5,1,False
2025-05-05,11,normal,731.0791,647.0165,84.0625,12.99,40.0518,191.612,521.9638,17.2091,5.3394,0.5488,-0.4512,11.8332,0.75,0.0,0.0,0,10.1839,140.2821,44.7145,1.017,0.7536,8,5,False
2025-05-05,12,normal,722.3539,647.0165,75.3374,11.64,39.8225,203.4722,503.1204,19.8945,4.1667,0.6569,-0.3431,12.1432,0.0,0.0,0.1809,6,10.8142,121.805,57.6165,1.1166,1.1158,5,0,False
2025-05-05,13,normal,617.0932,647.0165,-29.9234,-4.62,40.4458,194.9223,398.7503,15.8381,1.1871,0.8993,-0.1007,11.7876,0.4496,0.5,0.0,0,10.3598,123.5248,49.7636,0.8355,0.785,7,2,False
2025-05-05,14,normal,588.1497,647.0165,-58.8669,-9.1,38.4711,180.8484,397.8625,18.9395,10.0929,0.14,-0.86,11.7359,0.25,0.25,0.9962,18,9.6118,98.0886,58.7334,1.3345,0.9503,5,2,False
2025-05-05,15,normal,561.7336,647.0165,-85.2829,-13.18,39.0119,191.8776,347.7959,16.3647,0.5873,0.949,-0.051,11.5141,0.7663,0.0,0.0,0,10.198,106.3573,55.001,0.8691,1.0411,8,1,False
2025-05-05,16,normal,657.0979,647.0165,10.0814,1.56,37.2162,205.048,433.0062,17.8792,0.2934,0.9747,-0.0253,11.5828,0.327,0.0,0.0,0,10.898,120.4051,50.1436,0.9593,0.7872,6,2,False
2025-05-05,17,normal,576.028,647.0165,-70.9886,-10.97,40.5474,200.7551,354.1725,17.5396,1.9075,1.159,0.159,11.9942,0.0,0.2092,0.0,0,10.6698,108.9547,49.7112,0.9099,0.8113,4,5,False
2025-05-05,18,normal,552.12,647.0165,-94.8966,-14.67,39.1593,179.7399,351.2486,17.3075,0.7204,1.0605,0.0605,11.9153,0.25,0.25,0.0,0,9.5529,103.8121,46.8294,0.9057,1.0049,5,2,False
2025-05-05,19,normal,650.4117,647.0165,3.3952,0.52,38.4237,201.4488,435.4642,17.816,7.1089,0.3956,-0.6044,11.7622,0.4592,0.25,0.0378,3,10.7067,113.9096,47.2488,1.0194,1.2464,7,2,False
2025-05-05,20,normal,745.3937,647.0165,98.3772,15.2,38.3921,175.011,553.1598,19.4688,1.7004,0.8529,-0.1471,11.5634,0.0,0.0,0.0,0,9.3016,136.9224,53.012,1.0297,0.9562,2,0,False
2025-05-05,21,normal,642.8378,647.0165,-4.1788,-0.65,37.3029,182.1999,442.8991,18.8892,0.6749,1.0576,0.0576,11.7239,0.0,0.0,0.0,0,9.6836,119.403,45.7149,1.0189,0.9309,3,4,False
2025-05-05,22,normal,685.7688,647.0165,38.7523,5.99,38.251,197.9682,473.6067,18.2851,5.7719,0.5053,-0.4947,11.6675,0.25,0.25,0.1647,5,10.5217,121.4055,56.4992,1.0466,0.9573,6,1,False
2025-05-05,23,normal,547.7296,647.0165,-99.2869,-15.35,40.02,176.0668,351.9533,17.6646,2.6459,1.2223,0.2223,11.9046,0.25,0.0,0.0,0,9.3577,106.4597,43.7245,0.9231,1.1478,3,4,False
2025-05-05,24,normal,676.2716,647.0165,29.2551,4.52,38.7082,192.736,467.148,18.9833,3.3373,0.7187,-0.2813,11.8659,0.2092,0.0,0.1242,3,10.2436,119.2461,48.7278,1.0634,1.1017,4,1,False
2025-05-05,25,normal,600.8962,647.0165,-46.1203,-7.13,39.5408,186.4922,400.1692,17.8456,7.4605,0.3715,-0.6285,11.8711,0.4592,0.1996,0.2301,5,9.9118,106.4178,57.0845,1.0544,0.8648,3,1,False
2025-05-05,26,normal,589.8372,647.0165,-57.1794,-8.84,38.535,191.9933,377.446,17.7166,0.4204,0.9638,-0.0362,11.6011,0.0,0.4592,0.0,0,10.2041,106.2624,56.3722,0.9258,1.2897,5,2,False
2025-05-05,27,normal,621.5794,647.0165,-25.4372,-3.93,38.5275,189.7645,417.9777,19.2172,5.4732,0.5396,-0.4604,11.8871,0.0,0.25,0.0,0,10.0857,103.9804,56.6461,1.0675,1.1523,3,2,False
2025-05-05,28,normal,596.0623,647.0165,-50.9543,-7.88,38.9477,196.9374,381.4218,17.1043,4.1403,0.6452,-0.3548,11.668,0.75,0.0,0.1535,4,10.4669,108.381,43.6621,0.9798,0.9044,8,1,False
2025-05-05,29,normal,561.8759,647.0165,-85.1406,-13.16,39.4428,179.2344,366.3494,16.1656,6.985,0.4119,-0.5881,11.8771,1.0985,0.0,1.0049,19,9.526,109.147,47.32,1.1915,0.9444,9,3,False
2025-05-05,30,normal,600.8924,647.0165,-46.1241,-7.13,37.0579,197.3953,391.0128,19.9512,4.6224,0.6108,-0.3892,11.8767,0.0,0.0,0.3015,10,10.4912,96.8514,51.9942,1.1529,1.0582,6,0,False
2025-05-05,31,normal,591.3054,647.0165,-55.7112,-8.61,39.2167,170.1143,402.4787,18.0193,2.485,1.2158,0.2158,11.513,0.0,0.0,0.0,0,9.0413,121.7481,48.3389,0.8752,1.2976,4,2,False
2025-05-05,32,normal,525.2266,647.0165,-121.7899,-18.82,38.5195,190.5372,314.6843,17.3612,1.1532,1.0978,0.0978,11.794,0.5,0.0,0.0,0,10.1267,93.6996,51.795,0.8918,1.2704,8,0,False
2025-05-05,33,normal,678.2088,647.0165,31.1923,4.82,37.4053,167.6873,495.4277,17.8607,4.4508,0.6228,-0.3772,11.7999,0.4112,0.1275,0.1383,4,8.9123,131.4694,44.105,1.0188,1.2733,4,2,False
2025-05-05,34,normal,580.8368,647.0165,-66.1797,-10.23,38.8482,187.5844,374.4643,17.2795,2.7806,0.7636,-0.2364,11.7607,0.5,0.1275,0.6001,11,9.9698,107.0926,51.6138,1.0805,0.9997,5,2,False
2025-05-05,35,normal,617.1811,647.0165,-29.8354,-4.61,39.9659,188.2896,411.6597,17.3279,5.4061,0.5446,-0.4554,11.872,0.75,0.0,1.0136,18,10.0073,112.9545,48.6721,1.2062,0.9981,5,1,False
2025-05-05,36,normal,701.4132,647.0165,54.3966,8.41,38.0244,190.436,490.4302,17.2909,0.1865,1.0159,0.0159,11.7076,0.25,0.25,0.0782,2,10.1214,139.4625,49.1412,0.9285,0.7924,5,2,False
2025-05-05,37,normal,550.2002,647.0165,-96.8164,-14.96,38.7656,187.0018,343.0482,16.1028,2.5126,1.2127,0.2127,11.812,0.25,0.5,0.0,0,9.9388,110.2466,49.3221,0.813,0.9486,4,2,False
2025-05-05,38,normal,564.6903,647.0165,-82.3262,-12.72,37.725,180.7461,369.506,18.1856,5.1011,0.5533,-0.4467,11.4204,0.0,0.5,0.0296,2,9.6064,98.2516,46.0996,1.0045,0.9286,1,2,False
2025-05-05,39,normal,608.7469,647.0165,-38.2697,-5.91,40.7088,177.2454,415.8195,19.9943,5.0325,0.5748,-0.4252,11.8368,0.0,0.0,0.3954,11,9.4203,101.9256,54.545,1.1811,1.0108,4,0,False
2025-05-05,40,normal,606.1349,647.0165,-40.8816,-6.32,40.5146,178.1257,406.9421,17.1376,2.3099,1.1962,0.1962,11.7755,0.4206,0.0,0.0,0,9.4671,121.9389,49.6417,0.8747,0.866,6,1,False
2025-05-05,41,normal,537.3729,647.0165,-109.6436,-16.95,39.5607,183.5003,335.0078,17.6138,3.082,1.2597,0.2597,11.8696,0.0,0.0,0.0,0,9.7527,107.8608,50.055,0.8142,0.953,8,0,False
2025-05-05,42,normal,639.24,647.0165,-7.7765,-1.2,37.1653,191.354,430.9069,17.8258,2.3605,0.7966,-0.2034,11.6054,0.5,0.0,0.0,0,10.1702,117.2044,49.075,0.9508,1.1,4,0,False
2025-05-05,43,normal,635.9304,647.0165,-11.0861,-1.71,39.2458,192.3357,424.3427,16.4408,3.5529,1.303,0.303,11.7239,0.5,0.0,0.0,0,10.2223,135.5724,58.6386,0.8188,0.8734,8,2,False
2025-05-05,44,normal,587.7734,647.0165,-59.2431,-9.16,38.6952,207.5867,360.9987,17.0201,2.4871,1.2128,0.2128,11.6901,0.5,0.0,0.0,0,11.0329,110.8845,44.7215,0.8841,1.4186,2,3,False
2025-05-05,45,normal,644.1172,647.0165,-2.8993,-0.45,40.0092,177.0637,449.0828,18.5934,3.445,0.7127,-0.2873,11.9917,0.2663,0.0,0.0,0,9.4107,117.0948,44.3878,1.0143,1.0167,5,1,False
2025-05-05,46,normal,643.3555,647.0165,-3.6611,-0.57,36.926,197.8032,428.1995,17.722,1.8513,0.8387,-0.1613,11.479,0.25,0.25,0.1394,3,10.5129,117.8816,57.1377,0.9729,1.0388,5,1,False
