fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-09-09,1,00:00,62.98,62.98,62.98,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,2,00:15,63.28,63.28,63.28,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,3,00:30,63.47,63.47,63.47,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,4,00:45,63.6,63.6,63.6,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,5,01:00,62.94,62.94,62.94,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,6,01:15,64.36,64.36,64.36,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,7,01:30,63.2,63.2,63.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,8,01:45,62.82,62.82,62.82,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,9,02:00,61.05,61.05,61.05,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7012,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,10,02:15,60.01,60.01,60.01,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.9262,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,11,02:30,60.56,60.56,60.56,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.1512,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,12,02:45,64.42,64.42,64.42,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0857,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,13,03:00,61.79,61.79,61.79,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.0203,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,14,03:15,61.66,61.66,61.66,0.0,0.181,0.1612,0.0,-0.0,0.0888,0.0,0.0197,1.1832,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,15,03:30,59.05,59.05,59.05,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.4082,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-09-09,16,03:45,63.54,63.54,63.54,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.3427,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
