fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-08-02,1,00:00,102.31,102.31,0.0295,0.0,0.0,-0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,2,00:15,96.67,96.67,0.0295,0.0,0.0,-0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,3,00:30,100.02,100.02,0.0295,0.0,0.0,-0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,4,00:45,92.21,92.21,0.0295,0.0,0.0,-0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,5,01:00,77.78,77.78,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,6,01:15,76.84,76.84,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,7,01:30,76.08,76.08,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,8,01:45,77.61,77.61,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,9,02:00,66.97,66.97,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.717,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,10,02:15,65.04,65.04,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6855,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,11,02:30,67.29,67.29,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6541,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,12,02:45,61.77,61.77,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6226,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,13,03:00,48.85,48.85,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5912,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,14,03:15,49.62,49.62,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5597,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,15,03:30,50.02,50.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5283,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,16,03:45,49.75,49.75,0.0284,0.0,0.0,0.0,0.1204,0.0,0.0284,0.0,0.498,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,17,04:00,43.65,43.65,0.0,0.0313,0.0045,0.0,0.0,0.1205,0.0,0.0267,0.5274,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,18,04:15,42.27,42.27,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.6446,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,19,04:30,42.76,42.76,0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,0.7619,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,20,04:45,44.63,44.63,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7305,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,21,05:00,44.12,44.12,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.699,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,22,05:15,43.54,43.54,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,0.8163,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,23,05:30,44.89,44.89,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7848,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,24,05:45,44.61,44.61,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7534,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,25,06:00,51.68,51.68,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7219,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,26,06:15,49.12,49.12,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6905,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,27,06:30,49.27,49.27,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.659,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,28,06:45,54.25,54.25,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6276,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,29,07:00,48.55,48.55,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5961,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,30,07:15,49.93,49.93,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5647,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,31,07:30,51.88,51.88,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5332,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,32,07:45,48.89,48.89,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5018,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,33,08:00,37.05,37.05,0.0,0.0686,0.0525,0.0,0.0,0.0725,0.0,0.0161,0.5661,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,34,08:15,37.52,37.52,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5347,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,35,08:30,36.54,36.54,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5032,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,36,08:45,38.21,38.21,0.0229,0.0,0.0,0.0,0.0969,0.0,0.0229,0.0,0.4789,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,37,09:00,3.45,3.45,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.5961,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,38,09:15,3.38,3.38,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5647,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,39,09:30,3.52,3.52,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5332,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,40,09:45,3.73,3.73,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5018,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,41,10:00,1.08,1.08,0.0,0.1006,0.0936,0.0,0.0,0.0314,0.0,0.007,0.5961,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,42,10:15,1.05,1.05,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5647,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,43,10:30,1.09,1.09,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5332,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,44,10:45,1.02,1.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5018,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,45,11:00,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.6191,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,46,11:15,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5876,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,47,11:30,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5562,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,48,11:45,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.6734,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,49,12:00,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.642,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,50,12:15,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.7592,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,51,12:30,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.8765,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,52,12:45,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8451,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,53,13:00,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8136,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,54,13:15,0.0,0.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7822,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,55,13:30,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.8994,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-02,56,13:45,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0167,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
