fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-08-15,1,00:00,122.21,122.21,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,2,00:15,117.91,117.91,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,3,00:30,117.49,117.49,0.0295,-0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,4,00:45,118.67,118.67,0.0295,-0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,5,01:00,102.57,102.57,0.0295,0.0,-0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,6,01:15,104.68,104.68,0.0295,0.0,-0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,7,01:30,107.58,107.58,0.0295,-0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,8,01:45,106.37,106.37,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,9,02:00,96.62,96.62,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.717,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,10,02:15,100.4,100.4,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6855,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,11,02:30,94.97,94.97,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6541,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,12,02:45,107.61,107.61,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6226,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,13,03:00,94.9,94.9,0.0295,0.0,-0.0,0.0,0.125,0.0,0.0295,0.0,0.5912,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,14,03:15,97.07,97.07,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5597,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,15,03:30,95.19,95.19,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5283,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,16,03:45,97.72,97.72,0.0284,0.0,0.0,0.0,0.1204,0.0,0.0284,0.0,0.498,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,17,04:00,91.44,91.44,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.6153,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,18,04:15,92.97,92.97,-0.0,0.125,0.125,0.0,-0.0,0.0,0.0,0.0,0.7325,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,19,04:30,95.53,95.53,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7011,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,20,04:45,94.7,94.7,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6697,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,21,05:00,93.92,93.92,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6382,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,22,05:15,93.96,93.96,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6068,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,23,05:30,92.41,92.41,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5753,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,24,05:45,84.35,84.35,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.6926,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,25,06:00,99.21,99.21,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6611,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,26,06:15,100.46,100.46,0.0295,-0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6297,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-08-15,27,06:30,96.25,96.25,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.5982,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
