fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-04-07,1,00:00,47.5,47.5,47.5,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,2,00:15,48.74,48.74,48.74,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,3,00:30,49.53,49.53,49.53,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,4,00:45,47.71,47.71,47.71,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,5,01:00,41.83,41.83,41.83,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,6,01:15,42.01,42.01,42.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,7,01:30,40.5,40.5,40.5,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8322,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,8,01:45,43.26,43.26,43.26,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7667,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,9,02:00,42.59,42.59,42.59,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7012,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,10,02:15,41.75,41.75,41.75,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6357,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,11,02:30,45.01,45.01,45.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5703,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,12,02:45,43.94,43.94,43.94,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5048,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,13,03:00,39.92,39.92,39.92,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7298,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-07,14,03:15,40.12,40.12,40.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6643,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
