fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-04-09,1,00:00,49.85,49.85,49.85,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,2,00:15,50.09,50.09,50.09,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,3,00:30,50.24,50.24,50.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,4,00:45,50.34,50.34,50.34,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,5,01:00,36.77,36.77,36.77,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,6,01:15,37.6,37.6,37.6,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,7,01:30,36.92,36.92,36.92,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,8,01:45,36.7,36.7,36.7,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,9,02:00,33.43,33.43,33.43,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4108,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,10,02:15,32.86,32.86,32.86,0.0,0.226,0.2192,0.0,0.0,0.0308,0.0,0.0069,0.6142,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,11,02:30,33.16,33.16,33.16,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,12,02:45,35.27,35.27,35.27,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,13,03:00,32.21,32.21,32.21,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,14,03:15,32.14,32.14,32.14,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,15,03:30,30.78,30.78,30.78,-0.0,0.2263,0.2195,0.0,-0.0,0.0305,0.0,0.0068,0.5559,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,16,03:45,33.12,33.12,33.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4905,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,17,04:00,28.99,28.99,28.99,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7155,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,18,04:15,28.06,28.06,28.06,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.9405,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,19,04:30,27.95,27.95,27.95,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.1655,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,20,04:45,28.83,28.83,28.83,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.3905,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,21,05:00,29.55,29.55,29.55,-0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,1.6155,1,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,22,05:15,29.58,29.58,29.58,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,1.55,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,23,05:30,28.49,28.49,28.49,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.775,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,24,05:45,27.98,27.98,27.98,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,2.0,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,25,06:00,36.74,36.74,36.74,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,26,06:15,36.11,36.11,36.11,0.0589,-0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,1.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,27,06:30,37.61,37.61,37.61,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,28,06:45,37.55,37.55,37.55,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,29,07:00,88.55,88.55,88.55,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,30,07:15,86.2,86.2,86.2,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,31,07:30,89.41,89.41,89.41,0.0962,0.0,0.0,0.0487,0.2013,0.0,0.0474,0.0,1.5003,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-04-09,32,07:45,83.68,83.68,83.68,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.4348,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
