fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-11-13,1,138.2582,276.1814,-137.9231,-49.94,39.9309,91.8275,52.5563,18.7487,0.0,27.3077,1.846,0.846,32.2773,0.125,0.125,0.0,0,9.7335,4.0384,135.9864,18.7379,0.2464,2.0449,4,3
2025-11-13,2,247.4364,276.1814,-28.7449,-10.41,36.2617,80.9111,171.8599,33.2538,0.0,8.3424,0.742,-0.258,32.3342,0.0,0.0,0.0,0,8.5426,5.7802,103.8371,106.8196,1.15,1.7901,3,2
2025-11-13,3,234.485,276.1814,-41.6963,-15.1,38.2207,87.2074,238.2141,32.4299,85.3146,11.4126,0.6345,-0.3655,31.2268,0.125,0.0,0.4795,13,9.1213,11.8912,125.9114,256.3076,1.352,1.957,4,1
2025-11-13,4,125.1681,276.1814,-151.0133,-54.68,38.0552,84.8355,32.0003,27.341,0.0,2.382,1.0735,0.0735,32.3877,0.1075,0.125,0.0,0,8.8838,10.8736,54.1182,15.9346,0.8475,0.8565,7,2
2025-11-13,5,129.2914,276.1814,-146.8899,-53.19,38.0226,104.0988,41.1938,30.77,11.4582,11.7955,0.6345,-0.3655,32.2745,0.2325,0.0,0.8098,19,11.0189,5.5871,51.3716,9.9847,1.4899,1.3053,6,3
2025-11-13,6,330.5629,276.1814,54.3816,19.69,40.67,94.9111,262.613,33.4146,22.4041,11.8124,0.6345,-0.3655,32.3208,0.0,0.0,0.0988,3,10.0596,4.2257,140.6238,21.3406,1.2431,0.5032,2,3
2025-11-13,7,292.0723,276.1814,15.891,5.75,33.924,99.9142,190.2008,31.3793,0.0,0.5874,1.0186,0.0186,31.568,0.0,0.0,0.0,0,10.4942,10.7415,112.6429,471.753,1.0387,1.3995,5,3
2025-11-13,8,139.5226,276.1814,-136.6588,-49.48,35.5315,72.7025,63.4412,28.8876,0.0,3.265,1.102,0.102,31.9981,0.0,0.125,0.0,0,7.6504,6.8747,68.6223,24.8398,0.9224,1.2782,3,4
2025-11-13,9,101.0068,276.1814,-175.1745,-63.43,33.5504,80.3907,30.0695,23.864,0.0,19.1398,1.6061,0.6061,31.579,0.0,0.125,0.0,0,8.38,12.8289,60.1326,28.2469,0.5551,0.9514,2,2
2025-11-13,10,547.9104,276.1814,271.729,98.39,37.0529,68.5518,474.9381,30.4305,0.0,2.2019,0.931,-0.069,31.9096,0.125,0.0,0.0,0,7.1584,10.1151,253.4361,18.9346,1.0277,1.5628,5,3
2025-11-13,11,131.1325,276.1814,-145.0489,-52.52,35.8887,78.6148,44.42,26.3349,0.0,1.456,1.0467,0.0467,31.1975,0.25,0.125,0.0,0,8.317,4.511,59.0016,30.5731,0.8411,0.9035,6,2
2025-11-13,12,242.3416,276.1814,-33.8397,-12.25,38.1628,88.5239,150.7955,27.7406,0.0,7.3999,0.7717,-0.2283,32.4157,0.125,0.25,0.0,0,9.2348,13.6631,109.4079,9.6815,0.9736,0.2759,7,5
2025-11-13,13,460.0707,276.1814,183.8894,66.58,38.9034,102.4064,460.9877,30.4619,99.9017,11.8633,0.6345,-0.3655,32.4599,0.0,0.25,0.2473,7,10.7855,9.0665,235.2786,12.1066,1.1982,0.9175,5,4
2025-11-13,14,199.5832,276.1814,-76.5981,-27.73,37.4703,94.6432,103.4326,29.6185,0.0,6.3444,1.2012,0.2012,31.5293,0.0,0.0,0.0,0,9.9675,8.4014,89.1335,12.2655,0.8881,1.4597,2,1
2025-11-13,15,168.2321,276.1814,-107.9492,-39.09,40.9749,115.7127,48.3905,23.1075,0.0,13.7385,1.4151,0.4151,33.0988,0.375,0.0,0.0,0,12.2285,7.5126,74.0916,15.8902,0.6203,1.33,13,2
2025-11-13,16,158.4947,276.1814,-117.6867,-42.61,36.6922,93.603,65.6199,27.494,0.0,9.9265,1.3143,0.3143,31.5829,0.125,0.0,0.0,0,9.898,5.6803,71.688,90.0895,0.8129,1.2302,5,2
2025-11-13,17,280.7437,276.1814,4.5623,1.65,36.7928,80.5315,199.3929,30.8711,0.0,5.1025,0.8414,-0.1586,32.1751,0.125,0.0,0.0,0,8.4974,6.0898,123.6457,61.1576,1.0938,1.2672,2,5
2025-11-13,18,128.6278,276.1814,-147.5535,-53.43,40.8667,79.5224,50.222,23.9669,0.0,18.0165,1.5459,0.5459,33.0056,0.25,0.0,0.0,0,8.3946,5.7738,74.2723,52.1431,0.6083,1.722,7,1
2025-11-13,19,207.7469,276.1814,-68.4345,-24.78,38.649,109.374,389.4802,30.6735,287.4499,11.633,0.6345,-0.3655,31.8298,0.125,0.125,0.9453,21,11.5569,7.2126,197.5761,48.2591,1.5505,1.4541,4,4
2025-11-13,20,158.461,276.1814,-117.7204,-42.62,38.1679,85.8447,75.8545,26.2941,0.0,15.112,1.4727,0.4727,31.9702,0.0,0.0,0.0,0,9.0487,7.1065,90.1449,12.0149,0.6548,2.3205,5,2
2025-11-13,21,193.6318,276.1814,-82.5495,-29.89,36.5585,108.4985,78.1758,25.7733,0.0,3.8277,1.1195,0.1195,32.036,0.375,0.0,0.0,0,11.4036,11.1521,80.5546,11.6033,0.8403,0.6278,4,4
2025-11-13,22,-115.9106,276.1814,-392.092,-141.97,37.0534,72.3526,431.9459,30.3944,615.0138,11.8543,0.6345,-0.3655,32.4352,0.125,0.125,1.7848,34,7.5841,8.7808,216.081,67.551,1.8842,0.7465,5,2
2025-11-13,23,227.2659,276.1814,-48.9154,-17.71,36.948,91.5379,248.7199,28.8828,108.9956,12.0614,0.6345,-0.3655,33.002,0.125,0.2325,0.5233,15,9.7121,3.4174,146.7215,272.5653,1.2406,0.3539,4,2
2025-11-13,24,103.8732,276.1814,-172.3082,-62.39,35.9038,90.6236,14.058,25.5322,0.0,11.1801,1.3485,0.3485,32.0844,0.0,0.125,0.0,0,9.4817,12.1596,37.9686,242.1489,0.6608,1.6152,7,2
2025-11-13,25,170.2894,276.1814,-105.892,-38.34,38.4558,70.6698,89.198,27.023,0.0,1.0113,0.9693,-0.0307,32.9726,0.25,0.125,0.0,0,7.3643,11.4324,82.7437,56.8746,0.8931,1.4284,6,3
2025-11-13,26,301.7356,276.1814,25.5543,9.25,37.4677,97.1402,274.9262,32.0143,64.1321,11.6521,0.6345,-0.3655,31.882,0.0,0.125,0.2756,8,10.2668,6.2369,149.008,19.0651,1.2286,0.9032,3,1
2025-11-13,27,241.918,276.1814,-34.2633,-12.41,39.2328,89.5558,379.2962,30.5606,223.5898,12.0163,0.6345,-0.3655,32.8787,0.125,0.125,0.7356,18,9.456,6.356,196.2298,81.366,1.4282,1.1678,4,3
2025-11-13,28,117.122,276.1814,-159.0593,-57.59,35.0291,112.3567,153.6465,34.0454,138.6321,11.2328,0.6345,-0.3655,30.7349,0.0,0.0,1.5511,29,11.8619,8.0816,88.394,52.695,1.9211,2.1027,7,2
2025-11-13,29,649.0595,276.1814,372.8781,135.01,36.0714,118.416,530.391,29.6688,0.0,6.1501,1.192,0.192,32.027,0.0,0.0,0.0,0,12.5392,6.04,307.7241,9.9194,0.896,1.1546,3,1
2025-11-13,30,202.5555,276.1814,-73.6259,-26.66,36.9672,95.1024,258.5883,29.4857,143.1479,15.4688,0.5173,-0.4827,32.0439,0.25,0.125,0.7117,17,10.0195,8.203,145.0512,13.5312,1.4286,0.5436,8,4
2025-11-13,31,357.0637,276.1814,80.8823,29.29,37.4196,113.7828,258.6858,32.2294,8.8135,11.7815,0.6345,-0.3655,32.2361,0.125,0.0,0.0385,2,12.0643,4.7711,141.3399,45.7748,1.1283,1.4487,7,0
2025-11-13,32,266.904,276.1814,-9.2773,-3.36,40.4571,106.3699,179.3629,32.0962,15.1552,12.0344,0.6345,-0.3655,32.9282,0.125,0.0,0.0922,3,11.1186,14.963,111.0366,16.3145,1.1483,1.1108,4,0
2025-11-13,33,105.0978,276.1814,-171.0835,-61.95,35.8263,74.0384,42.4291,19.6973,0.0,27.4987,1.8688,0.8688,31.6518,0.25,0.0,0.0,0,7.7865,7.2998,95.2735,22.2636,0.3421,1.0139,4,5
2025-11-13,34,346.6499,276.1814,70.4686,25.52,37.0291,82.6794,264.3369,26.2006,0.0,11.1948,1.3527,0.3527,31.7368,0.25,0.0,0.0,0,8.6433,11.565,193.3349,46.0745,0.7668,1.4392,8,1
2025-11-13,35,451.9757,276.1814,175.7943,63.65,38.3743,81.0468,367.9693,26.0421,0.0,9.3725,1.2911,0.2911,32.1991,0.25,0.0,0.0,0,8.5295,7.5939,253.7943,19.708,0.7863,0.5288,6,3
2025-11-13,36,215.628,276.1814,-60.5533,-21.93,37.2148,69.6153,148.6929,26.5197,0.0,13.3754,1.4185,0.4185,31.9633,0.125,0.0,0.0,0,7.2398,12.2213,127.9252,82.7216,0.7209,2.1759,2,1
2025-11-13,37,259.1895,276.1814,-16.9918,-6.15,38.6822,89.2299,165.8187,24.2875,0.0,10.2537,1.3134,0.3134,32.7204,0.25,0.125,0.0,0,9.4067,7.3096,148.6736,25.9706,0.6909,2.1469,3,3
2025-11-13,38,-404.211,276.1814,-680.3924,-246.36,38.0126,69.4514,290.9537,33.4757,757.3391,11.8139,0.6345,-0.3655,32.3248,0.0,0.0,3.4806,45,7.2547,10.0927,147.5471,12.8523,2.7606,0.658,4,1
2025-11-13,39,154.7389,276.1814,-121.4424,-43.97,36.2032,96.2973,63.0432,24.7602,0.0,16.0445,1.5032,0.5032,31.8836,0.125,0.0,0.0,0,10.1706,6.6496,81.217,70.4647,0.6285,0.7448,3,2
2025-11-13,40,301.7987,276.1814,25.6174,9.28,36.6123,95.0018,210.5108,28.7854,0.0,11.5409,0.644,-0.356,32.4198,0.125,0.25,0.0,0,10.0039,8.527,131.466,65.8417,1.0123,0.767,4,3
2025-11-13,41,148.3139,276.1814,-127.8675,-46.3,37.7609,64.7562,84.5068,27.6115,0.0,11.0985,1.3386,0.3386,32.7778,0.0,0.0,0.0,0,6.8432,4.2182,87.4565,40.6538,0.77,0.3148,7,2
2025-11-13,42,98.9525,276.1814,-177.2288,-64.17,37.8333,66.6339,34.739,21.4607,0.0,18.7929,1.5936,0.5936,31.6596,0.25,0.0,0.0,0,6.8526,16.7762,72.4602,9.6146,0.4501,1.1127,9,2
