fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-11-09,1,240.2532,282.5235,-42.2703,-14.96,127.3737,80.6859,70.8656,28.424,0.0,10.2481,1.1757,0.1757,58.3117,0.0047,0.0,0.0,0,8.3637,12.94,105.6292,259.3879,0.781,0.6958,5,1
2025-11-09,2,390.3141,282.5235,107.7907,38.15,129.9895,93.5036,207.2373,28.7913,0.0,11.6249,1.1978,0.1978,58.783,0.125,0.0,0.0,0,10.0433,9.4613,154.5638,357.0085,0.8176,1.7508,5,3
2025-11-09,3,240.5271,282.5235,-41.9963,-14.86,126.9369,77.6934,106.8687,30.1676,5.3982,35.406,0.4,-0.6,59.01,0.2297,0.2493,0.2355,8,8.3207,8.2468,89.4111,452.8181,1.2309,1.7202,8,4
2025-11-09,4,234.4902,282.5235,-48.0332,-17.0,123.2031,72.8955,120.283,33.6688,23.4968,24.7257,0.5708,-0.4292,57.6133,0.0,0.125,0.1929,6,7.7499,8.6362,118.7538,50.1131,1.2716,1.3676,3,2
2025-11-09,5,234.2483,282.5235,-48.2751,-17.09,130.8276,91.4719,59.2132,23.6293,0.0,23.635,1.3927,0.3927,60.1885,0.0,0.25,0.0,0,9.8464,8.9192,125.3498,58.7867,0.5106,1.0277,5,2
2025-11-09,6,159.7851,282.5235,-122.7384,-43.44,129.4662,97.6848,-21.1642,26.0243,0.0,20.1774,1.3489,0.3489,57.8273,0.0529,0.0,0.0,0,10.6814,6.9049,47.5738,58.0742,0.6132,1.4011,4,4
2025-11-09,7,175.5999,282.5235,-106.9236,-37.85,118.569,90.4455,53.7561,31.8632,20.9739,34.3335,0.4,-0.6,57.2225,0.25,0.0,1.2911,26,9.7853,8.0413,85.4072,89.1936,1.8144,0.5179,8,2
2025-11-09,8,228.2151,282.5235,-54.3083,-19.22,126.401,96.9918,145.8166,35.2654,70.4352,35.2937,0.4,-0.6,58.8228,0.0,0.0047,0.497,13,10.1351,14.275,129.5992,27.199,1.5395,0.9453,6,3
2025-11-09,9,197.6205,282.5235,-84.9029,-30.05,128.2729,81.2216,34.0009,29.4334,0.0,16.4415,0.7142,-0.2858,57.5223,0.125,0.1768,0.0,0,8.7154,8.3553,87.0218,13.4223,0.9817,0.7233,4,2
2025-11-09,10,170.9279,282.5235,-111.5956,-39.5,123.554,80.6082,19.8621,22.6483,0.0,30.4481,1.5255,0.5255,57.9462,0.0,0.0,0.0,0,8.7464,6.7664,97.509,30.914,0.3592,0.5191,2,2
2025-11-09,11,188.1665,282.5235,-94.357,-33.4,127.1848,101.7819,39.7682,33.3074,12.8024,34.4585,0.4,-0.6,57.4309,0.1797,0.0,0.2971,9,10.8224,12.0359,86.2536,21.1271,1.3919,1.0142,2,3
2025-11-09,12,196.4607,282.5235,-86.0628,-30.46,126.6786,89.0648,81.5201,32.4007,33.9012,34.5009,0.4,-0.6,57.5015,0.25,0.0,0.5569,15,9.4799,10.3779,102.337,45.6832,1.4269,0.8665,8,0
2025-11-09,13,320.8362,282.5235,38.3127,13.56,131.2921,79.2837,149.3028,27.8123,0.0,11.23,1.1879,0.1879,59.7726,0.125,0.0,0.0,0,8.55,7.4856,169.0239,13.7359,0.7659,1.0223,4,1
2025-11-09,14,167.8129,282.5235,-114.7106,-40.6,117.1932,90.8006,53.9554,31.7925,28.245,34.0988,0.4,-0.6,56.8313,0.1297,0.125,0.8991,21,9.5619,12.2016,89.4601,14.8827,1.6173,0.6502,7,3
2025-11-09,15,144.1498,282.5235,-138.3737,-48.98,124.4017,88.2898,11.6703,33.293,11.7779,35.1412,0.4,-0.6,58.5686,0.1076,0.0,0.5468,15,9.3488,11.0547,74.4154,207.3321,1.4525,0.3945,3,0
2025-11-09,16,110.293,282.5235,-172.2305,-60.96,132.1708,107.7616,-76.9874,34.8115,-10.0846,27.9251,0.5283,-0.4717,59.1961,0.0,0.0,0.2631,8,11.6613,9.54,39.2411,113.9169,1.3365,0.9264,4,0
2025-11-09,17,495.1988,282.5235,212.6754,75.28,129.878,101.6218,311.6984,28.82,0.0,19.1795,0.6723,-0.3277,58.5327,0.3436,0.0,0.0,0,10.6522,14.4325,225.363,61.3668,0.9849,0.4231,8,1
2025-11-09,18,173.6728,282.5235,-108.8506,-38.53,119.0329,67.7662,15.5535,28.2923,0.0,0.3875,0.9932,-0.0068,57.1688,0.2547,0.0,0.0,0,7.1844,8.3462,75.9102,81.3943,0.8883,0.8069,7,1
2025-11-09,19,212.0787,282.5235,-70.4447,-24.93,127.4989,84.7398,46.5422,26.0105,0.0,20.6917,1.3561,0.3561,58.1021,0.125,0.0,0.0,0,9.0071,10.0712,111.0488,23.8058,0.5562,2.2898,6,1
2025-11-09,20,319.4985,282.5235,36.975,13.09,124.2561,64.6769,172.8796,27.6502,0.0,14.6639,1.249,0.249,58.8993,0.0,0.0,0.0,0,6.9535,6.442,192.6348,48.0488,0.6897,1.2365,1,2
2025-11-09,21,227.8938,282.5235,-54.6297,-19.34,130.1057,66.38,93.049,32.1703,8.8205,20.6501,0.6531,-0.3469,59.5222,0.0,0.1243,0.0691,3,6.9635,9.3416,113.2597,28.2057,1.1391,0.7226,8,2
2025-11-09,22,234.7792,282.5235,-47.7443,-16.9,129.2405,102.2065,54.9441,22.2982,0.0,29.3137,1.5051,0.5051,58.0355,0.125,0.0,0.0,0,11.1865,7.0562,106.9995,288.4528,0.3705,0.8305,3,1
2025-11-09,23,183.2508,282.5235,-99.2726,-35.14,123.7399,67.6788,28.6987,30.9492,0.0,5.9174,1.1038,0.1038,56.9923,0.0,0.0,0.0,0,7.3986,4.8126,83.6406,17.8279,0.9446,1.3334,2,3
