fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-15,1,normal,308.2889,230.5953,77.6935,33.69,171.8311,99.927,60.4696,23.9388,0.25,0.25,2,0.995,-0.005,9.5592,127.903,52.4333,1.0874,1.0926,4,4,False
2025-10-15,2,normal,257.0549,230.5953,26.4596,11.47,129.2788,107.1277,44.2459,23.5976,0.25,0.0586,1,1.0571,0.0571,10.2481,125.0601,56.1591,0.9075,0.8877,1,3,False
2025-10-15,3,normal,298.5705,230.5953,67.9752,29.48,144.5499,107.4978,67.433,20.9103,0.75,0.5727,3,1.0131,0.0131,10.2835,136.035,48.2796,0.7708,1.1397,3,4,False
2025-10-15,4,normal,228.5849,230.5953,-2.0104,-0.87,100.4892,99.329,53.8941,25.1274,0.0,0.0,2,0.9957,-0.0043,9.502,119.3118,44.2538,1.0749,0.8849,2,0,False
2025-10-15,5,normal,229.146,230.5953,-1.4493,-0.63,121.2498,99.4222,32.7445,24.2705,0.25,0.25,4,0.9941,-0.0059,9.511,115.314,43.2689,1.1033,1.0172,5,1,False
2025-10-15,6,normal,237.2393,230.5953,6.644,2.88,106.7835,104.2091,48.7175,22.4707,0.5,0.3872,3,1.0049,0.0049,9.9689,121.489,56.6733,0.9149,1.3341,6,4,False
2025-10-15,7,normal,217.1217,230.5953,-13.4737,-5.84,129.6084,107.9841,4.1269,24.5978,0.0,0.0,0,1.002,0.002,10.33,101.6544,53.9592,0.9656,1.0598,2,0,False
2025-10-15,8,normal,269.2106,230.5953,38.6153,16.75,144.0372,108.5415,41.0302,24.3984,0.25,0.0,3,0.9984,-0.0016,10.3833,117.0288,62.8452,1.0285,0.8241,6,0,False
2025-10-15,9,normal,266.4369,230.5953,35.8415,15.54,151.4803,105.2318,33.8843,24.1596,0.5,0.0,4,0.9938,-0.0062,10.0667,111.3795,47.2518,1.1078,0.932,7,2,False
2025-10-15,10,normal,210.5289,230.5953,-20.0664,-8.7,109.593,106.7376,18.424,24.2256,0.3086,0.0,3,0.9975,-0.0025,10.2108,105.8884,52.8181,1.0433,0.6587,5,1,False
2025-10-15,11,normal,267.149,230.5953,36.5537,15.85,112.6189,113.5904,62.0527,21.113,0.75,0.25,1,0.59,-0.41,10.8663,137.1319,67.4481,0.6634,0.897,5,3,False
2025-10-15,12,normal,307.5147,230.5953,76.9194,33.36,132.2396,95.1057,106.5825,26.4131,0.0,0.0,6,0.9727,-0.0273,9.098,135.8298,49.1608,1.4777,1.2275,4,5,False
2025-10-15,13,normal,240.6294,230.5953,10.034,4.35,108.035,101.9459,53.0981,22.4497,0.75,0.75,8,0.815,-0.185,9.7524,118.8559,46.6743,1.1406,0.8972,6,3,False
2025-10-15,14,normal,204.3513,230.5953,-26.244,-11.38,92.7176,109.6373,27.2799,25.2836,0.0,0.25,3,0.7596,-0.2404,10.4882,110.3992,53.3535,1.2704,0.8269,5,3,False
2025-10-15,15,normal,314.2327,230.5953,83.6374,36.27,145.7522,113.4023,79.6216,24.5433,0.7341,0.0,6,0.7606,-0.2394,10.8483,125.1698,57.6664,1.2527,1.3269,8,0,False
2025-10-15,16,normal,268.3213,230.5953,37.726,16.36,128.5649,103.8239,60.1483,24.2158,0.75,0.0,6,0.9889,-0.0111,9.932,120.4212,46.9811,1.1952,0.8672,6,0,False
2025-10-15,17,normal,196.5626,230.5953,-34.0327,-14.76,95.373,110.021,13.4194,22.2508,0.5,0.25,0,1.2873,0.2873,10.5249,105.1772,56.3463,0.8326,1.0753,7,3,False
2025-10-15,18,normal,139.6051,230.5953,-90.9902,-39.46,100.6933,112.8957,-48.1352,25.8487,0.0,0.0,3,0.9857,-0.0143,10.7999,85.3007,53.4037,1.2503,1.2157,2,1,False
2025-10-15,19,normal,208.0782,230.5953,-22.5171,-9.76,127.0245,95.9564,9.8055,24.7083,0.3227,0.0,3,0.9916,-0.0084,9.1794,102.0751,49.9325,1.1468,1.2029,8,1,False
2025-10-15,20,normal,290.0672,230.5953,59.4719,25.79,143.9913,98.7058,70.7497,23.3796,0.5,0.0,2,1.0018,0.0018,9.4424,130.1439,47.3137,0.9685,0.935,5,2,False
2025-10-15,21,normal,295.1128,230.5953,64.5175,27.98,152.0178,110.2369,54.5077,21.6496,0.5,1.0,1,0.7749,-0.2251,10.5455,123.3312,65.4332,1.0016,0.8544,4,5,False
2025-10-15,22,normal,234.4191,230.5953,3.8237,1.66,114.2231,97.2724,46.2221,23.2986,0.75,0.25,6,0.9922,-0.0078,9.3053,116.3275,49.8726,1.1358,1.1017,11,2,False
2025-10-15,23,normal,269.6949,230.5953,39.0996,16.96,102.7756,103.5759,88.1915,24.8481,0.0,0.0,1,0.9976,-0.0024,9.9083,134.1497,45.1099,1.0412,1.1577,3,1,False
2025-10-15,24,normal,250.3701,230.5953,19.7748,8.58,94.9452,104.0351,75.0745,23.6847,0.25,0.0,1,1.0056,0.0056,9.9522,131.8845,46.7458,0.9018,1.2544,2,1,False
2025-10-15,25,normal,243.5004,230.5953,12.9051,5.6,152.0729,97.0139,16.1774,21.7638,0.25,0.75,0,1.0621,0.0621,9.2806,110.3832,63.0553,0.8365,0.9056,8,5,False
2025-10-15,26,normal,239.5849,230.5953,8.9896,3.9,137.8173,111.9654,13.5115,23.7093,0.0,0.0,0,1.0123,0.0123,10.7109,107.2283,44.2173,0.7848,0.9524,3,0,False
2025-10-15,27,normal,255.0093,230.5953,24.414,10.59,121.7651,106.0957,51.7288,24.5803,0.5,0.0,8,0.9888,-0.0112,10.1494,118.7982,51.1912,1.1963,0.8698,2,1,False
2025-10-15,28,normal,292.824,230.5953,62.2287,26.99,139.7912,99.726,78.6931,25.3863,0.25,0.0,4,0.9869,-0.0131,9.54,126.2617,50.9973,1.2288,1.0598,2,0,False
2025-10-15,29,normal,295.3676,230.5953,64.7723,28.09,85.8487,99.7187,134.1427,24.3425,0.0,0.1905,1,1.0002,0.0002,9.5393,154.3198,47.8489,0.997,1.0437,4,1,False
2025-10-15,30,normal,200.8538,230.5953,-29.7415,-12.9,118.4216,106.4351,-2.0426,21.9602,0.5586,0.0,0,1.0187,0.0187,10.1818,100.0116,45.7969,0.6718,0.9655,5,1,False
2025-10-15,31,normal,251.5403,230.5953,20.945,9.08,141.0611,102.0413,31.5799,23.142,1.0,0.25,6,0.7614,-0.2386,9.7615,114.8106,50.5675,1.2389,1.0074,8,4,False
2025-10-15,32,normal,295.5975,230.5953,65.0022,28.19,153.5295,106.4406,59.4116,23.7841,0.25,0.4841,4,1.1483,0.1483,10.1824,122.5468,43.1943,1.099,1.1142,5,2,False
2025-10-15,33,normal,220.2578,230.5953,-10.3375,-4.48,109.7347,118.4228,16.6179,24.5177,0.5,0.0,5,0.815,-0.185,11.3286,107.2946,54.092,1.1536,1.0433,5,0,False
2025-10-15,34,normal,191.1635,230.5953,-39.4318,-17.1,107.0773,110.968,-4.9274,21.9544,0.7341,0.25,5,1.2852,0.2852,10.6155,99.8936,49.0161,0.8708,0.8772,4,4,False
2025-10-15,35,normal,241.1899,230.5953,10.5946,4.59,124.0227,107.7266,33.075,23.6344,0.0,0.25,1,1.0074,0.0074,10.3054,121.0133,57.2027,0.8704,1.1555,3,1,False
2025-10-15,36,normal,195.8584,230.5953,-34.737,-15.06,119.5414,101.2919,-1.3952,23.5797,0.25,0.25,1,0.7772,-0.2228,9.6898,100.4377,45.134,0.9621,1.0386,2,1,False
2025-10-15,37,normal,206.8294,230.5953,-23.7659,-10.31,90.794,105.1721,35.2477,24.3844,0.25,0.0,3,0.9971,-0.0029,10.061,114.45,52.5874,1.0512,0.7757,1,1,False
2025-10-15,38,normal,200.3197,230.5953,-30.2756,-13.13,85.3323,103.7133,34.9898,23.7156,0.5,0.1137,3,0.998,-0.002,9.9215,114.2278,60.1449,1.0354,1.1805,7,1,False
