fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-13,1,normal,175.5963,250.0173,-74.421,-29.77,72.5965,140.2297,-17.1529,20.077,0.1455,0.5,1,1.0,0.0,10.1375,93.2354,52.4591,0.8584,0.6085,3,3,False
2025-10-13,2,normal,271.0919,250.0173,21.0746,8.43,119.6657,146.4968,25.7272,20.7978,0.0,0.25,1,1.0,0.0,10.5906,109.1884,45.6626,0.8632,1.359,3,2,False
2025-10-13,3,normal,228.948,250.0173,-21.0693,-8.43,75.1249,136.8575,38.373,21.4075,0.0,0.0,1,1.0,0.0,9.8938,109.6026,50.2729,0.8803,1.0582,4,1,False
2025-10-13,4,normal,238.9724,250.0173,-11.0449,-4.42,69.1316,142.1518,47.9709,20.282,0.25,0.25,1,0.775,-0.225,10.2765,115.3678,47.3116,0.8607,0.9862,7,2,False
2025-10-13,5,normal,255.7654,250.0173,5.7481,2.3,86.4214,139.2392,50.1259,20.0212,0.5,0.25,0,1.2557,0.2557,10.0659,116.6031,46.5457,0.9149,1.2317,6,3,False
2025-10-13,6,normal,251.2932,250.0173,1.276,0.51,92.8743,133.398,49.6618,24.6409,0.0,0.0,12,1.0,0.0,9.6437,109.6651,45.3664,1.4113,0.8816,2,3,False
2025-10-13,7,normal,278.0611,250.0173,28.0439,11.22,74.3757,132.3516,91.4253,20.0914,0.3955,0.25,1,0.55,-0.45,9.568,130.1204,50.143,0.8929,1.1966,5,3,False
2025-10-13,8,normal,191.4692,250.0173,-58.5481,-23.42,75.0051,150.7742,-14.1434,20.1667,0.25,0.25,1,1.0,0.0,10.8998,95.6371,57.5506,0.8585,0.933,4,3,False
2025-10-13,9,normal,203.8978,250.0173,-46.1195,-18.45,48.4853,130.749,47.3121,22.6486,0.0,0.0,1,1.0,0.0,9.4522,108.0694,55.5021,1.0742,1.0459,1,1,False
2025-10-13,10,normal,190.7564,250.0173,-59.2608,-23.7,73.8789,143.4415,-5.9087,20.6553,0.0,0.5,0,1.5556,0.5556,10.3697,94.1447,53.4791,0.919,0.911,3,3,False
2025-10-13,11,normal,186.0519,250.0173,-63.9654,-25.58,49.5332,145.8157,10.6244,19.9214,0.4841,0.0,1,1.0,0.0,10.5414,101.3755,49.7489,0.8144,0.9827,4,2,False
2025-10-13,12,normal,288.6763,250.0173,38.659,15.46,113.8548,147.3546,46.7062,19.2393,0.4556,0.5,1,0.815,-0.185,10.6526,118.5225,48.4303,0.8893,0.815,5,7,False
2025-10-13,13,normal,267.7797,250.0173,17.7624,7.1,90.9303,148.8804,49.8834,21.9145,0.5,0.0,10,1.0,0.0,10.7629,116.562,46.8336,1.2044,0.8301,4,5,False
2025-10-13,14,normal,282.8101,250.0173,32.7928,13.12,99.0563,141.3805,62.1215,19.7483,0.5,0.25,1,1.0,0.0,10.2207,120.4538,44.2724,0.84,0.9261,3,1,False
2025-10-13,15,normal,280.6148,250.0173,30.5976,12.24,109.9595,138.2472,51.8043,19.3961,0.75,0.5,12,1.0,0.0,9.9942,115.5536,51.6123,0.9567,0.7754,11,3,False
2025-10-13,16,normal,272.3799,250.0173,22.3626,8.94,92.9821,130.8125,69.2705,20.6851,0.25,0.25,0,1.2692,0.2692,9.4568,122.0171,50.1961,0.9237,0.9149,5,2,False
2025-10-13,17,normal,322.5025,250.0173,72.4853,28.99,107.425,143.894,91.5827,20.3992,0.25,0.8035,3,0.775,-0.225,10.4024,125.147,45.9017,1.0674,1.1358,3,5,False
2025-10-13,18,normal,245.1614,250.0173,-4.8559,-1.94,82.9155,130.8808,51.7593,20.3941,0.25,0.0,1,1.0,0.0,9.4617,122.3919,45.3852,0.8002,1.2861,8,1,False
2025-10-13,19,normal,260.5263,250.0173,10.509,4.2,68.1309,147.0468,66.7931,21.4444,0.5,0.0,3,0.775,-0.225,10.6304,116.0265,56.8789,1.0935,1.1047,6,4,False
2025-10-13,20,normal,247.7972,250.0173,-2.22,-0.89,74.6434,133.4934,60.609,20.9485,0.5727,0.0,2,1.0,0.0,9.6506,115.8107,49.4232,1.0061,0.906,6,2,False
2025-10-13,21,normal,240.0744,250.0173,-9.9429,-3.98,50.8779,142.3825,67.84,21.026,0.25,0.0,1,1.0,0.0,10.2932,124.19,56.3108,0.9332,0.8008,3,3,False
2025-10-13,22,normal,292.2101,250.0173,42.1928,16.88,100.2549,134.2319,79.7176,21.9943,0.0,0.0,1,1.0,0.0,9.7039,123.3081,59.8994,0.972,0.8172,5,1,False
2025-10-13,23,normal,211.0699,250.0173,-38.9473,-15.58,54.6011,127.4217,51.1435,22.0963,0.5,0.0,8,1.0,0.0,9.2116,115.3726,46.2633,1.1656,0.9705,5,2,False
2025-10-13,24,normal,282.7411,250.0173,32.7238,13.09,70.7053,125.7298,109.2852,22.9791,0.0,0.0,4,1.0,0.0,9.0893,128.1999,47.5095,1.1258,1.0862,7,1,False
2025-10-13,25,normal,223.7798,250.0173,-26.2374,-10.49,66.7765,147.1003,32.1625,22.2594,0.0,0.25,4,1.0,0.0,10.6342,108.7288,47.9878,1.0915,0.9191,7,2,False
2025-10-13,26,normal,249.1756,250.0173,-0.8417,-0.34,102.3836,139.5184,27.9473,20.6738,0.25,0.25,1,1.0,0.0,10.0861,106.3296,53.0492,0.9053,0.9935,3,1,False
2025-10-13,27,normal,199.9655,250.0173,-50.0518,-20.02,88.9597,138.3974,-7.4207,19.9709,0.25,0.25,1,0.775,-0.225,10.0051,96.937,58.8812,0.8274,0.9669,5,3,False
2025-10-13,28,normal,200.2631,250.0173,-49.7542,-19.9,78.9881,134.8044,6.6077,20.1371,0.6455,0.0,1,0.775,-0.225,9.7453,99.3826,52.4628,0.8836,0.8996,9,1,False
2025-10-13,29,normal,327.4984,250.0173,77.4811,30.99,71.8504,145.7541,131.61,21.7161,0.5,0.0,8,1.0,0.0,10.5369,136.8432,46.4562,1.0847,1.2483,3,1,False
2025-10-13,30,normal,331.9938,250.0173,81.9765,32.79,86.989,148.7937,117.4928,21.2817,1.0,0.25,12,1.0,0.0,10.7567,126.5425,61.3325,1.2746,0.9542,9,3,False
2025-10-13,31,normal,275.2905,250.0173,25.2732,10.11,95.9364,133.7295,67.1817,21.5572,0.5,0.0,3,1.0,0.0,9.6676,120.8239,51.6369,1.0407,1.039,6,0,False
2025-10-13,32,normal,193.8683,250.0173,-56.149,-22.46,53.9411,135.5507,24.9974,20.621,0.4841,0.0,1,1.0,0.0,9.7993,106.6561,52.1508,0.8923,0.9446,4,0,False
2025-10-13,33,normal,260.6068,250.0173,10.5895,4.24,71.2908,136.7557,71.1392,18.579,0.5,0.5,0,1.2778,0.2778,9.8864,128.6097,45.2531,0.7509,1.2093,4,4,False
2025-10-13,34,normal,196.9205,250.0173,-53.0968,-21.24,61.5762,139.4462,18.4623,22.5642,0.25,0.0,8,1.0,0.0,10.0809,101.0192,50.4632,1.1604,1.0203,7,2,False
2025-10-13,35,normal,263.0548,250.0173,13.0375,5.21,54.3072,140.5131,91.3563,23.1218,0.0,0.5,11,1.0,0.0,10.158,119.8716,51.1771,1.3043,0.9772,4,3,False
2025-10-13,36,normal,178.4127,250.0173,-71.6046,-28.64,57.6008,139.7675,2.4899,21.4455,0.3227,0.0,2,1.0,0.0,10.1041,98.7084,48.0248,0.9693,1.0807,6,0,False
2025-10-13,37,normal,213.1245,250.0173,-36.8927,-14.76,72.4209,142.0819,19.3259,20.7041,0.0,0.3068,1,1.0,0.0,10.2714,107.8873,54.7647,0.8826,1.0543,2,4,False
2025-10-13,38,normal,258.484,250.0173,8.4667,3.39,94.7754,132.9795,51.1068,20.3777,0.5,0.0,1,1.0,0.0,9.6134,118.8708,48.91,0.8599,1.0148,3,0,False
2025-10-13,39,normal,216.2698,250.0173,-33.7475,-13.5,78.3541,128.4275,30.039,20.5509,0.25,0.25,1,1.0,0.0,9.2843,107.3405,43.414,0.9027,1.0458,7,2,False
2025-10-13,40,normal,304.9505,250.0173,54.9333,21.97,69.0515,121.5166,135.4494,21.0669,0.25,0.25,0,1.1776,0.1776,8.7847,143.4673,50.4686,0.9833,1.101,6,2,False
2025-10-13,41,normal,292.2506,250.0173,42.2334,16.89,69.3136,130.3096,114.1669,21.5394,0.25,0.0,2,1.0,0.0,9.4204,133.2652,44.4474,0.979,0.9058,7,2,False
2025-10-13,42,normal,255.3011,250.0173,5.2838,2.11,101.3766,133.796,40.9862,20.8576,0.75,0.2341,14,1.0,0.0,9.6724,109.1293,58.3995,1.144,0.869,9,5,False
2025-10-13,43,normal,299.7163,250.0173,49.699,19.88,49.5463,152.4294,118.7424,21.0018,0.5,0.0,1,0.775,-0.225,11.0195,135.694,63.2829,0.9914,1.3823,3,2,False
2025-10-13,44,normal,296.5725,250.0173,46.5552,18.62,116.8538,142.2672,60.0531,22.6016,0.25,0.174,8,1.0,0.0,10.2848,115.3958,57.1942,1.2451,1.1646,6,4,False
