fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-04,1,normal,502.6005,511.5128,-8.9122,-1.74,115.0822,180.045,227.6477,20.1742,0.0,0.0,13,0.5667,-0.4333,9.6582,103.716,48.7812,1.3268,0.8441,2,4,False
2025-10-04,2,normal,493.6414,511.5128,-17.8714,-3.49,118.1313,186.1542,206.1049,16.749,0.4876,0.0,4,1.0857,0.0857,9.9859,115.3897,53.2988,0.9934,1.1657,5,5,False
2025-10-04,3,normal,495.8122,511.5128,-15.7005,-3.07,129.359,180.9082,204.2716,18.7265,0.0,0.25,9,0.6979,-0.3021,9.7045,105.6048,62.5195,1.1416,0.9508,3,2,False
2025-10-04,4,normal,450.8286,511.5128,-60.6842,-11.86,114.3711,185.2222,168.4664,17.2312,0.0,0.0,0,1.1695,0.1695,9.9359,106.8687,56.0609,0.8635,1.1107,2,0,False
2025-10-04,5,normal,523.297,511.5128,11.7842,2.3,115.7789,168.9228,255.1824,16.5872,0.25,0.25,1,0.8758,-0.1242,9.0615,127.7469,53.4218,0.9432,0.8575,7,2,False
2025-10-04,6,normal,528.9115,511.5128,17.3987,3.4,129.1628,193.1749,221.1292,14.5554,0.4592,0.1376,0,1.3428,0.3428,10.3625,137.0026,54.2273,0.7038,0.9182,4,1,False
2025-10-04,7,normal,621.8932,511.5128,110.3804,21.58,126.7473,195.0325,317.8348,17.7215,0.25,0.0567,5,1.0712,0.0712,10.4621,139.3096,41.8901,1.0102,1.2205,7,2,False
2025-10-04,8,normal,597.7614,511.5128,86.2486,16.86,115.9932,195.2953,305.5039,19.031,0.1156,0.25,8,0.3313,-0.6687,10.4762,123.9989,72.0882,1.1992,1.1649,5,2,False
2025-10-04,9,normal,508.6996,511.5128,-2.8132,-0.55,134.0083,182.0276,210.4584,17.7946,0.5,0.0,10,0.668,-0.332,9.7645,110.5686,42.4366,1.0725,0.9367,12,0,False
2025-10-04,10,normal,498.5166,511.5128,-12.9962,-2.54,132.9477,178.7378,203.6292,16.7981,0.0,0.0,0,1.1774,0.1774,9.588,120.6487,46.1683,0.8363,0.8003,4,0,False
