fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-24,27,normal,354.0658,406.6574,-52.5916,-12.93,228.8163,114.7581,34.0053,23.5138,0.0,0.0,0,1.0795,0.0795,9.7678,103.2199,46.4202,0.7932,1.2266,5,1,False
2025-10-24,28,normal,393.5443,406.6574,-13.1131,-3.22,248.3525,106.3633,60.4239,21.5953,0.5,0.5,1,1.2805,0.2805,9.0533,114.1598,56.7449,0.8644,0.9247,2,4,False
2025-10-24,29,normal,413.5374,406.6574,6.8799,1.69,221.8254,113.7572,101.4232,23.4684,0.2515,0.25,3,0.815,-0.185,9.6826,124.0549,50.2782,1.0155,0.9805,6,1,False
2025-10-24,30,normal,413.8611,406.6574,7.2037,1.77,217.3699,126.7201,93.4987,23.7275,0.5,0.0,3,0.9964,-0.0036,10.786,120.2059,51.9007,1.0293,1.3536,5,1,False
2025-10-24,31,normal,418.8536,406.6574,12.1962,3.0,234.5417,124.1687,83.1389,22.9957,0.6156,0.1482,4,0.9993,-0.0007,10.5688,119.1487,45.3365,1.0059,1.1987,6,1,False
2025-10-24,32,normal,369.7684,406.6574,-36.889,-9.07,240.8633,122.1884,30.6633,23.9465,0.0,0.1195,1,1.0024,0.0024,10.4002,98.4642,50.8353,0.9804,1.1338,7,3,False
2025-10-24,33,normal,405.5417,406.6574,-1.1157,-0.27,238.5497,117.096,71.1582,21.2622,0.5747,0.5,0,1.0256,0.0256,9.9668,120.1452,53.4562,0.8005,1.1359,8,3,False
2025-10-24,34,normal,393.1596,406.6574,-13.4978,-3.32,259.7426,115.3512,42.586,24.5201,0.0727,0.0,2,0.9942,-0.0058,9.8183,101.8948,54.948,1.0477,0.8416,3,0,False
2025-10-24,35,normal,395.1797,406.6574,-11.4777,-2.82,242.3371,116.8652,60.1264,24.149,0.25,0.25,2,1.1581,0.1581,9.9472,108.2566,56.6109,1.1114,1.153,4,1,False
2025-10-24,36,normal,439.5983,406.6574,32.9409,8.1,262.0412,118.6773,82.4737,23.5938,0.75,0.272,5,0.9686,-0.0314,10.1014,112.9491,38.8845,1.2563,0.8899,5,2,False
2025-10-24,37,normal,376.9807,406.6574,-29.6767,-7.3,235.486,112.4617,52.2902,23.2572,0.4834,0.0,2,1.0012,0.0012,9.5723,107.5642,43.3465,0.9899,0.9909,4,1,False
2025-10-24,38,normal,457.4156,406.6574,50.7581,12.48,194.8393,118.1914,168.8515,24.4666,0.4183,0.0,4,0.9788,-0.0212,10.06,144.8563,48.9282,1.1729,0.9342,4,0,False
2025-10-24,39,normal,422.5477,406.6574,15.8903,3.91,249.8701,114.2131,81.6305,23.166,0.5,0.1156,3,1.0002,0.0002,9.7214,117.1324,46.0277,0.9985,0.8973,6,1,False
2025-10-24,40,normal,392.4974,406.6574,-14.16,-3.48,214.6077,107.8121,92.4214,22.3438,0.3381,0.75,2,0.8927,-0.1073,9.1766,118.0003,58.2869,1.0726,0.7919,7,4,False
2025-10-24,41,normal,421.564,406.6574,14.9066,3.67,241.3388,110.0976,94.3118,24.1842,0.0,0.0,0,1.0836,0.0836,9.3711,125.295,51.0828,0.9163,1.3636,4,1,False
2025-10-24,42,normal,452.1347,406.6574,45.4772,11.18,222.552,123.8185,130.0977,24.3336,0.4682,0.0,3,0.7565,-0.2435,10.539,131.0666,54.8155,1.1512,1.0096,4,0,False
2025-10-24,43,normal,465.2901,406.6574,58.6327,14.42,231.3808,113.7044,144.6687,24.4636,0.6259,0.0,6,0.737,-0.263,9.6781,131.3619,42.0025,1.3098,0.7335,5,1,False
2025-10-24,44,normal,399.3588,406.6574,-7.2986,-1.79,262.1935,111.8201,48.2446,22.8994,0.0,0.5,0,1.3244,0.3244,9.5177,108.0446,50.2064,0.8788,0.9789,2,2,False
2025-10-24,45,normal,389.5577,406.6574,-17.0997,-4.2,236.9714,114.4589,59.979,21.8516,0.5,0.25,1,0.8596,-0.1404,9.7423,112.3088,47.3554,0.78,1.0443,5,3,False
2025-10-24,46,normal,405.9557,406.6574,-0.7017,-0.17,251.9807,117.7239,61.1261,24.8751,0.2092,0.0,3,0.9768,-0.0232,10.0202,106.7089,56.3004,1.1893,1.2659,2,2,False
2025-10-24,47,normal,385.2901,406.6574,-21.3673,-5.25,265.4973,112.2892,31.1238,23.6202,0.0,0.2092,1,1.032,0.032,9.5577,100.1152,57.2774,0.9167,1.1264,8,2,False
2025-10-24,48,normal,432.8102,406.6574,26.1527,6.43,230.4893,123.7137,102.9433,24.3363,0.4592,0.3759,5,0.9617,-0.0383,10.5301,114.1839,48.4382,1.3125,1.0288,4,3,False
2025-10-24,49,normal,395.6483,406.6574,-11.0091,-2.71,233.9062,112.3859,72.8521,23.4959,0.5,0.3759,3,0.9846,-0.0154,9.5659,114.458,58.2398,1.1258,1.5026,4,3,False
2025-10-24,50,normal,378.9483,406.6574,-27.7091,-6.81,197.837,114.9917,89.7688,23.6492,0.4682,0.0,2,1.0366,0.0366,9.7877,116.4061,58.0052,1.0398,1.128,5,2,False
2025-10-24,51,normal,424.9378,406.6574,18.2804,4.5,222.8089,115.1305,110.9284,23.9299,0.25,0.0,2,0.815,-0.185,9.7995,131.9765,57.1317,0.9909,0.929,2,0,False
2025-10-24,52,normal,420.4007,406.6574,13.7433,3.38,240.258,108.0653,95.1749,23.0975,0.25,0.0,0,1.0282,0.0282,9.1981,131.7752,47.4964,0.8261,0.904,3,1,False
2025-10-24,53,normal,409.1284,406.6574,2.471,0.61,258.762,112.2869,60.7675,22.688,0.5,0.0,1,1.0436,0.0436,9.5575,112.1473,53.6999,0.8865,0.9027,8,2,False
2025-10-24,54,normal,383.803,406.6574,-22.8544,-5.62,249.9412,120.597,36.3088,23.044,0.0,0.5,2,1.01,0.01,10.2648,100.3586,51.0267,0.9184,0.8811,3,2,False
2025-10-24,55,normal,400.4579,406.6574,-6.1996,-1.52,247.43,116.6556,59.5841,23.2118,0.75,0.25,5,0.7574,-0.2426,9.9293,108.0375,46.519,1.1434,0.9732,8,1,False
2025-10-24,56,normal,353.5755,406.6574,-53.0819,-13.05,226.4298,109.4647,40.0354,22.3545,0.7658,0.5,12,0.8901,-0.1099,9.3173,99.3471,53.9293,1.2238,0.8187,8,5,False
2025-10-24,57,normal,395.0831,406.6574,-11.5743,-2.85,243.9408,119.8004,56.5342,25.1924,0.0,0.0,2,0.9806,-0.0194,10.197,106.331,50.2054,1.1587,0.7957,3,0,False
2025-10-24,58,normal,408.5239,406.6574,1.8665,0.46,214.0691,115.9832,101.3947,22.9232,0.0917,0.25,0,0.7931,-0.2069,9.8721,133.7902,59.4418,0.8493,1.0794,7,3,False
2025-10-24,59,normal,373.615,406.6574,-33.0424,-8.13,217.1796,122.6367,56.9302,23.1315,0.5851,0.0,2,1.0055,0.0055,10.4384,112.1868,55.4296,0.9553,1.1811,8,0,False
2025-10-24,60,normal,348.3567,406.6574,-58.3007,-14.34,228.6374,113.1965,29.5756,23.0527,0.5,0.25,4,0.815,-0.185,9.6349,98.8685,50.016,1.0246,1.0703,4,2,False
2025-10-24,61,normal,391.5521,406.6574,-15.1054,-3.71,229.0334,117.6026,67.6616,22.7455,0.25,0.4795,3,1.0232,0.0232,10.0099,114.8955,53.4337,0.9397,0.9999,7,2,False
2025-10-24,62,normal,388.362,406.6574,-18.2954,-4.5,258.0671,114.2011,40.8289,24.7351,0.0,0.0,2,0.9887,-0.0113,9.7204,104.6991,51.9075,1.0926,1.0355,4,2,False
2025-10-24,63,normal,417.3655,406.6574,10.708,2.63,240.3054,112.6512,88.5886,24.1797,0.4682,0.25,5,0.7465,-0.2535,9.5885,113.1919,52.0061,1.2325,0.9014,7,2,False
2025-10-24,64,normal,381.8377,406.6574,-24.8197,-6.1,232.3217,129.337,42.8756,22.6965,0.0,0.75,0,1.3006,0.3006,11.0087,106.1579,53.3887,0.9406,1.1665,2,4,False
2025-10-24,65,normal,419.4367,406.6574,12.7793,3.14,258.4914,113.56,70.5966,23.2113,0.5,0.25,4,0.815,-0.185,9.6658,113.6519,52.2172,1.0445,0.9566,7,1,False
2025-10-24,66,normal,441.8751,406.6574,35.2176,8.66,265.8549,126.4861,72.1004,22.5664,0.4903,0.0,2,1.0188,0.0188,10.7661,122.3,46.7224,0.8466,0.9938,5,1,False
2025-10-24,67,normal,435.9033,406.6574,29.2459,7.19,217.4732,118.3977,124.3604,24.3281,0.25,0.25,2,1.0555,0.0555,10.0776,127.1822,49.1468,1.1793,1.1171,5,3,False
2025-10-24,68,normal,407.769,406.6574,1.1116,0.27,231.9258,119.8575,80.0595,24.0738,0.1259,0.25,3,0.9848,-0.0152,10.2019,114.0827,49.1493,1.1243,1.0301,6,4,False
2025-10-24,69,normal,347.6344,406.6574,-59.0231,-14.51,235.8117,113.9141,20.1426,22.2341,0.3982,0.0,2,1.0892,0.0892,9.696,98.8683,55.0147,0.7341,0.9397,3,1,False
2025-10-24,70,normal,381.2132,406.6574,-25.4443,-6.26,264.478,116.1737,24.7058,24.1444,0.2092,0.0,2,0.9977,-0.0023,9.8883,93.4671,57.225,1.0186,0.9522,3,0,False
2025-10-24,71,normal,305.0489,406.6574,-101.6086,-24.99,204.1497,113.896,10.0735,23.0704,0.2092,0.0,1,1.0187,0.0187,9.6944,92.4714,50.8165,0.8476,0.9047,6,2,False
2025-10-24,72,normal,397.6904,406.6574,-8.967,-2.21,229.2602,121.5872,69.9349,23.0919,0.25,0.25,2,1.0066,0.0066,10.3491,114.6037,54.1493,0.9463,1.1273,7,3,False
2025-10-24,73,normal,401.937,406.6574,-4.7204,-1.16,225.5936,120.96,79.0704,23.6871,0.0,0.2182,1,1.0227,0.0227,10.2957,120.6579,54.9566,0.941,1.2333,1,3,False
2025-10-24,74,normal,421.1063,406.6574,14.4489,3.55,266.9856,119.0217,58.2148,23.1157,0.25,0.25,0,0.7967,-0.2033,10.1307,105.5665,51.4819,0.9436,0.7818,4,1,False
2025-10-24,75,normal,397.3584,406.6574,-9.2991,-2.29,219.4811,109.4099,91.8806,23.4132,0.3247,0.5,4,0.9832,-0.0168,9.3126,117.3005,51.1562,1.1371,0.8818,8,2,False
2025-10-24,76,normal,388.8873,406.6574,-17.7701,-4.37,240.13,107.0954,64.0488,22.3869,0.5,0.0,0,1.0761,0.0761,9.1156,119.4656,44.4326,0.802,0.911,7,1,False
2025-10-24,77,normal,408.6481,406.6574,1.9907,0.49,247.6112,117.4365,66.8172,23.2168,0.5,0.25,3,0.7715,-0.2285,9.9958,112.1726,50.1101,1.0288,1.1127,10,2,False
2025-10-24,78,normal,482.6721,406.6574,76.0147,18.69,270.6126,119.8719,116.2265,24.0389,0.25,0.3227,2,0.9818,-0.0182,10.2031,123.7759,66.4874,1.1488,0.8721,7,3,False
2025-10-24,79,normal,352.4771,406.6574,-54.1803,-13.32,217.6872,115.9919,41.8175,23.0194,0.5,0.0,0,0.828,-0.172,9.8728,104.7073,51.5425,0.8622,1.3557,7,0,False
2025-10-24,80,normal,454.5755,406.6574,47.9181,11.78,273.6838,128.9641,75.2117,23.284,0.25,0.0,0,0.8706,-0.1294,10.977,121.2839,49.7772,0.9055,0.9137,3,2,False
2025-10-24,81,normal,449.9062,406.6574,43.2488,10.64,246.6336,115.4846,110.8213,23.0332,0.2092,0.5353,3,0.7662,-0.2338,9.8296,127.6962,48.6615,1.0717,0.8829,3,5,False
2025-10-24,82,normal,507.0212,406.6574,100.3638,24.68,265.3286,130.7886,134.2629,23.359,0.2334,0.3982,7,0.9946,-0.0054,11.1323,136.5846,48.7583,1.0438,1.148,7,2,False
2025-10-24,83,normal,355.2287,406.6574,-51.4288,-12.65,226.4375,114.3602,37.2005,22.7696,0.3417,0.3554,3,0.9243,-0.0757,9.7339,99.2284,61.0268,0.9439,0.9863,8,2,False
2025-10-24,84,normal,434.2793,406.6574,27.6219,6.79,250.4126,121.5861,86.6877,24.4071,0.0917,0.0,2,0.9125,-0.0875,10.349,120.8327,47.563,1.0407,0.9955,5,1,False
2025-10-24,85,normal,396.5993,406.6574,-10.0581,-2.47,240.2806,113.4831,66.1205,23.2849,0.25,0.25,2,1.004,0.004,9.6593,114.1799,52.0248,0.9674,1.3009,1,4,False
2025-10-24,86,normal,445.4101,406.6574,38.7526,9.53,280.6849,123.0335,66.6206,24.9289,0.3759,0.0,5,0.9705,-0.0295,10.4722,108.789,48.2923,1.2405,1.0567,5,2,False
2025-10-24,87,normal,416.4203,406.6574,9.7629,2.4,253.2674,111.2403,73.8044,21.8919,1.0727,0.2092,5,0.815,-0.185,9.4684,113.9633,56.1884,0.9948,0.9739,9,1,False
2025-10-24,88,normal,422.7986,406.6574,16.1411,3.97,260.8661,123.4388,61.7155,23.2218,0.5,0.0,2,0.815,-0.185,10.5067,116.7178,49.1161,0.9877,1.0048,5,2,False
2025-10-24,89,normal,393.6336,406.6574,-13.0238,-3.2,240.655,116.5287,60.6252,24.1754,0.2312,0.0,2,0.9927,-0.0073,9.9185,113.8461,40.9992,1.0598,1.1725,5,1,False
2025-10-24,90,normal,445.7773,406.6574,39.1199,9.62,272.3909,113.0244,83.9923,23.6304,0.2092,0.25,2,1.0001,0.0001,9.6202,118.9442,46.6227,0.9993,1.1097,5,2,False
2025-10-24,91,normal,410.0716,406.6574,3.4142,0.84,267.7455,118.9355,45.7665,22.3759,0.4682,0.5,3,0.7803,-0.2197,10.1234,107.8558,45.0737,0.9566,1.238,10,4,False
2025-10-24,92,normal,442.205,406.6574,35.5476,8.74,222.4343,117.9099,124.2055,22.3447,0.3262,0.6259,0,1.1852,0.1852,10.0361,138.5355,50.3626,0.955,1.0305,6,4,False
2025-10-24,93,normal,419.4643,406.6574,12.8069,3.15,258.3958,115.8927,68.3847,23.2089,0.0,0.3227,2,1.0152,0.0152,9.8644,117.6326,47.7463,0.876,0.9207,3,2,False
2025-10-24,94,normal,373.2863,406.6574,-33.3711,-8.21,204.6523,119.1901,72.2694,22.8255,0.713,0.4592,6,0.7525,-0.2475,10.145,111.7738,45.1587,1.1838,1.0728,7,3,False
2025-10-24,95,normal,358.3996,406.6574,-48.2578,-11.87,231.8253,115.6861,34.1012,23.213,0.022,0.25,0,0.8105,-0.1895,9.8468,100.8636,52.4689,0.9076,0.7389,5,2,False
2025-10-24,96,normal,379.097,406.6574,-27.5604,-6.78,225.9672,108.3104,69.9906,25.1712,0.1156,0.0917,4,0.892,-0.108,9.219,108.4811,49.9375,1.2076,1.2108,4,2,False
2025-10-24,97,normal,497.401,406.6574,90.7436,22.31,270.5569,121.2271,128.2916,22.6746,0.4478,0.0,1,1.124,0.124,10.3184,151.3444,52.2449,0.8166,1.1398,4,1,False
2025-10-24,98,normal,488.7279,406.6574,82.0705,20.18,235.5655,127.0279,150.7454,24.6109,0.1482,0.25,8,1.0368,0.0368,10.8122,133.4723,43.1728,1.3089,1.0026,3,5,False
2025-10-24,99,normal,411.8436,406.6574,5.1862,1.28,250.6841,115.5202,68.6853,23.046,0.272,0.2092,2,1.0075,0.0075,9.8327,113.6037,50.5725,0.9388,0.8054,4,1,False
2025-10-24,100,normal,451.0689,406.6574,44.4115,10.92,248.6205,131.1613,94.0154,22.7283,0.272,0.0,0,1.0312,0.0312,11.164,130.3178,53.8162,0.8589,0.9232,4,4,False
2025-10-24,101,normal,474.4956,406.6574,67.8381,16.68,263.5022,122.1799,113.1349,24.3215,0.5,0.0,5,0.9808,-0.0192,10.3995,125.8896,51.1761,1.1563,1.0579,5,0,False
2025-10-24,102,normal,398.9601,406.6574,-7.6973,-1.89,261.2137,112.8537,47.6288,22.7361,0.0,0.5,0,1.308,0.308,9.6057,109.123,53.2168,0.9214,0.8868,6,5,False
2025-10-24,103,normal,461.5699,406.6574,54.9125,13.5,255.7571,113.0173,115.6319,22.8365,0.0,0.4592,1,1.0447,0.0447,9.6196,144.1656,48.7451,0.8838,1.0877,3,4,False
2025-10-24,104,normal,359.7942,406.6574,-46.8632,-11.52,234.6235,127.1619,20.9315,22.9227,0.5,0.272,3,1.0012,0.0012,10.8236,96.7907,49.8453,0.9901,1.2396,3,2,False
2025-10-24,105,normal,453.7755,406.6574,47.1181,11.59,277.4837,116.5802,82.5555,22.844,0.3262,0.0,1,0.801,-0.199,9.9229,124.5215,63.9894,0.7879,1.0688,5,0,False
2025-10-24,106,normal,409.2812,406.6574,2.6238,0.65,254.294,116.4221,60.5402,21.9751,0.0,0.75,1,0.7945,-0.2055,9.9094,115.8617,62.4823,0.8406,0.9109,1,5,False
2025-10-24,107,normal,388.2912,406.6574,-18.3662,-4.52,232.1473,121.1016,58.5313,23.489,0.5851,0.0,4,0.9932,-0.0068,10.3077,106.9129,56.3142,1.0554,0.8788,8,0,False
2025-10-24,108,normal,472.6773,406.6574,66.0199,16.23,279.1294,120.442,96.5211,23.4152,0.1156,0.4592,4,0.995,-0.005,10.2516,126.783,50.2281,1.0408,0.8399,3,2,False
2025-10-24,109,normal,377.965,406.6574,-28.6924,-7.06,264.414,113.6413,22.3418,22.432,0.25,0.4795,1,1.3727,0.3727,9.6727,96.9796,45.4258,0.8631,1.32,4,3,False
2025-10-24,110,normal,387.2472,406.6574,-19.4103,-4.77,247.6404,111.8215,51.2852,23.4999,0.2092,0.25,2,0.7712,-0.2288,9.5179,105.83,57.0803,1.0309,1.0237,3,3,False
2025-10-24,111,normal,418.0238,406.6574,11.3664,2.8,246.4529,120.972,73.1481,22.5492,0.2092,0.6259,2,0.7766,-0.2234,10.2967,119.4072,45.5088,0.987,0.9141,4,5,False
2025-10-24,112,normal,432.8729,406.6574,26.2155,6.45,242.1481,124.0609,90.736,24.0722,0.272,0.022,2,0.9892,-0.0108,10.5596,122.7306,54.1033,1.0881,1.1212,7,2,False
2025-10-24,113,normal,402.4101,406.6574,-4.2473,-1.04,219.8027,118.1955,87.8631,23.4512,0.2295,0.0,1,1.0399,0.0399,10.0604,126.9506,50.5349,0.8963,1.0516,4,1,False
2025-10-24,114,normal,394.6471,406.6574,-12.0103,-2.95,226.1291,110.4856,82.5862,24.5538,0.25,0.0,3,0.9842,-0.0158,9.4041,117.1146,41.8166,1.1291,0.8112,4,0,False
2025-10-24,115,normal,392.5464,406.6574,-14.111,-3.47,215.2581,116.7206,83.2298,22.6621,0.25,0.4592,1,0.7831,-0.2169,9.9349,121.7357,63.1462,0.934,1.0453,3,3,False
2025-10-24,116,normal,360.7422,406.6574,-45.9152,-11.29,249.2437,112.0713,21.2158,21.7886,0.4592,0.3982,1,0.7931,-0.2069,9.5391,98.0885,57.4225,0.852,0.9783,5,4,False
2025-10-24,117,normal,350.1658,406.6574,-56.4916,-13.89,228.1238,118.7392,27.0052,23.7024,0.1679,0.25,1,1.0509,0.0509,10.1067,97.3081,47.2555,1.0246,0.8184,3,1,False
2025-10-24,118,normal,408.6003,406.6574,1.9429,0.48,277.0671,118.3486,36.4215,23.2369,0.0,0.25,1,1.0331,0.0331,10.0734,104.3612,52.1512,0.9139,0.7524,2,4,False
2025-10-24,119,normal,447.5043,406.6574,40.8469,10.04,264.1921,111.5558,95.2225,23.4662,0.25,0.4795,5,0.9891,-0.0109,9.4952,120.6425,46.4368,1.0891,0.9582,4,2,False
2025-10-24,120,normal,423.9656,406.6574,17.3082,4.26,238.0676,122.1729,86.6479,22.9227,0.41,0.25,3,1.0025,0.0025,10.3989,118.8741,54.5521,0.9792,0.7742,10,1,False
2025-10-24,121,normal,438.3785,406.6574,31.7211,7.8,269.6175,110.0482,83.5534,24.8406,0.0,0.25,1,0.996,-0.004,9.3669,115.2089,48.9452,1.1809,0.8666,0,1,False
2025-10-24,122,normal,424.4328,406.6574,17.7754,4.37,242.9695,116.1319,89.6427,24.3113,0.0,0.0,0,1.016,0.016,9.8847,123.8491,56.7249,0.9584,1.0085,2,1,False
2025-10-24,123,normal,372.939,406.6574,-33.7184,-8.29,216.4048,118.346,60.0485,21.8604,0.4795,0.0762,0,0.8239,-0.1761,10.0732,117.8793,54.4814,0.6945,0.9733,7,1,False
2025-10-24,124,normal,448.4922,406.6574,41.8348,10.29,277.9916,119.0901,72.9943,21.5839,0.7092,0.5,1,0.7854,-0.2146,10.1365,116.0109,47.8946,0.915,0.8637,6,2,False
2025-10-24,125,normal,399.826,406.6574,-6.8314,-1.68,268.7596,119.3587,35.2317,23.524,0.0,0.0,0,1.0453,0.0453,10.1594,103.928,57.7779,0.882,0.83,5,3,False
2025-10-24,126,normal,447.0416,406.6574,40.3842,9.93,241.0908,120.0026,108.4861,22.5378,0.25,0.5,2,0.8086,-0.1914,10.2142,132.3438,58.6449,0.9126,0.9232,3,3,False
2025-10-24,127,normal,395.7726,406.6574,-10.8848,-2.68,250.8677,122.1722,44.6771,21.9444,0.5,0.0,0,1.0944,0.0944,10.3989,112.2457,56.5212,0.7545,0.847,3,3,False
2025-10-24,128,normal,471.1198,406.6574,64.4624,15.85,276.2984,120.721,97.4541,23.3537,0.1156,0.272,0,1.1596,0.1596,10.2753,130.6739,46.2569,0.9709,0.9686,3,3,False
2025-10-24,129,normal,400.6094,406.6574,-6.048,-1.49,248.6894,127.2517,48.8307,24.1623,0.1644,0.0,2,0.9143,-0.0857,10.8312,106.58,57.8866,1.026,1.1687,5,2,False
2025-10-24,130,normal,379.7066,406.6574,-26.9508,-6.63,236.8515,111.2613,54.2074,22.6136,0.3262,0.4682,5,0.7835,-0.2165,9.4702,110.3757,47.411,0.931,1.06,8,2,False
2025-10-24,131,normal,487.3561,406.6574,80.6987,19.84,255.1734,120.7567,136.3992,24.9732,0.2295,0.022,4,0.9688,-0.0312,10.2784,131.8274,52.9672,1.2548,0.8943,2,2,False
