fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-06,11,normal,405.7985,461.3292,-55.5307,-12.04,191.9724,131.4299,104.0919,21.6957,0.7092,0.0189,1,0.59,-0.41,10.0407,108.5815,45.8618,0.8734,1.0572,9,1,False
2025-10-06,12,normal,407.7847,461.3292,-53.5445,-11.61,229.6974,128.0956,72.2418,22.2501,0.4592,0.0,1,1.0046,0.0046,9.786,95.1953,53.6942,0.9195,0.8544,3,2,False
2025-10-06,13,normal,504.153,461.3292,42.8238,9.28,255.5087,127.9999,143.5753,22.9309,0.75,0.1156,9,0.7672,-0.2328,9.7786,113.0399,57.7618,1.137,0.9856,3,1,False
2025-10-06,14,normal,454.9661,461.3292,-6.3631,-1.38,222.9686,135.7119,119.4206,23.1349,0.4405,0.0,3,0.9987,-0.0013,10.3678,110.7164,45.5488,1.0229,0.9794,3,1,False
2025-10-06,15,normal,450.1061,461.3292,-11.2231,-2.43,217.4574,129.9547,124.5955,21.9015,0.5,0.5,2,0.3222,-0.6778,9.928,109.4771,48.5471,1.0493,1.3162,4,5,False
2025-10-06,16,normal,448.381,461.3292,-12.9482,-2.81,200.23,136.264,134.5859,22.6989,0.2092,0.4567,1,0.9985,-0.0015,10.41,110.697,56.0056,1.0254,1.0419,5,2,False
2025-10-06,17,normal,416.5008,461.3292,-44.8284,-9.72,191.1803,141.2719,108.7164,24.6678,0.2313,0.0,10,0.9866,-0.0134,10.7926,97.6676,58.7675,1.2356,0.8812,8,1,False
2025-10-06,18,normal,424.2121,461.3292,-37.1171,-8.05,231.2699,126.4094,89.4476,22.9148,0.25,0.0,1,1.0035,0.0035,9.6571,101.8289,54.8523,0.9387,0.9054,6,1,False
2025-10-06,19,normal,475.0658,461.3292,13.7366,2.98,227.8137,135.6222,136.3471,24.7173,0.1156,0.0,7,0.988,-0.012,10.361,109.7999,45.4846,1.2099,0.9627,5,1,False
2025-10-06,20,normal,454.505,461.3292,-6.8242,-1.48,204.2578,128.0672,145.6994,23.5195,0.25,0.0,1,0.7742,-0.2258,9.7838,118.5046,45.3933,1.0134,1.1361,3,0,False
2025-10-06,21,normal,477.7776,461.3292,16.4484,3.57,233.4673,146.9106,118.6528,21.253,0.2182,0.5,1,1.0126,0.0126,11.2233,121.4082,47.6654,0.7797,1.4005,4,2,False
2025-10-06,22,normal,442.2323,461.3292,-19.0969,-4.14,214.2154,139.6786,111.5017,23.1634,0.2313,0.0189,1,0.9855,-0.0145,10.6708,108.8525,55.4678,0.955,1.14,3,1,False
2025-10-06,23,normal,405.9602,461.3292,-55.369,-12.0,203.9882,130.9553,92.8236,21.8069,0.7092,0.25,3,1.0021,0.0021,10.0044,99.2454,51.7521,0.9634,1.2506,5,1,False
2025-10-06,24,normal,453.6213,461.3292,-7.7079,-1.67,231.1065,152.1049,92.1001,21.6902,0.9592,0.0,2,0.776,-0.224,11.6202,101.0779,62.1669,0.9824,1.0212,8,2,False
2025-10-06,25,normal,364.2945,461.3292,-97.0347,-21.03,215.0413,117.6857,54.1492,22.5817,0.7239,0.0189,5,0.753,-0.247,8.9907,89.3948,61.1923,1.0866,1.1864,6,4,False
2025-10-06,26,normal,424.1063,461.3292,-37.2229,-8.07,240.6264,134.5839,69.7154,20.8193,0.25,0.5,1,0.815,-0.185,10.2816,100.5717,51.7074,0.7304,1.0451,3,3,False
2025-10-06,27,normal,552.1349,461.3292,90.8057,19.68,209.3413,119.8978,247.8313,24.9354,0.0,0.0,5,0.9887,-0.0113,9.1597,135.991,48.0886,1.1977,0.9647,2,1,False
2025-10-06,28,normal,447.8548,461.3292,-13.4744,-2.92,214.403,143.7138,111.4872,21.7493,0.4918,0.25,1,0.7782,-0.2218,10.9791,112.685,53.802,0.9436,0.9741,3,5,False
2025-10-06,29,normal,421.1953,461.3292,-40.1339,-8.7,222.8895,120.5668,100.4727,22.7337,0.0,0.0,0,1.0107,0.0107,9.2108,111.0117,51.5869,0.8133,1.1287,5,1,False
2025-10-06,30,normal,480.3376,461.3292,19.0084,4.12,224.6898,123.3297,154.2235,21.9054,0.25,0.2092,1,1.0101,0.0101,9.4219,133.1206,43.0713,0.8225,0.9277,7,1,False
2025-10-06,31,normal,451.2097,461.3292,-10.1195,-2.19,216.762,129.9503,130.0673,25.5699,0.25,0.0,11,0.7531,-0.2469,9.9276,103.7026,52.6617,1.3845,1.1806,6,1,False
2025-10-06,32,normal,483.7084,461.3292,22.3792,4.85,203.4825,138.123,165.9097,23.8068,0.2092,0.0,2,0.997,-0.003,10.552,123.3126,45.5376,1.0533,1.081,8,1,False
2025-10-06,33,normal,444.16,461.3292,-17.1692,-3.72,217.6035,119.2057,129.7808,22.43,0.2689,0.0,0,0.9908,-0.0092,9.1068,118.6177,46.1224,0.8618,0.9078,2,1,False
2025-10-06,34,normal,430.4792,461.3292,-30.85,-6.69,224.2364,134.8933,93.9458,22.5963,0.2418,0.25,0,1.1321,0.1321,10.3053,104.178,54.084,0.9675,0.9087,3,2,False
2025-10-06,35,normal,518.211,461.3292,56.8818,12.33,248.1091,133.7612,159.8449,23.5042,0.5,0.0,8,0.9944,-0.0056,10.2188,119.8583,50.9146,1.0984,1.0434,6,0,False
2025-10-06,36,normal,439.5292,461.3292,-21.8,-4.73,233.9521,143.9965,85.1062,23.5256,0.3656,0.0,5,0.7699,-0.2301,11.0007,95.9478,45.224,1.0891,1.0347,5,2,False
2025-10-06,37,normal,467.2645,461.3292,5.9353,1.29,242.0689,125.8602,121.7865,22.4511,0.2418,0.25,1,0.9999,-0.0001,9.6152,115.1102,49.083,1.0011,0.9695,8,6,False
2025-10-06,38,normal,413.6946,461.3292,-47.6346,-10.33,224.123,128.3362,82.6539,21.4185,0.7092,0.0,1,0.815,-0.185,9.8043,104.1332,55.1957,0.8428,0.8888,8,1,False
2025-10-06,39,normal,533.5932,461.3292,72.264,15.66,244.5165,124.1079,187.2778,22.3091,0.25,0.0,0,0.7835,-0.2165,9.4813,144.873,60.0929,0.8505,0.9415,4,3,False
2025-10-06,40,normal,523.2954,461.3292,61.9662,13.43,225.0379,135.3553,185.0976,22.1954,0.7092,0.0,5,0.7778,-0.2222,10.3406,135.0651,51.097,0.9517,1.0415,6,0,False
2025-10-06,41,normal,454.2674,461.3292,-7.0618,-1.53,227.3327,130.8894,117.88,21.8348,0.25,0.75,1,0.9999,-0.0001,9.9994,110.6555,43.4978,1.0021,1.1375,5,4,False
2025-10-06,42,normal,597.7508,461.3292,136.4216,29.57,206.4203,131.441,285.0094,25.1198,0.2092,0.0,11,0.9806,-0.0194,10.0415,143.6256,47.9248,1.3396,0.7251,4,2,False
2025-10-06,43,normal,446.9946,461.3292,-14.3346,-3.11,231.9559,134.7679,102.6866,22.4159,0.25,0.0,0,1.0075,0.0075,10.2957,110.339,45.5984,0.8686,0.9559,6,2,False
2025-10-06,44,normal,416.982,461.3292,-44.3472,-9.61,217.7799,132.4438,89.8884,23.13,0.2092,0.25,1,0.7734,-0.2266,10.1181,99.9483,50.0736,1.0277,1.5621,5,2,False
2025-10-06,45,normal,450.1035,461.3292,-11.2257,-2.43,200.9184,126.3568,145.332,22.5038,0.25,0.2092,1,1.0024,0.0024,9.6531,121.3153,49.3505,0.9583,1.0161,2,4,False
2025-10-06,46,normal,503.9614,461.3292,42.6322,9.24,231.8769,131.1916,163.6151,22.7223,0.3656,0.0,1,1.0025,0.0025,10.0225,129.172,53.2235,0.9559,0.8567,3,1,False
2025-10-06,47,normal,470.4671,461.3292,9.1379,1.98,215.6222,125.7454,151.5889,22.4893,0.2092,0.0,0,1.0089,0.0089,9.6064,131.8544,48.5623,0.8434,0.7279,6,0,False
2025-10-06,48,normal,469.4937,461.3292,8.1645,1.77,225.3574,132.9382,134.3859,23.1878,0.4183,0.0,7,0.9962,-0.0038,10.1559,114.2386,49.9824,1.0674,1.011,6,2,False
2025-10-06,49,normal,524.6379,461.3292,63.3087,13.72,203.6339,136.0055,207.6415,22.643,0.4682,0.0,2,1.002,0.002,10.3902,142.8861,49.3284,0.9657,0.9384,5,2,False
2025-10-06,50,normal,495.8428,461.3292,34.5136,7.48,251.4572,139.3296,127.9103,22.8544,0.2239,0.0,0,1.0027,0.0027,10.6442,118.8398,44.8815,0.9529,1.0963,2,3,False
2025-10-06,51,normal,514.3989,461.3292,53.0697,11.5,246.6258,121.5616,167.4759,21.2645,0.4813,0.25,1,1.0095,0.0095,9.2868,139.4581,44.6779,0.8328,1.0672,7,3,False
2025-10-06,52,normal,435.2296,461.3292,-26.0996,-5.66,213.8737,125.4748,118.126,22.245,0.1094,0.25,0,0.7835,-0.2165,9.5857,115.4482,43.9459,0.8515,0.9864,5,1,False
2025-10-06,53,normal,448.7414,461.3292,-12.5878,-2.73,214.9349,143.6356,112.5156,22.3448,0.5,0.0,2,1.0042,0.0042,10.9731,110.6161,56.6379,0.9268,0.9003,4,1,False
2025-10-06,54,normal,471.3134,461.3292,9.9842,2.16,223.2144,130.2073,139.923,22.0313,0.25,0.7418,6,0.9992,-0.0008,9.9473,115.3038,53.1094,1.0149,1.0922,5,3,False
2025-10-06,55,normal,419.8121,461.3292,-41.5171,-9.0,221.5383,124.1161,96.863,22.7053,0.25,0.0,0,1.0045,0.0045,9.4819,108.2853,51.9301,0.9203,0.9318,5,2,False
2025-10-06,56,normal,479.794,461.3292,18.4648,4.0,244.0126,127.0207,133.8914,25.1308,0.0,0.0,7,0.9882,-0.0118,9.7038,107.7287,43.9564,1.207,0.9604,1,0,False
2025-10-06,57,normal,469.114,461.3292,7.7848,1.69,230.9345,132.7845,127.9945,22.5994,0.25,0.25,2,1.0013,0.0013,10.1442,113.122,48.9017,0.9766,0.7393,6,2,False
2025-10-06,58,normal,463.1548,461.3292,1.8256,0.4,220.5349,136.7743,128.0579,22.2123,0.0,0.4739,2,1.0066,0.0066,10.449,120.544,52.4547,0.8847,1.242,5,3,False
2025-10-06,59,normal,425.8819,461.3292,-35.4473,-7.68,218.2582,122.1104,108.3688,22.8555,0.0,0.25,1,0.815,-0.185,9.3287,110.4927,44.0446,0.9515,1.3189,3,4,False
2025-10-06,60,normal,487.3615,461.3292,26.0323,5.64,233.5157,124.5233,151.9262,22.6037,0.4592,0.0,3,1.0571,0.0571,9.513,122.2444,47.2713,0.9801,0.8215,4,2,False
2025-10-06,61,normal,437.6196,461.3292,-23.7096,-5.14,217.2942,122.2545,120.4781,22.4072,0.25,0.0,0,1.0097,0.0097,9.3397,118.5813,48.7126,0.8295,1.0427,2,0,False
2025-10-06,62,normal,518.37,461.3292,57.0408,12.36,245.3107,128.0443,168.4189,23.4039,0.25,0.0,4,0.9988,-0.0012,9.782,124.6448,40.2364,1.0212,0.9462,4,1,False
2025-10-06,63,normal,454.6256,461.3292,-6.7036,-1.45,220.9641,129.2274,125.9144,21.4802,1.3338,0.0,10,0.7696,-0.2304,9.8724,111.1114,53.4522,1.0944,0.9649,12,2,False
2025-10-06,64,normal,501.3928,461.3292,40.0636,8.68,247.4912,126.5917,150.4736,23.1638,0.7418,0.0,13,0.9911,-0.0089,9.6711,115.2001,40.8904,1.1558,0.7741,5,1,False
2025-10-06,65,normal,455.5044,461.3292,-5.8248,-1.26,219.3112,125.3244,132.5404,21.6716,0.2092,0.2239,0,1.012,0.012,9.5742,128.4204,44.7198,0.7892,1.0104,4,2,False
2025-10-06,66,normal,528.1016,461.3292,66.7724,14.47,240.373,137.381,173.7367,23.3891,0.0,0.1094,1,0.9975,-0.0025,10.4953,128.4025,64.8314,1.0434,0.962,1,6,False
2025-10-06,67,normal,451.6678,461.3292,-9.6614,-2.09,241.4435,116.6053,116.0907,22.4717,0.6774,0.0,6,0.8321,-0.1679,8.9081,109.6545,57.9154,1.0365,0.7304,8,3,False
2025-10-06,68,normal,419.6555,461.3292,-41.6737,-9.03,227.2307,121.9008,92.274,21.7499,0.5,0.25,2,1.0066,0.0066,9.3127,107.77,51.3333,0.8846,1.1137,9,1,False
2025-10-06,69,normal,448.1594,461.3292,-13.1698,-2.85,211.3595,134.8839,126.2654,24.3494,0.0,0.25,6,0.7658,-0.2342,10.3046,105.7842,47.4425,1.1605,0.9348,5,2,False
2025-10-06,70,normal,471.1199,461.3292,9.7907,2.12,226.4661,131.7453,135.7557,22.8472,0.3469,0.25,5,0.9968,-0.0032,10.0648,116.2093,48.4272,1.0567,0.9096,4,2,False
2025-10-06,71,normal,548.1233,461.3292,86.7941,18.81,234.9151,139.1603,198.3418,24.2939,0.0,0.5,6,1.0813,0.0813,10.6312,124.6733,42.7757,1.2583,0.9904,3,3,False
2025-10-06,72,normal,505.5217,461.3292,44.1925,9.58,225.0375,132.0988,171.6627,23.2774,0.0,0.5,1,0.9961,-0.0039,10.0918,123.3283,42.5824,1.0683,0.8243,6,2,False
2025-10-06,73,normal,434.5979,461.3292,-26.7313,-5.79,212.5969,128.7875,115.9217,22.7082,0.25,0.25,1,1.2042,0.2042,9.8388,111.0723,49.3214,0.9639,1.055,4,1,False
2025-10-06,74,normal,366.5493,461.3292,-94.7799,-20.54,188.9062,124.9571,74.7549,22.069,0.25,0.0,0,1.0126,0.0126,9.5462,102.6943,39.3543,0.7789,1.1149,3,1,False
2025-10-06,75,normal,529.8773,461.3292,68.5481,14.86,213.844,139.3732,200.8294,24.1694,0.0,0.75,14,0.9828,-0.0172,10.6475,120.2816,50.2815,1.3008,0.8738,3,3,False
2025-10-06,76,normal,471.8337,461.3292,10.5045,2.28,198.8816,132.5942,164.0607,23.7028,0.4682,0.0,6,0.9905,-0.0095,10.1296,115.5277,60.6317,1.167,1.0553,7,2,False
2025-10-06,77,normal,437.0098,461.3292,-24.3194,-5.27,238.6379,132.3072,87.3263,21.2616,0.2281,0.5,0,1.5474,0.5474,10.1077,108.7144,42.0127,0.8438,1.2571,8,5,False
2025-10-06,78,normal,493.4396,461.3292,32.1104,6.96,202.2974,128.4627,185.5554,22.8759,0.25,0.4592,2,0.815,-0.185,9.814,125.5449,58.1425,1.0715,0.8888,4,2,False
2025-10-06,79,normal,438.4266,461.3292,-22.9026,-4.96,211.3475,136.95,111.3148,21.1857,0.6094,0.424,0,0.7973,-0.2027,10.4624,112.7514,46.6077,0.8872,1.4764,5,2,False
2025-10-06,80,normal,567.7806,461.3292,106.4514,23.07,206.4685,126.885,260.1139,25.6867,0.2418,0.25,15,0.815,-0.185,9.6935,126.9673,47.6457,1.4663,0.9743,5,2,False
2025-10-06,81,normal,437.9896,461.3292,-23.3396,-5.06,224.4137,141.1315,94.2969,21.8525,0.4682,0.0,1,0.7844,-0.2156,10.7818,107.1368,56.9653,0.8348,0.8078,7,1,False
2025-10-06,82,normal,559.7845,461.3292,98.4553,21.34,231.5503,120.9724,231.0418,23.78,0.5,0.0,7,0.7645,-0.2355,9.2418,135.3887,50.884,1.184,1.1068,4,2,False
2025-10-06,83,normal,438.5193,461.3292,-22.8099,-4.94,230.8306,131.2339,99.6828,23.228,0.5,0.0,3,0.9956,-0.0044,10.0257,97.7235,40.7478,1.077,0.9421,6,1,False
2025-10-06,84,normal,524.836,461.3292,63.5067,13.77,226.7664,128.2328,192.6431,22.8064,0.7182,0.0,4,0.7715,-0.2285,9.7964,133.0565,50.0349,1.0618,0.8425,10,0,False
2025-10-06,85,normal,434.7857,461.3292,-26.5435,-5.75,201.6018,134.2876,121.4365,22.5401,0.25,0.0,1,1.0055,0.0055,10.259,118.2322,52.5645,0.9038,1.0933,6,3,False
2025-10-06,86,normal,462.7042,461.3292,1.375,0.3,205.7844,127.1334,153.0055,23.2191,0.0,0.2239,2,1.0019,0.0019,9.7124,121.5775,44.9914,0.9662,0.8501,1,1,False
2025-10-06,87,normal,469.9328,461.3292,8.6036,1.86,226.9095,119.3814,146.1873,22.5454,0.5,0.0,1,1.0013,0.0013,9.1202,118.973,57.7167,0.9766,1.02,4,2,False
2025-10-06,88,normal,420.938,461.3292,-40.3912,-8.76,199.9869,139.3023,103.6739,22.0251,0.25,0.25,1,0.815,-0.185,10.6421,110.7363,55.4506,0.8494,1.0426,4,1,False
2025-10-06,89,normal,417.1579,461.3292,-44.1713,-9.57,197.8289,135.2256,105.6676,21.5641,0.4183,0.0,1,1.0135,0.0135,10.3307,116.2419,53.2097,0.7626,1.0281,4,1,False
2025-10-06,90,normal,467.5598,461.3292,6.2306,1.35,239.1775,144.0819,106.784,22.4836,0.1156,0.6094,5,0.9984,-0.0016,11.0072,103.6162,48.7969,1.0285,0.7511,6,4,False
2025-10-06,91,normal,426.4237,461.3292,-34.9055,-7.57,206.4982,129.6031,111.3575,21.0353,1.0895,0.2182,9,0.7751,-0.2249,9.9011,107.9652,53.8242,0.9975,1.4203,12,3,False
2025-10-06,92,normal,448.2169,461.3292,-13.1123,-2.84,219.6083,133.6323,116.4047,21.4284,0.7092,0.0,2,0.815,-0.185,10.2089,117.652,50.3045,0.8376,1.0877,8,2,False
2025-10-06,93,normal,452.4229,461.3292,-8.9063,-1.93,244.5086,133.7246,95.8085,21.6187,0.2239,0.25,0,1.0105,0.0105,10.216,111.7589,49.3661,0.8161,0.7686,5,3,False
2025-10-06,94,normal,486.5408,461.3292,25.2116,5.46,230.2577,123.8328,153.1799,20.7296,0.9592,0.0,2,1.0075,0.0075,9.4603,133.4005,58.4779,0.8692,1.224,4,5,False
2025-10-06,95,normal,523.7724,461.3292,62.4432,13.54,272.6989,131.2829,141.7875,21.997,0.25,0.25,0,1.0069,0.0069,10.0295,127.8127,51.8196,0.8797,1.0378,6,3,False
2025-10-06,96,normal,586.6972,461.3292,125.368,27.18,228.0606,131.7596,252.3099,25.433,0.25,0.2092,14,0.9744,-0.0256,10.0659,129.59,62.7599,1.4487,0.8251,2,2,False
2025-10-06,97,normal,437.1287,461.3292,-24.2005,-5.25,219.9721,115.9743,124.622,23.4396,0.2689,0.0,1,0.7553,-0.2447,8.8599,111.9993,61.9562,1.0467,1.1683,4,2,False
2025-10-06,98,normal,437.9171,461.3292,-23.4121,-5.07,208.0385,121.4385,130.8149,22.3748,0.5,0.0,0,0.7804,-0.2196,9.2774,115.894,50.7205,0.906,1.1047,4,0,False
2025-10-06,99,normal,403.8228,461.3292,-57.5064,-12.47,189.0777,133.7967,104.0364,23.0881,0.25,0.0,1,1.0019,0.0019,10.2215,106.2571,59.3735,0.9672,0.9372,6,2,False
2025-10-06,100,normal,445.2849,461.3292,-16.0443,-3.48,237.3063,130.1297,99.8467,21.9978,0.6283,0.25,7,0.9826,-0.0174,9.9414,104.0867,46.1356,1.0054,0.9556,6,2,False
2025-10-06,101,normal,423.9785,461.3292,-37.3507,-8.1,219.8891,129.4809,99.5009,24.8924,0.0,0.0,5,0.9894,-0.0106,9.8918,98.3919,54.533,1.1865,1.0663,2,1,False
2025-10-06,102,normal,498.9561,461.3292,37.6269,8.16,248.9235,131.5635,142.6204,24.1512,0.0,0.0,1,0.9965,-0.0035,10.0509,116.6903,51.0619,1.0617,0.9978,3,1,False
2025-10-06,103,normal,416.2573,461.3292,-45.072,-9.77,226.8401,124.3078,87.5285,22.4192,0.0,0.25,0,1.2874,0.2874,9.4966,103.8793,51.2193,0.8321,1.0282,6,1,False
2025-10-06,104,normal,431.3703,461.3292,-29.9589,-6.49,217.9175,125.5792,109.3818,21.5081,0.6905,0.5,3,1.0002,0.0002,9.5937,105.4066,52.4387,0.9971,1.1166,6,2,False
2025-10-06,105,normal,652.4969,461.3292,191.1677,41.44,228.9749,129.5337,318.7883,24.7999,0.5,0.2182,13,0.7504,-0.2496,9.8958,145.3314,52.4293,1.4304,0.7193,2,2,False
2025-10-06,106,normal,436.7112,461.3292,-24.618,-5.34,210.2122,129.6045,119.7536,22.8591,0.25,0.1094,1,1.0,-0.0,9.9012,109.9805,47.138,1.0002,0.7715,4,3,False
2025-10-06,107,normal,510.564,461.3292,49.2348,10.67,231.6649,129.1493,170.9065,21.1568,0.75,0.25,0,1.0135,0.0135,9.8665,134.4191,52.6763,0.8921,0.9638,10,2,False
2025-10-06,108,normal,503.6753,461.3292,42.3461,9.18,246.5191,134.6849,145.4019,22.9305,0.5,0.5,10,0.7636,-0.2364,10.2893,112.3231,50.7895,1.2004,0.8691,5,3,False
2025-10-06,109,normal,493.6059,461.3292,32.2767,7.0,219.7361,136.3514,161.0832,23.5648,0.2182,0.0,1,0.9993,-0.0007,10.4167,122.7833,49.0407,1.0118,1.0962,5,0,False
2025-10-06,110,normal,398.4985,461.3292,-62.8308,-13.62,212.9304,119.7162,87.7611,21.9092,0.3338,0.2092,2,1.0069,0.0069,9.1458,101.9761,58.365,0.8784,0.9179,3,2,False
2025-10-06,111,normal,439.0261,461.3292,-22.3031,-4.83,224.4134,135.5139,103.2283,24.1296,0.0,0.25,1,0.9914,-0.0086,10.3527,99.2436,45.8645,1.1515,0.7956,3,2,False
2025-10-06,112,normal,401.9163,461.3292,-59.4129,-12.88,212.9126,128.9844,82.7146,22.6954,0.25,0.0,0,1.006,0.006,9.8539,98.5566,47.128,0.8947,1.0711,4,1,False
2025-10-06,113,normal,484.7588,461.3292,23.4296,5.08,220.2537,125.4803,163.2382,24.2133,0.0,0.2689,6,0.9737,-0.0263,9.5862,119.046,63.2153,1.1627,1.054,2,3,False
2025-10-06,114,normal,448.2931,461.3292,-13.0361,-2.83,190.7759,121.0388,160.1884,23.71,0.0,0.0,1,0.9982,-0.0018,9.2468,126.0706,51.9137,1.0312,0.9033,5,3,False
2025-10-06,115,normal,466.1445,461.3292,4.8153,1.04,227.0278,142.6833,118.0026,21.5693,0.4682,0.2239,1,1.0083,0.0083,10.9004,115.9806,54.0045,0.8546,0.9758,7,2,False
2025-10-06,116,normal,373.0694,461.3292,-88.2598,-19.13,188.7986,126.4161,78.6127,20.7579,0.75,0.5,3,0.7769,-0.2231,9.6576,97.9589,61.9543,0.967,0.9974,8,6,False
2025-10-06,117,normal,441.6137,461.3292,-19.7155,-4.27,214.6247,129.0038,120.368,22.3828,0.4592,0.1156,8,1.0027,0.0027,9.8553,113.6752,52.3032,0.953,0.8525,5,1,False
2025-10-06,118,normal,465.6827,461.3292,4.3535,0.94,192.4447,125.321,173.4445,25.5276,0.0,0.0,9,0.9847,-0.0153,9.574,112.9601,55.7066,1.2685,1.1046,9,0,False
2025-10-06,119,normal,395.1556,461.3292,-66.1736,-14.34,217.5497,126.9701,74.0016,23.3658,0.25,0.0,3,0.9993,-0.0007,9.7,95.4941,49.1232,1.0118,1.0199,8,1,False
2025-10-06,120,normal,516.8525,461.3292,55.5233,12.04,256.1325,138.4913,143.8033,21.5746,0.7092,0.0,2,0.815,-0.185,10.5801,123.8202,45.1377,0.8735,0.7745,6,1,False
2025-10-06,121,normal,460.9853,461.3292,-0.3439,-0.07,232.121,137.9894,114.3051,23.4302,0.0,0.0,0,1.0036,0.0036,10.5418,109.6747,64.8262,0.9363,1.039,3,1,False
2025-10-06,122,normal,504.4562,461.3292,43.127,9.35,218.1936,135.854,177.5524,27.1438,0.2092,0.174,17,0.9618,-0.0382,10.3787,104.0841,43.5962,1.6696,1.2074,2,1,False
2025-10-06,123,normal,372.7788,461.3292,-88.5504,-19.19,190.2128,127.3094,77.8464,22.5898,0.4739,0.0,5,1.0015,0.0015,9.7259,96.6988,54.3669,0.973,1.1386,4,2,False
2025-10-06,124,normal,470.6112,461.3292,9.282,2.01,222.465,120.6251,150.322,22.8009,0.0,0.2067,0,1.0061,0.0061,9.2152,126.5002,46.5473,0.8929,0.8101,2,1,False
2025-10-06,125,normal,459.4526,461.3292,-1.8766,-0.41,218.8172,130.5754,132.2687,22.2088,0.1094,0.4813,1,1.0026,0.0026,9.9754,117.2685,55.4539,0.9547,1.3037,4,4,False
2025-10-06,126,normal,466.877,461.3292,5.5478,1.2,250.077,142.3001,97.3763,22.8763,0.25,0.0,0,1.0041,0.0041,10.8711,107.9654,49.7929,0.9284,1.2956,3,2,False
2025-10-06,127,normal,486.5151,461.3292,25.1859,5.46,247.038,130.7206,131.5277,22.7712,0.4592,0.25,5,0.9971,-0.0029,9.9865,110.7481,51.307,1.0509,0.9758,6,1,False
2025-10-06,128,normal,554.9863,461.3292,93.6571,20.3,229.2178,130.1167,219.9254,24.2735,0.4592,0.0,12,0.986,-0.014,9.9404,129.7265,49.0985,1.2453,0.9472,5,2,False
2025-10-06,129,normal,414.9026,461.3292,-46.4266,-10.06,191.5741,133.9144,112.7461,23.3321,0.0,0.0,0,1.0058,0.0058,10.2305,108.6915,51.3275,0.8983,1.1176,5,0,False
2025-10-06,130,normal,424.3107,461.3292,-37.0185,-8.02,204.9234,131.6722,109.7628,22.0477,0.5,0.6749,1,0.7676,-0.2324,10.0592,106.1022,45.1473,1.1296,1.0319,5,5,False
2025-10-06,131,normal,449.4203,461.3292,-11.9089,-2.58,183.0197,126.4181,162.0659,22.0834,0.25,0.4592,2,1.0025,0.0025,9.6578,128.3485,63.0248,0.957,1.2184,4,4,False
