fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-20,1,normal,573.1066,598.7084,-25.6018,-4.28,175.5904,165.6251,252.6742,20.783,0.1156,0.0,0,1.0559,0.0559,9.597,114.0837,48.5707,0.954,1.0478,5,1,False
2025-10-20,2,normal,581.2143,598.7084,-17.4942,-2.92,185.7887,181.2628,232.3447,18.1821,0.8759,0.0,3,1.1427,0.1427,10.5031,119.836,48.6826,0.8412,0.9686,8,3,False
2025-10-20,3,normal,604.7769,598.7084,6.0685,1.01,179.8124,166.3157,279.4045,20.7557,0.1259,0.0,0,1.078,0.078,9.637,122.0081,52.6655,0.936,1.1102,5,0,False
2025-10-20,4,normal,597.7658,598.7084,-0.9426,-0.16,181.9483,176.584,261.6186,22.3851,0.0,0.0,8,0.7861,-0.2139,10.232,106.9064,48.4214,1.1347,0.7939,6,1,False
2025-10-20,5,normal,684.6275,598.7084,85.9191,14.35,180.2001,161.4089,364.8041,21.7855,0.75,0.0,19,0.5629,-0.4371,9.3527,122.4705,52.7654,1.2237,1.0216,9,0,False
2025-10-20,6,normal,566.5796,598.7084,-32.1288,-5.37,165.6314,176.2003,244.8355,20.0876,0.5,0.0,3,0.9324,-0.0676,10.2098,112.4134,55.1196,0.9452,0.9427,4,0,False
2025-10-20,7,normal,615.7383,598.7084,17.0299,2.84,179.6171,172.1973,283.9827,20.0588,0.75,0.25,14,0.7894,-0.2106,9.9778,113.1621,55.3785,1.1265,1.2214,8,5,False
2025-10-20,8,normal,547.836,598.7084,-50.8724,-8.5,179.3863,161.9467,226.8119,20.3089,0.0,0.0,0,1.2739,0.2739,9.3839,112.9272,56.0704,0.8673,1.0489,3,2,False
2025-10-20,9,normal,641.1961,598.7084,42.4877,7.1,196.3099,159.8723,308.1813,23.1674,0.25,0.0,18,0.7865,-0.2135,9.2637,107.5651,49.3019,1.2994,0.8471,9,1,False
2025-10-20,10,normal,554.2848,598.7084,-44.4236,-7.42,175.9581,172.1438,225.8839,19.701,0.6156,0.25,8,0.5639,-0.4361,9.9747,105.0064,53.3838,0.9967,0.9393,9,1,False
2025-10-20,11,normal,641.0226,598.7084,42.3142,7.07,183.1453,170.6177,306.954,19.6944,0.3656,0.0,0,1.0486,0.0486,9.8863,138.1577,54.3167,0.8656,1.0017,5,0,False
2025-10-20,12,normal,686.5559,598.7084,87.8475,14.67,187.662,176.8839,343.813,21.803,0.5747,0.0,18,0.7892,-0.2108,10.2494,122.8751,50.6101,1.186,1.1939,6,0,False
2025-10-20,13,normal,605.2439,598.7084,6.5354,1.09,189.2288,173.483,263.3927,20.8606,0.2092,0.0,0,0.956,-0.044,10.0523,118.3497,45.7268,0.9619,1.2041,6,0,False
2025-10-20,14,normal,577.1973,598.7084,-21.5111,-3.59,177.3854,170.9994,247.4491,18.6366,0.2092,0.5,0,0.783,-0.217,9.9084,125.4467,46.8796,0.8661,0.9753,4,6,False
2025-10-20,15,normal,621.7033,598.7084,22.9948,3.84,183.5755,168.0895,292.3213,22.2831,0.0,0.0,6,0.7867,-0.2133,9.7398,112.7407,52.2829,1.1538,0.8664,3,3,False
2025-10-20,16,normal,697.497,598.7084,98.7886,16.5,188.162,169.4603,361.2669,21.3921,0.5,0.0,10,0.5636,-0.4364,9.8192,130.6651,51.0582,1.1055,1.1133,7,0,False
2025-10-20,17,normal,537.5683,598.7084,-61.1402,-10.21,178.4196,189.5882,191.0795,21.5191,0.25,0.0,8,0.7876,-0.2124,10.9855,92.7883,45.7828,1.0792,0.9846,2,1,False
2025-10-20,18,normal,661.2179,598.7084,62.5095,10.44,184.6963,170.1838,328.6857,22.348,0.0,0.5,16,0.7898,-0.2102,9.8612,114.9387,59.1769,1.2406,1.2648,5,3,False
2025-10-20,19,normal,621.3352,598.7084,22.6268,3.78,182.8445,184.6835,275.2934,21.4862,0.25,0.0,5,0.787,-0.213,10.7013,113.4128,51.4336,1.0615,0.9136,6,0,False
2025-10-20,20,normal,546.3062,598.7084,-52.4022,-8.75,161.7566,174.2625,229.8951,19.608,0.4812,0.25,6,0.7892,-0.2108,10.0975,107.5814,51.9276,0.9657,1.1954,3,2,False
2025-10-20,21,normal,584.8975,598.7084,-13.8109,-2.31,184.3091,161.8879,260.038,21.3375,0.0,0.25,0,0.5664,-0.4336,9.3805,110.3873,60.6273,1.044,0.8752,3,1,False
2025-10-20,22,normal,604.9688,598.7084,6.2604,1.05,167.0545,176.259,282.8123,21.157,0.5,0.0,11,0.7885,-0.2115,10.2132,111.7249,52.3338,1.0756,1.1074,6,0,False
