fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-18,1,normal,360.9991,410.6233,-49.6242,-12.09,159.2381,182.4471,35.1344,15.8205,0.4811,0.0,0,1.2777,0.2777,9.9188,105.7527,50.0158,0.798,0.6842,10,0,False
2025-10-18,2,normal,422.6624,410.6233,12.0391,2.93,160.3652,182.5644,95.8752,16.1424,0.4592,0.1666,0,0.8483,-0.1517,9.9252,122.2165,55.7851,0.8761,0.9189,7,3,False
2025-10-18,3,normal,356.764,410.6233,-53.8594,-13.12,149.5117,174.7262,48.4036,15.8776,0.6156,0.2446,5,0.9739,-0.0261,9.4991,104.0063,52.2586,0.8781,0.9699,6,1,False
2025-10-18,4,normal,376.4425,410.6233,-34.1808,-8.32,150.2985,176.3749,66.0734,16.3044,0.5,0.1666,0,0.786,-0.214,9.5887,111.8749,55.7147,0.9271,1.0038,2,5,False
2025-10-18,5,normal,448.2846,410.6233,37.6613,9.17,146.3493,190.4674,128.7028,17.2348,0.5,0.25,7,0.5149,-0.4851,10.3549,122.3357,42.5291,1.0452,0.8299,8,3,False
2025-10-18,6,normal,404.4398,410.6233,-6.1836,-1.51,167.6889,178.7464,75.6362,17.6317,0.0,0.25,2,1.0659,0.0659,9.7177,113.3456,45.8361,0.9521,0.9355,1,2,False
2025-10-18,7,normal,316.4508,410.6233,-94.1725,-22.93,175.9239,182.3663,-24.2172,17.6222,0.0,0.0,0,1.0843,0.0843,9.9145,87.1678,55.6704,0.9387,1.0164,3,5,False
2025-10-18,8,normal,444.7115,410.6233,34.0882,8.3,131.9813,187.4402,144.6583,19.3683,0.6156,0.0,17,0.5149,-0.4851,10.1903,119.2636,56.1397,1.2618,1.0206,7,1,False
2025-10-18,9,normal,399.993,410.6233,-10.6303,-2.59,144.4566,197.4516,75.4487,17.3639,0.25,0.0,0,1.1457,0.1457,10.7346,111.1246,50.3481,0.9378,0.8493,4,2,False
2025-10-18,10,normal,367.8795,410.6233,-42.7438,-10.41,151.9307,182.3327,51.0869,17.4708,0.2092,0.0,0,0.9513,-0.0487,9.9126,106.0788,48.799,0.906,1.0134,4,0,False
2025-10-18,11,normal,417.7775,410.6233,7.1542,1.74,161.9877,159.9891,113.5246,17.7239,0.4166,0.0,2,0.6761,-0.3239,8.6979,122.6548,53.1203,1.0176,0.9161,7,2,False
2025-10-18,12,normal,457.7074,410.6233,47.0841,11.47,162.845,193.2352,120.2768,18.6495,0.0,0.0,0,0.9961,-0.0039,10.5053,122.6218,54.9614,0.9996,0.9733,1,0,False
