fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-08,1,normal,263.29,290.5575,-27.2675,-9.38,127.303,144.6886,13.3332,22.0348,0.25,0.0,0,1.2173,0.2173,9.8288,107.3173,55.1472,0.7485,0.8676,6,0,False
2025-10-08,2,normal,239.5356,290.5575,-51.0219,-17.56,109.7429,152.298,-0.0538,22.4515,0.0,0.25,0,1.2098,0.2098,10.3458,101.787,48.7662,0.8193,1.242,8,2,False
2025-10-08,3,normal,227.1251,290.5575,-63.4324,-21.83,114.2383,145.9204,-10.1133,22.9203,0.25,0.0,0,1.0943,0.0943,9.9125,96.3744,48.1578,0.8908,1.0561,2,1,False
2025-10-08,4,normal,304.9096,290.5575,14.3521,4.94,119.14,151.0434,58.9407,24.2145,0.0,0.0,0,1.0185,0.0185,10.2605,116.4016,50.6306,1.0262,1.0865,1,2,False
2025-10-08,5,normal,317.9146,290.5575,27.3571,9.42,111.2669,148.5563,81.5075,23.4161,0.0,0.2313,0,0.8723,-0.1277,10.0916,123.193,51.4227,0.9968,0.8131,3,4,False
2025-10-08,6,normal,348.8936,290.5575,58.3361,20.08,118.8351,150.5279,102.5481,23.0175,0.5,0.0,4,0.9212,-0.0788,10.2255,130.8075,51.5987,1.0135,1.1304,8,3,False
2025-10-08,7,normal,287.5823,290.5575,-2.9752,-1.02,124.6226,146.8795,39.1427,23.0625,0.25,0.25,5,0.8717,-0.1283,9.9777,109.3105,46.4067,0.9868,0.9837,4,2,False
2025-10-08,8,normal,371.3332,290.5575,80.7757,27.8,138.8237,145.7214,109.8712,23.083,0.0,0.25,0,1.1209,0.1209,9.899,136.5839,51.4953,0.9306,1.1139,5,3,False
2025-10-08,9,normal,260.0772,290.5575,-30.4803,-10.49,104.7422,147.4402,31.5682,23.6734,0.5,0.0,9,0.8539,-0.1461,10.0158,108.2024,50.7549,1.0591,0.9667,4,0,False
2025-10-08,10,normal,293.1047,290.5575,2.5472,0.88,98.986,133.1613,83.1263,22.169,0.7313,0.0,1,0.6542,-0.3458,9.0458,123.6165,58.0745,0.9565,0.9971,7,3,False
2025-10-08,11,normal,302.3904,290.5575,11.8329,4.07,109.6691,132.6866,83.867,23.8322,0.0,0.75,10,0.8256,-0.1744,9.0135,120.8427,54.8054,1.1858,1.079,7,5,False
2025-10-08,12,normal,287.6545,290.5575,-2.903,-1.0,110.9143,151.499,49.7324,24.4911,0.25,0.0,8,0.8376,-0.1624,10.2915,111.4205,58.552,1.1256,0.8882,4,1,False
2025-10-08,13,normal,264.568,290.5575,-25.9896,-8.94,137.3607,142.397,8.9926,24.1823,0.25,0.0,7,0.8488,-0.1512,9.6732,107.4857,51.1492,1.0798,0.8898,2,1,False
2025-10-08,14,normal,308.2752,290.5575,17.7176,6.1,112.5267,157.9717,60.6481,22.8713,0.25,0.25,4,0.938,-0.062,10.7312,117.6164,52.8937,0.9779,0.7655,3,3,False
2025-10-08,15,normal,255.1495,290.5575,-35.4081,-12.19,103.2265,146.5381,29.316,23.9312,0.5,0.0,10,0.8261,-0.1739,9.9545,106.3631,48.2459,1.1783,0.9068,3,4,False
2025-10-08,16,normal,307.8589,290.5575,17.3014,5.95,144.6527,154.3627,32.5601,23.7165,0.25,0.0,3,0.9292,-0.0708,10.486,109.8851,48.8483,1.0262,1.1092,2,2,False
2025-10-08,17,normal,309.216,290.5575,18.6585,6.42,147.0784,148.7547,37.7253,24.3423,0.4813,0.1847,16,0.5989,-0.4011,10.1051,107.695,47.8787,1.2111,0.8032,5,1,False
2025-10-08,18,normal,281.4469,290.5575,-9.1106,-3.14,126.9578,149.5027,27.5934,22.607,0.6283,0.25,12,0.7877,-0.2123,10.1559,108.4631,49.4442,1.048,1.1466,7,3,False
2025-10-08,19,normal,282.6411,290.5575,-7.9164,-2.72,106.3435,149.1554,50.63,23.4878,0.0,0.5,8,0.8544,-0.1456,10.1323,111.1021,55.324,1.0571,1.287,2,4,False
2025-10-08,20,normal,250.7625,290.5575,-39.795,-13.7,118.971,142.7731,10.7169,21.6985,0.5,0.5,0,0.8824,-0.1176,9.6987,103.1906,46.309,0.9475,1.1589,9,4,False
2025-10-08,21,normal,263.626,290.5575,-26.9315,-9.27,101.5809,138.1781,46.8928,23.0259,0.25,0.25,4,0.914,-0.086,9.3866,113.0869,51.9806,1.0156,1.0511,2,4,False
2025-10-08,22,normal,232.3858,290.5575,-58.1717,-20.02,122.0505,148.5636,-15.1201,23.1082,0.5,0.0,4,0.8941,-0.1059,10.0921,93.6741,48.1357,1.027,1.166,5,3,False
2025-10-08,23,normal,304.1095,290.5575,13.552,4.66,135.351,140.2318,49.5292,21.0025,0.75,0.5,10,0.9458,-0.0542,9.5261,116.2519,59.0247,0.9348,1.1382,5,5,False
2025-10-08,24,normal,255.2639,290.5575,-35.2936,-12.15,136.177,145.2601,-2.9386,23.2346,0.0,0.0,0,1.1161,0.1161,9.8677,96.3713,48.5394,0.8656,0.8444,2,1,False
2025-10-08,25,normal,246.3531,290.5575,-44.2044,-15.21,109.7855,152.9428,7.0834,23.4586,0.0,0.25,1,0.9706,-0.0294,10.3896,101.9306,47.5477,0.9882,1.026,5,3,False
