fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-09,1,normal,510.6031,487.5239,23.0792,4.73,165.7829,179.5906,182.6741,17.4445,0.25,0.0,0,1.242,0.242,9.7161,128.3634,49.3933,0.8238,0.9846,5,1,False
2025-10-09,2,normal,525.7814,487.5239,38.2576,7.85,166.066,192.9929,184.0477,17.3251,0.25,0.1427,0,1.0545,0.0545,10.4412,127.617,53.2284,0.8513,0.9601,5,2,False
2025-10-09,3,normal,521.2488,487.5239,33.725,6.92,161.8566,189.3108,187.616,17.5346,0.25,0.25,0,1.1295,0.1295,10.242,127.6403,48.9929,0.9099,1.2607,8,4,False
2025-10-09,4,normal,470.8673,487.5239,-16.6565,-3.42,138.2342,189.6331,161.3828,18.3828,0.25,0.25,1,0.573,-0.427,10.2594,111.7347,59.6027,1.0049,0.8356,3,2,False
2025-10-09,5,normal,519.4824,487.5239,31.9585,6.56,167.3281,198.4487,172.6817,18.9762,0.0,0.25,1,0.7808,-0.2192,10.7363,119.789,51.6831,1.0147,0.8728,5,2,False
2025-10-09,6,normal,448.5443,487.5239,-38.9796,-8.0,166.7252,178.8674,119.774,16.8222,0.0,0.25,0,1.4013,0.4013,9.677,114.0758,54.2139,0.7476,1.2473,3,3,False
2025-10-09,7,normal,613.8413,487.5239,126.3174,25.91,160.21,177.8923,296.2293,20.4903,0.5,0.0,13,0.518,-0.482,9.6242,130.4834,58.6194,1.2661,1.1454,10,2,False
2025-10-09,8,normal,545.6049,487.5239,58.081,11.91,170.2658,175.7383,218.3456,18.7448,0.3656,0.0,3,0.8508,-0.1492,9.5077,127.1758,60.4678,1.0496,0.915,5,3,False
2025-10-09,9,normal,547.964,487.5239,60.4401,12.4,145.556,189.3671,230.1778,17.1368,0.5,0.25,4,1.0002,0.0002,10.245,134.7652,47.9047,0.9161,0.7906,4,2,False
2025-10-09,10,normal,432.0045,487.5239,-55.5193,-11.39,162.6026,181.3683,107.7469,19.7132,0.0,0.0,1,0.9597,-0.0403,9.8123,99.6139,40.042,1.0607,0.8267,4,2,False
