fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],energia_no_cargada [MWh],energia_no_operada [MWh],intervalos_soc_critico,soc_final [MWh],soc_final_desv [MWh],pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-10-01,1,normal,385.6297,454.5643,-68.9346,-15.16,213.373,148.6523,44.2606,20.6563,0.25,0.0,0,1.0913,0.0913,9.36,103.4514,52.7991,0.847,0.8744,5,2,False
2025-10-01,2,normal,508.2271,454.5643,53.6628,11.81,214.0382,159.6748,157.0235,22.5095,0.0,0.25,8,0.8925,-0.1075,10.0541,130.2925,43.2195,1.0973,0.9504,6,2,False
2025-10-01,3,normal,423.4181,454.5643,-31.1462,-6.85,255.331,158.1692,32.147,22.2291,0.4341,0.0,8,0.8782,-0.1218,9.9593,96.3764,43.1616,1.2062,1.1,9,5,False
2025-10-01,4,normal,422.1354,454.5643,-32.4289,-7.13,225.7679,162.6534,55.4829,21.7687,0.25,0.25,11,0.8963,-0.1037,10.2416,101.7566,47.2431,1.0678,0.8301,4,2,False
2025-10-01,5,normal,459.8609,454.5643,5.2966,1.17,240.8922,172.7636,66.922,20.7169,0.4592,0.0,1,0.92,-0.08,10.8782,108.3893,56.3175,0.8872,1.0663,6,0,False
2025-10-01,6,normal,516.1586,454.5643,61.5943,13.55,201.3339,149.8303,187.1035,22.1091,0.25,0.0,6,0.9023,-0.0977,9.4342,139.7286,46.089,1.0221,0.9974,3,0,False
2025-10-01,7,normal,395.0486,454.5643,-59.5157,-13.09,202.0355,164.0175,47.1612,18.1656,0.9592,0.25,0,1.3799,0.3799,10.3275,104.6752,54.2659,0.7496,1.1845,8,2,False
2025-10-01,8,normal,460.9269,454.5643,6.3626,1.4,207.8985,156.7707,119.6863,23.4286,0.25,0.0,13,0.8772,-0.1228,9.8712,115.0189,51.2785,1.2138,1.3057,1,1,False
2025-10-01,9,normal,430.9772,454.5643,-23.5871,-5.19,219.5954,161.1413,70.9461,20.7056,0.7092,0.25,12,0.6752,-0.3248,10.1464,110.3181,40.0167,1.038,1.1633,4,2,False
2025-10-01,10,normal,481.6594,454.5643,27.0951,5.96,256.8682,158.3138,88.5343,22.0569,0.75,0.1693,18,0.8727,-0.1273,9.9684,110.1954,58.3484,1.2485,0.9839,5,3,False
2025-10-01,11,normal,452.2645,454.5643,-2.2998,-0.51,239.2815,157.27,75.0219,19.3089,0.5,0.1094,0,0.9111,-0.0889,9.9027,117.3024,44.4507,0.772,0.8279,4,3,False
2025-10-01,12,normal,480.909,454.5643,26.3447,5.8,249.5014,167.6398,84.435,20.6672,0.0,1.0,9,0.8991,-0.1009,10.5556,110.6312,49.8376,1.0465,1.0189,7,5,False
2025-10-01,13,normal,432.2151,454.5643,-22.3492,-4.92,229.9557,163.4987,60.9686,22.208,0.2257,0.25,10,0.8924,-0.1076,10.2949,105.2346,54.5049,1.098,1.0536,3,1,False
2025-10-01,14,normal,413.2681,454.5643,-41.2961,-9.08,201.23,165.8466,68.6442,22.4527,0.0,0.0,0,1.0045,0.0045,10.4427,105.3974,53.8191,0.9924,1.2168,2,0,False
2025-10-01,15,normal,465.7854,454.5643,11.2212,2.47,204.2905,151.0011,132.5073,22.0135,0.4468,0.5,12,1.0936,0.0936,9.5079,117.8437,49.9942,1.2351,1.2025,6,4,False
2025-10-01,16,normal,428.5478,454.5643,-26.0165,-5.72,232.0781,153.3865,65.0025,21.9193,0.4468,0.25,15,0.8888,-0.1112,9.6581,103.3827,54.5584,1.125,0.8535,5,1,False
2025-10-01,17,normal,473.1658,454.5643,18.6015,4.09,207.8619,160.9611,126.1315,21.7887,0.25,0.0,3,0.9957,-0.0043,10.1351,122.8985,53.7343,1.0038,1.0848,2,2,False
2025-10-01,18,normal,526.8041,454.5643,72.2398,15.89,238.7487,162.2571,146.4615,20.6633,0.8185,0.25,12,0.8954,-0.1046,10.2167,127.3036,49.0182,1.0746,0.8179,9,2,False
2025-10-01,19,normal,498.9932,454.5643,44.4289,9.77,240.0018,166.1944,114.7437,21.9467,0.4592,0.25,10,0.8842,-0.1158,10.4646,117.7625,52.6914,1.1605,1.2017,6,3,False
2025-10-01,20,normal,435.654,454.5643,-18.9102,-4.16,211.7075,165.8318,80.3422,22.2275,0.0,0.0,0,1.0164,0.0164,10.4418,110.4393,43.386,0.9725,0.9075,2,0,False
2025-10-01,21,normal,440.8916,454.5643,-13.6727,-3.01,254.2721,168.6831,38.3536,20.4173,0.2092,0.25,0,0.9562,-0.0438,10.6213,103.041,53.2385,0.8722,1.1242,7,3,False
