fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2026-01-26,1,253.2102,289.7463,-36.5361,-12.61,65.9959,74.8863,152.6516,26.2145,0.0,14.1091,1.4077,0.4077,34.6105,0.125,0.125,0.0,0,7.9955,7.4733,138.5969,54.9937,0.7131,0.881,3,1
2026-01-26,2,300.0784,289.7463,10.3321,3.57,67.3152,103.9508,171.1431,27.2541,0.0,15.0767,1.417,0.417,36.1568,0.125,0.0,0.0,0,11.1676,7.6671,153.1483,10.8767,0.7332,1.4933,5,2
2026-01-26,3,176.5858,289.7463,-113.1604,-39.06,69.6066,77.9847,81.1609,22.9125,0.0,29.2538,1.8053,0.8053,36.3268,0.125,0.125,0.0,0,8.2673,10.1016,118.1282,38.9662,0.4958,0.3232,4,1
2026-01-26,4,326.8848,289.7463,37.1385,12.82,70.3942,92.2657,218.2361,26.8765,0.0,27.1347,1.7545,0.7545,35.9633,0.0,0.0,0.0,0,9.8495,9.2695,210.7761,28.1918,0.6086,3.0375,2,2
2026-01-26,5,385.2013,289.7463,95.4551,32.94,69.9498,105.4072,292.2182,32.9903,43.2504,6.1332,0.8317,-0.1683,36.4481,0.0,0.0,0.2509,8,11.3353,7.3307,150.695,858.2731,1.1868,0.883,5,0
2026-01-26,6,76.9367,289.7463,-212.8095,-73.45,66.0177,65.9047,3.2165,22.5147,0.0,35.6874,2.0,1.0,35.6874,0.0,0.125,0.0,0,6.9725,9.0904,32.5802,124.5073,0.3792,1.8294,5,2
2026-01-26,7,187.0457,289.7463,-102.7006,-35.45,67.4439,87.5374,58.3089,28.8895,-11.325,8.68,0.7518,-0.2482,34.9702,0.25,0.125,0.8256,19,9.3758,7.5739,59.5049,11.8027,1.3946,1.0012,4,4
2026-01-26,8,76.69,289.7463,-213.0562,-73.53,68.8197,74.9522,240.3009,32.2108,268.2974,6.8747,0.8086,-0.1914,35.9224,0.125,0.0,1.8806,34,8.0465,5.7541,131.9406,38.3704,1.9215,1.868,2,0
2026-01-26,9,510.9193,289.7463,221.173,76.33,66.3921,91.7314,404.0773,30.0922,15.5433,5.646,0.837,-0.163,34.6309,0.25,0.0,0.0382,2,9.8017,8.8504,233.0602,26.5273,1.0202,1.2717,4,2
2026-01-26,10,386.0825,289.7463,96.3363,33.25,68.347,91.7704,365.2441,33.024,100.0665,6.1886,0.827,-0.173,35.7706,0.0,0.1016,0.4228,11,9.7264,11.9776,188.4424,29.4628,1.3374,0.8895,3,2
2026-01-26,11,274.7421,289.7463,-15.0042,-5.18,67.9111,123.864,147.0954,29.969,28.106,6.0533,0.8294,-0.1706,35.4849,0.125,0.125,0.5476,13,13.3272,8.3374,99.7769,148.4774,1.2605,1.0078,3,3
2026-01-26,12,197.7771,289.7463,-91.9692,-31.74,69.9561,86.3205,82.0383,26.6021,0.0,13.9358,1.3908,0.3908,35.66,0.125,0.125,0.0,0,9.0783,14.0367,89.7912,90.4441,0.7481,1.4068,5,3
