fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2026-01-29,1,124.7906,284.5941,-159.8035,-56.15,29.9742,97.7162,303.5396,28.1906,271.7041,6.5447,0.7518,-0.2482,26.3671,0.25,0.125,0.9532,24,10.3424,5.305,173.0378,24.7565,1.4051,0.9584,7,2
2026-01-29,2,201.12,284.5941,-83.4741,-29.33,30.6457,103.3861,130.3098,31.1418,25.6967,6.3831,0.7518,-0.2482,25.7165,0.0,0.125,0.2293,7,10.8747,10.0737,84.5189,146.3711,1.169,0.5402,6,2
2026-01-29,3,135.2225,284.5941,-149.3716,-52.49,31.1892,74.135,72.0429,24.8928,0.0,17.2518,1.6579,0.6579,26.2229,0.0,0.125,0.0,0,7.8184,5.8764,81.681,50.3333,0.6155,1.1135,5,1
2026-01-29,4,221.6639,284.5941,-62.9302,-22.11,30.3236,70.2453,160.8441,24.6305,0.0,15.1185,1.5753,0.5753,26.2771,0.125,0.125,0.0,0,7.3311,10.6411,140.3102,25.966,0.6558,0.9958,5,1
2026-01-29,5,238.4701,284.5941,-46.124,-16.21,30.1413,67.5175,183.0136,24.9085,0.0,17.2939,1.6579,0.6579,26.2852,0.125,0.0,0.0,0,7.1016,6.5953,161.3999,96.3813,0.6348,1.0239,2,2
2026-01-29,6,449.8999,284.5941,165.3058,58.08,30.8631,89.079,589.102,31.807,220.874,6.4632,0.7518,-0.2482,26.0392,0.0664,0.0,0.4481,12,9.3277,11.4502,277.7772,8.4161,1.2735,0.6355,8,0
2026-01-29,7,12.1509,284.5941,-272.4432,-95.73,27.758,88.9702,96.6686,32.598,162.2256,6.4223,0.7518,-0.2482,25.8744,0.0,0.0,1.9717,34,9.3207,11.1485,69.14,239.6362,2.0142,0.2819,1,1
2026-01-29,8,135.0028,284.5941,-149.5914,-52.56,28.8353,74.2442,417.9838,31.6107,347.9397,6.5102,0.7518,-0.2482,26.2283,0.125,0.0,0.9899,23,7.76,10.4807,205.9096,45.6055,1.5326,1.7291,3,1
2026-01-29,9,389.5618,284.5941,104.9676,36.88,31.6308,87.5804,318.6586,32.9974,8.7021,6.6085,0.7518,-0.2482,26.6245,0.0,0.0,0.0317,1,9.2499,6.0487,158.5124,111.3128,1.154,1.2945,3,2
2026-01-29,10,165.3798,284.5941,-119.2143,-41.89,30.8579,90.7067,88.8751,23.6086,0.0,21.4513,1.8139,0.8139,26.3571,0.125,0.0664,0.0,0,9.5198,10.2353,100.7935,19.2615,0.5861,1.3398,11,4
2026-01-29,11,-106.4885,284.5941,-391.0826,-137.42,30.3764,83.6018,233.2841,32.1127,411.9618,9.6763,0.6345,-0.3655,26.4759,0.125,0.0,2.1012,36,8.6521,17.4575,125.4955,129.7808,2.0569,1.1527,5,0
2026-01-29,12,156.0055,284.5941,-128.5886,-45.18,31.0505,89.037,72.4818,26.7752,0.0,9.7884,1.3679,0.3679,26.6055,0.125,0.0,0.0,0,9.4081,5.8689,73.3095,51.741,0.7937,0.5915,4,4
2026-01-29,13,467.9968,284.5941,183.4027,64.44,32.9014,99.2374,366.2528,28.0134,0.0,2.3814,1.0905,0.0905,26.3115,0.125,0.125,0.0,0,10.4293,10.2624,218.945,30.7,0.8974,1.9001,2,3
2026-01-29,14,294.2413,284.5941,9.6472,3.39,33.2698,80.3588,213.1044,28.7411,0.0,3.7506,1.1426,0.1426,26.3088,0.125,0.0,0.0,0,8.4537,7.7543,138.0122,103.0476,0.9004,1.2194,7,2
2026-01-29,15,104.1984,284.5941,-180.3957,-63.39,30.0109,79.7618,120.3523,31.2056,88.1388,6.5822,0.7518,-0.2482,26.5186,0.125,0.0,0.8124,21,8.3993,7.148,82.1532,33.3106,1.4189,0.702,3,0
2026-01-29,16,101.6351,284.5941,-182.959,-64.29,30.9888,101.4536,196.0205,31.5066,188.9298,6.3914,0.7518,-0.2482,25.7497,0.125,0.0,1.1663,25,10.6887,8.7486,108.4635,279.285,1.61,1.4651,7,1
2026-01-29,17,236.7577,284.5941,-47.8364,-16.81,30.4945,114.8241,138.8661,23.885,0.0,23.542,1.8968,0.8968,26.2497,0.1114,0.0,0.0,0,12.1462,6.6883,140.4677,182.4976,0.5358,1.6073,4,0
2026-01-29,18,157.4711,284.5941,-127.1231,-44.67,30.9237,100.463,95.3035,31.5498,31.1024,6.567,0.7518,-0.2482,26.4571,0.125,0.0,0.4044,12,10.6051,7.2974,67.2753,177.4472,1.2623,1.5747,3,1
2026-01-29,19,266.7608,284.5941,-17.8333,-6.27,27.8907,100.789,167.1015,27.8194,0.0,1.201,1.0466,0.0466,25.7602,0.125,0.125,0.0,0,10.6378,7.4371,115.5641,39.4062,0.8772,1.5326,10,2
2026-01-29,20,347.1408,284.5941,62.5466,21.98,29.3043,102.4921,257.8981,25.9409,0.0,16.6128,1.6272,0.6272,26.4884,0.1114,0.0,0.0,0,10.7594,11.3842,196.5517,209.5701,0.7051,0.8048,6,2
2026-01-29,21,225.9964,284.5941,-58.5977,-20.59,28.6934,97.7136,223.9785,26.4274,91.4997,6.462,0.7518,-0.2482,26.0343,0.5,0.0,0.4153,13,10.2868,8.9456,140.8262,7.9099,1.1017,0.4382,5,1
