fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-12-28,1,00:00,70.0,70.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,2,00:15,65.0,65.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,3,00:30,60.01,60.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,4,00:45,55.0,55.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,5,01:00,70.0,70.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,6,01:15,65.0,65.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,7,01:30,60.01,60.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,8,01:45,60.0,60.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,9,02:00,55.01,55.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.717,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,10,02:15,55.01,55.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6855,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,11,02:30,55.0,55.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.6541,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,12,02:45,53.0,53.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.7714,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,13,03:00,50.01,50.01,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.8886,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,14,03:15,49.6,49.6,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0059,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,15,03:30,48.16,48.16,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.1231,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,16,03:45,47.65,47.65,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.2404,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,17,04:00,49.99,49.99,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.3577,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,18,04:15,50.46,50.46,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.4749,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,19,04:30,53.0,53.0,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.5922,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,20,04:45,54.0,54.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.7095,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,21,05:00,52.0,52.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.8267,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,22,05:15,53.8,53.8,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.944,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,23,05:30,55.0,55.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9125,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,24,05:45,60.0,60.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8811,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,25,06:00,60.12,60.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.9983,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,26,06:15,65.63,65.63,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9669,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,27,06:30,68.72,68.72,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9355,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,28,06:45,69.01,69.01,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.904,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,29,07:00,69.14,69.14,0.0295,-0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8726,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,30,07:15,69.69,69.69,0.0295,-0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,1.8411,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,31,07:30,69.4,69.4,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.9584,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,32,07:45,73.0,73.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.9269,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,33,08:00,74.7,74.7,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8955,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,34,08:15,78.74,78.74,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.864,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,35,08:30,81.69,81.69,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8326,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,36,08:45,83.02,83.02,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8011,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,37,09:00,90.0,90.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7697,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,38,09:15,86.94,86.94,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7382,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,39,09:30,81.47,81.47,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7068,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-12-28,40,09:45,73.58,73.58,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.6754,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
