fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-07-15,1,normal,376.284,367.8537,8.4303,2.29,126.4037,173.1845,134.6718,18.0155,39.9604,0.5291,-0.4709,84.8562,0.2092,0.25,0.1578,5,9.5592,127.903,52.4333,1.0874,1.0926,4,4,False
2025-07-15,2,normal,381.1071,367.8537,13.2534,3.6,113.925,185.6642,112.204,17.7413,12.9449,1.1519,0.1519,85.215,0.0,0.0,0.0,0,10.2481,125.0601,56.1591,0.9075,0.8877,1,3,False
2025-07-15,3,normal,412.9811,367.8537,45.1273,12.27,127.0177,186.3056,134.1845,15.3246,19.2021,1.2292,0.2292,83.7955,0.2092,0.5,0.0,0,10.2835,136.035,48.2796,0.7708,1.1397,3,4,False
2025-07-15,4,normal,371.0545,367.8537,3.2008,0.87,130.9463,172.1482,111.5737,19.3199,24.2938,0.7124,-0.2876,84.4641,0.0,0.0,0.062,3,9.502,119.3118,44.2538,1.0749,0.8849,2,0,False
2025-07-15,5,normal,304.4212,367.8537,-63.4325,-17.24,118.1598,172.3096,94.3909,18.3521,62.087,0.267,-0.733,84.7072,0.5,0.0,0.1109,4,9.511,115.314,43.2689,1.1033,1.0172,5,1,False
2025-07-15,6,normal,326.4821,367.8537,-41.3716,-11.25,118.1711,180.6059,99.7715,15.0418,57.0246,0.3223,-0.6777,84.1468,0.7092,0.6683,0.1029,2,9.9689,121.489,56.6733,0.9149,1.3341,6,4,False
2025-07-15,7,normal,316.0201,367.8537,-51.8336,-14.09,111.9234,187.1485,36.9081,17.9069,2.0529,1.0244,0.0244,84.0899,0.25,0.0,0.0767,3,10.33,101.6544,53.9592,0.9656,1.0598,2,0,False
2025-07-15,8,normal,372.6385,367.8537,4.7848,1.3,133.2706,188.1144,91.5025,17.4587,22.7903,0.7305,-0.2695,84.5534,0.5,0.0,0.2935,8,10.3833,117.0288,62.8452,1.0285,0.8241,6,0,False
2025-07-15,9,normal,309.3171,367.8537,-58.5366,-15.91,127.719,182.3784,87.8116,17.7668,70.825,0.14,-0.86,82.3546,0.5,0.2092,0.1974,6,10.0667,111.3795,47.2518,1.1078,0.932,7,2,False
2025-07-15,10,normal,306.2471,367.8537,-61.6066,-16.75,111.0856,184.988,64.6662,17.721,36.7717,0.5565,-0.4435,82.9193,0.25,0.25,0.2102,6,10.2108,105.8884,52.8181,1.0433,0.6587,5,1,False
2025-07-15,11,normal,395.8511,367.8537,27.9974,7.61,127.0891,196.8648,118.3449,14.3491,32.0986,1.3801,0.3801,84.4522,0.5,0.25,0.0,0,10.8663,137.1319,67.4481,0.6634,0.897,5,3,False
2025-07-15,12,normal,388.4119,367.8537,20.5582,5.59,107.7217,164.8288,206.6594,17.8478,72.9501,0.14,-0.86,84.8257,0.2092,0.5,1.5294,22,9.098,135.8298,49.1608,1.4777,1.2275,4,5,False
2025-07-15,13,normal,342.5503,367.8537,-25.3034,-6.88,98.9751,176.6834,124.6971,18.7423,39.063,0.5326,-0.4674,83.5708,0.25,0.0,0.1751,5,9.7524,118.8559,46.6743,1.1406,0.8972,6,3,False
2025-07-15,14,normal,303.7008,367.8537,-64.153,-17.44,108.2403,190.0136,90.3453,18.4066,66.4918,0.2043,-0.7957,83.5654,0.0,0.5,0.7564,14,10.4882,110.3992,53.3535,1.2704,0.8269,5,3,False
2025-07-15,15,normal,379.9913,367.8537,12.1376,3.3,107.9553,196.5387,165.3806,18.7801,71.1032,0.14,-0.86,82.6782,0.4592,0.0,0.6417,13,10.8483,125.1698,57.6664,1.2527,1.3269,8,0,False
2025-07-15,16,normal,331.9354,367.8537,-35.9183,-9.76,129.7129,179.9383,111.0426,16.9634,71.795,0.14,-0.86,83.4825,0.9183,0.0,0.8076,16,9.932,120.4212,46.9811,1.1952,0.8672,6,0,False
2025-07-15,17,normal,311.68,367.8537,-56.1737,-15.27,101.7557,190.6786,53.0723,15.7186,18.1079,1.2219,0.2219,81.6056,0.7092,0.0,0.0,0,10.5249,105.1772,56.3463,0.8326,1.0753,7,3,False
2025-07-15,18,normal,209.7849,367.8537,-158.0688,-42.97,101.5146,195.6607,-25.1568,18.923,43.3106,0.4865,-0.5135,84.3448,0.25,0.0,0.6981,14,10.7999,85.3007,53.4037,1.2503,1.2157,2,1,False
