fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-07-29,1,normal,521.5305,603.8065,-82.276,-13.63,116.1119,188.2472,262.9367,17.1359,28.6294,0.14,-0.86,33.29,1.0,0.25,0.365,8,10.3112,100.4877,55.5605,1.0607,1.1282,7,3,False
2025-07-29,2,normal,646.5605,603.8065,42.754,7.08,119.3044,191.1895,360.0627,18.6764,5.3196,0.832,-0.168,31.6709,0.2192,0.25,0.1095,2,10.4724,124.9882,53.1864,0.9848,1.0609,6,2,False
2025-07-29,3,normal,717.061,603.8065,113.2545,18.76,112.0665,193.7036,443.0146,19.943,11.7807,0.6363,-0.3637,32.394,0.2092,0.0,0.059,1,10.6101,138.4378,46.1161,1.0637,0.9558,4,1,False
2025-07-29,4,normal,555.9308,603.8065,-47.8757,-7.93,116.6594,171.8615,313.8611,18.0075,28.4437,0.14,-0.86,33.0741,0.75,0.25,0.1953,6,9.4137,110.9716,51.3324,1.0372,0.968,5,1,False
2025-07-29,5,normal,555.6734,603.8065,-48.1331,-7.97,119.8947,169.8571,313.9373,19.8306,28.185,0.14,-0.86,32.7733,0.2432,0.25,0.7816,12,9.3039,100.4772,58.2885,1.2895,0.9377,1,2,False
2025-07-29,6,normal,494.2017,603.8065,-109.6048,-18.15,110.1156,180.8941,224.6375,19.3132,2.1323,0.9336,-0.0664,32.1339,0.25,0.0,0.0,0,9.9084,90.8138,57.5886,0.9806,1.0601,7,1,False
2025-07-29,7,normal,623.5533,603.8065,19.7468,3.27,113.3171,198.1843,356.1098,20.5147,23.5433,0.2741,-0.7259,32.4338,0.25,0.0,0.5477,10,10.8555,112.6045,54.1055,1.2542,1.1289,1,1,False
2025-07-29,8,normal,738.8272,603.8065,135.0208,22.36,118.5815,192.4171,472.755,19.6465,25.2799,0.2296,-0.7704,32.8154,0.25,0.25,0.0,0,10.5396,142.094,53.5944,1.0671,0.9218,3,1,False
2025-07-29,9,normal,768.6972,603.8065,164.8907,27.31,112.4528,180.3162,524.464,20.7515,27.7843,0.14,-0.86,32.3073,0.0,0.25,0.4253,9,9.8768,145.1814,50.8181,1.2536,1.1072,3,2,False
2025-07-29,10,normal,553.1688,603.8065,-50.6377,-8.39,102.8658,189.5347,305.8051,17.356,27.6808,0.14,-0.86,32.187,0.9183,0.25,0.27,5,10.3817,110.3371,48.4294,1.0648,1.118,13,4,False
