fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-08-02,1,normal,481.7534,589.2705,-107.5171,-18.25,119.419,187.2018,211.6912,18.9649,17.5938,0.523,-0.477,36.8814,0.2092,0.0,0.0943,2,10.0212,90.2944,48.1577,1.107,0.7925,3,2,False
2025-08-02,2,normal,614.423,589.2705,25.1525,4.27,115.6037,200.7065,344.8094,19.4286,27.268,0.2665,-0.7335,37.1747,0.0,0.25,0.0557,2,10.7441,116.6922,49.0129,1.1216,1.0307,7,1,False
2025-08-02,3,normal,548.6274,589.2705,-40.6431,-6.9,131.4373,193.4954,243.1259,18.352,1.0792,1.0279,0.0279,38.6204,0.1557,0.0,0.0,0,10.3581,104.6014,55.9963,0.9721,1.2449,4,1,False
2025-08-02,4,normal,561.8088,589.2705,-27.4617,-4.66,120.7442,187.4729,274.4732,18.4731,2.4084,1.0658,0.0658,36.6269,0.0,0.0,0.0,0,10.0357,111.487,50.4995,0.9342,1.1211,4,0,False
2025-08-02,5,normal,583.4824,589.2705,-5.7881,-0.98,125.7455,193.0771,295.1898,17.6711,12.8588,0.6687,-0.3313,38.8127,0.5,0.0,0.0075,1,10.3357,116.866,54.9765,0.9707,0.7836,7,0,False
2025-08-02,6,normal,523.7981,589.2705,-65.4724,-11.11,124.0676,179.1017,239.3173,16.6994,1.989,1.051,0.051,39.0261,0.2092,0.0,0.0,0,9.5876,115.2721,58.9518,0.8213,0.8085,6,3,False
2025-08-02,7,normal,626.7936,589.2705,37.5231,6.37,118.0391,186.5089,344.0652,18.0204,3.7991,1.1017,0.1017,37.3394,0.0,0.0,0.0,0,9.9841,134.5094,53.8652,0.8983,0.9788,3,1,False
2025-08-02,8,normal,616.1334,589.2705,26.8629,4.56,119.5732,186.0416,357.0069,17.4924,28.996,0.218,-0.782,37.0804,0.5,0.2821,0.4893,9,9.9591,125.4537,47.7715,1.1432,1.2731,6,3,False
2025-08-02,9,normal,559.4385,589.2705,-29.832,-5.06,125.5126,183.2303,268.2006,17.2899,0.2151,1.0057,0.0057,37.622,0.4592,0.0,0.1232,3,9.8086,114.3637,65.1741,0.9652,0.9956,12,2,False
2025-08-02,10,normal,654.9425,589.2705,65.672,11.14,115.4263,189.0459,372.2978,18.4366,3.391,0.9088,-0.0912,37.1648,0.25,0.0,0.0,0,10.1199,131.355,53.3761,0.9949,1.346,9,1,False
